,first_name,last_name,age,year,team,position,games_played,games_started,minutes_played,minutes_per_game,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_field_goal_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,asisst_to_turnover_ratio,personal_fouls,points,points_per_game,rating
3184,Tim,Duncan,37,2013,SAS,C,74,74,2158,29.16216216,444,906,0.490066225,0,5,0.0,444,901,0.492785794,231,316,0.731012658,158,563,220,43,139,159,1.383647799,134,1119,15.12162162,89
3185,Dirk,Nowitzki,35,2013,DAL,PF,80,80,2628,32.85,633,1273,0.497250589,131,329,0.398176292,502,944,0.531779661,338,376,0.89893617,40,458,216,73,45,117,1.846153846,165,1735,21.6875,88
3186,Pau,Gasol,33,2013,LAL,C,60,60,1884,31.4,425,885,0.480225989,4,14,0.285714286,421,871,0.483352468,187,254,0.736220472,124,456,201,27,92,141,1.425531915,124,1041,17.35,87
3187,Zach,Randolph,32,2013,MEM,PF,79,79,2705,34.24050633,560,1198,0.467445743,2,20,0.1,558,1178,0.473684211,250,337,0.741839763,265,530,200,54,23,183,1.092896175,210,1372,17.36708861,86
3188,Paul,Millsap,28,2013,ATL,PF,74,73,2482,33.54054054,483,1047,0.461318052,76,212,0.358490566,407,835,0.48742515,286,391,0.731457801,154,473,232,129,78,185,1.254054054,210,1328,17.94594595,86
3189,Greg,Monroe,23,2013,DET,PF,82,82,2690,32.80487805,504,1015,0.496551724,0,1,0.0,504,1014,0.49704142,241,367,0.656675749,256,504,171,91,47,166,1.030120482,205,1249,15.23170732,84
3190,Kevin,Love,25,2013,MIN,PF,77,77,2797,36.32467532,650,1421,0.457424349,190,505,0.376237624,460,916,0.502183406,520,633,0.821484992,224,739,341,59,35,196,1.739795918,136,2010,26.1038961,83
3191,Draymond,Green,23,2013,GSW,SF,82,12,1797,21.91463415,187,459,0.407407407,55,165,0.333333333,132,294,0.448979592,82,123,0.666666667,86,323,152,102,72,91,1.67032967,231,511,6.231707317,83
3192,David,Lee,30,2013,GSW,PF,69,67,2288,33.15942029,513,981,0.52293578,0,1,0.0,513,980,0.523469388,231,296,0.780405405,182,461,147,48,26,152,0.967105263,206,1257,18.2173913,82
3193,Kenneth,Faried,24,2013,DEN,PF,80,77,2178,27.225,447,820,0.545121951,0,3,0.0,447,817,0.547123623,202,311,0.649517685,238,446,96,70,69,135,0.711111111,193,1096,13.7,81
3194,Amare,Stoudemire,31,2013,NYK,C,65,21,1466,22.55384615,311,558,0.55734767,0,0,0.0,311,558,0.55734767,150,203,0.738916256,112,208,34,23,37,91,0.373626374,159,772,11.87692308,80
3195,Jared,Sullinger,21,2013,BOS,PF,74,44,2041,27.58108108,384,899,0.427141268,56,208,0.269230769,328,691,0.474674385,158,203,0.778325123,241,360,118,35,49,119,0.991596639,251,982,13.27027027,80
3196,Taj,Gibson,28,2013,CHI,PF,82,8,2351,28.67073171,429,896,0.478794643,0,7,0.0,429,889,0.482564679,211,281,0.75088968,200,358,91,41,112,150,0.606666667,207,1069,13.03658537,80
3197,Serge,Ibaka,24,2013,OKC,PF,81,81,2666,32.91358025,524,978,0.535787321,23,60,0.383333333,501,918,0.545751634,156,199,0.783919598,224,485,85,39,219,123,0.691056911,233,1227,15.14814815,80
3198,Markieff,Morris,24,2013,PHO,PF,81,0,2153,26.58024691,411,845,0.486390533,34,108,0.314814815,377,737,0.511533243,259,327,0.79204893,139,346,144,68,51,147,0.979591837,232,1115,13.7654321,80
3199,David,West,33,2013,IND,PF,80,80,2472,30.9,458,939,0.487752929,4,15,0.266666667,454,924,0.491341991,198,251,0.788844622,120,422,223,61,74,133,1.676691729,186,1118,13.975,79
3200,Enes,Kanter,21,2013,UTA,C,80,37,2138,26.725,419,853,0.491207503,0,1,0.0,419,852,0.491784038,149,204,0.730392157,222,376,75,28,42,144,0.520833333,230,987,12.3375,78
3201,Tristan,Thompson,22,2013,CLE,PF,82,82,2594,31.63414634,363,761,0.477003942,0,1,0.0,363,760,0.477631579,235,339,0.693215339,269,485,72,42,35,108,0.666666667,188,961,11.7195122,78
3202,Boris,Diaw,31,2013,SAS,PF,79,24,1974,24.98734177,302,580,0.520689655,45,112,0.401785714,257,468,0.549145299,68,92,0.739130435,74,252,222,44,32,121,1.834710744,140,717,9.075949367,78
3203,Marreese,Speights,26,2013,GSW,C,79,3,982,12.43037975,195,442,0.441176471,8,31,0.258064516,187,411,0.454987835,110,134,0.820895522,101,189,32,10,34,66,0.484848485,148,508,6.430379747,77
3204,Ryan,Anderson,25,2013,NOP,PF,22,14,795,36.13636364,155,354,0.437853107,67,164,0.408536585,88,190,0.463157895,59,62,0.951612903,66,76,17,10,7,20,0.85,47,436,19.81818182,77
3205,Lavoy,Allen,24,2013,IND,PF,65,2,1072,16.49230769,134,300,0.446666667,2,13,0.153846154,132,287,0.459930314,33,50,0.66,119,192,71,24,33,44,1.613636364,126,303,4.661538462,77
3206,Amir,Johnson,26,2013,TOR,PF,77,72,2214,28.75324675,344,612,0.562091503,20,66,0.303030303,324,546,0.593406593,91,143,0.636363636,172,333,115,56,88,123,0.93495935,271,799,10.37662338,77
3207,Patrick,Patterson,24,2013,TOR,PF,65,13,1533,23.58461538,225,489,0.460122699,55,151,0.364238411,170,338,0.50295858,50,71,0.704225352,117,225,78,55,37,65,1.2,159,555,8.538461538,77
3208,Luis,Scola,33,2013,IND,PF,82,2,1399,17.06097561,263,560,0.469642857,1,7,0.142857143,262,553,0.473779385,99,136,0.727941176,86,305,81,26,16,108,0.75,164,626,7.634146341,77
3209,Brandon,Bass,28,2013,BOS,PF,82,73,2266,27.63414634,352,725,0.485517241,2,6,0.333333333,350,719,0.486787204,205,239,0.857740586,161,309,87,36,71,102,0.852941176,190,911,11.1097561,77
3210,Kevin,Garnett,37,2013,BRK,C,54,54,1109,20.53703704,157,356,0.441011236,0,3,0.0,157,353,0.444759207,38,47,0.808510638,60,298,82,43,40,69,1.188405797,123,352,6.518518519,77
3211,Channing,Frye,30,2013,PHO,PF,82,82,2312,28.19512195,336,778,0.431876607,160,432,0.37037037,176,346,0.50867052,78,95,0.821052632,73,343,98,60,63,89,1.101123596,245,910,11.09756098,77
3212,Carlos,Boozer,32,2013,CHI,PF,76,76,2141,28.17105263,447,980,0.456122449,0,2,0.0,447,978,0.457055215,148,193,0.766839378,137,495,118,53,22,154,0.766233766,216,1042,13.71052632,76
3213,Trevor,Booker,26,2013,WAS,PF,72,45,1553,21.56944444,222,403,0.550868486,0,2,0.0,222,401,0.55361596,47,76,0.618421053,149,230,64,41,45,58,1.103448276,131,491,6.819444444,76
3214,Mike,Scott,25,2013,ATL,PF,80,6,1482,18.525,301,628,0.479299363,62,200,0.31,239,428,0.558411215,103,132,0.78030303,62,222,75,30,7,79,0.949367089,121,767,9.5875,76
3215,Carl,Landry,30,2013,SAC,PF,18,1,233,12.94444444,31,60,0.516666667,0,0,0.0,31,60,0.516666667,14,17,0.823529412,15,42,5,3,1,9,0.555555556,34,76,4.222222222,76
3216,Kyle,O_Quinn,23,2013,ORL,C,69,19,1188,17.2173913,186,371,0.501347709,0,3,0.0,186,368,0.505434783,57,83,0.686746988,100,264,78,39,88,78,1.0,165,429,6.217391304,76
3217,Ersan,Ilyasova,26,2013,MIL,PF,55,47,1478,26.87272727,237,579,0.409326425,37,131,0.282442748,200,448,0.446428571,107,130,0.823076923,107,235,72,46,8,61,1.180327869,135,618,11.23636364,76
3218,Josh,Smith,28,2013,DET,SF,77,76,2730,35.45454545,517,1233,0.419302514,70,265,0.264150943,447,968,0.46177686,160,301,0.531561462,102,418,252,105,110,199,1.266331658,197,1264,16.41558442,76
3219,Jonas,Jerebko,26,2013,DET,PF,64,0,741,11.578125,98,208,0.471153846,31,74,0.418918919,67,134,0.5,43,59,0.728813559,51,124,39,21,6,43,0.906976744,85,270,4.21875,76
3220,Donatas,Motiejunas,23,2013,HOU,PF,62,3,952,15.35483871,131,296,0.442567568,21,84,0.25,110,212,0.518867925,58,96,0.604166667,60,165,34,20,21,49,0.693877551,132,341,5.5,76
3221,Thaddeus,Young,25,2013,PHI,PF,79,78,2718,34.40506329,582,1283,0.453624318,90,292,0.308219178,492,991,0.496468214,163,229,0.711790393,166,310,182,167,36,165,1.103030303,213,1417,17.93670886,75
3222,Cody,Zeller,21,2013,CHA,C,82,3,1416,17.26829268,172,404,0.425742574,0,1,0.0,172,403,0.426799007,146,200,0.73,118,235,92,40,41,87,1.057471264,170,490,5.975609756,75
3223,Reggie,Evans,33,2013,SAC,PF,54,20,899,16.64814815,71,150,0.473333333,0,0,0.0,71,150,0.473333333,72,130,0.553846154,115,219,21,37,3,58,0.362068966,119,214,3.962962963,75
3224,Charlie,Villanueva,29,2013,DET,PF,20,0,180,9.0,35,92,0.380434783,14,56,0.25,21,36,0.583333333,8,14,0.571428571,6,28,6,4,5,7,0.857142857,16,92,4.6,74
3225,Kris,Humphries,28,2013,BOS,PF,69,30,1376,19.94202899,231,461,0.501084599,0,2,0.0,231,459,0.503267974,117,144,0.8125,127,282,67,31,61,64,1.046875,136,579,8.391304348,74
3226,Jason,Smith,27,2013,NOP,PF,31,27,830,26.77419355,131,282,0.464539007,0,0,0.0,131,282,0.464539007,39,50,0.78,51,130,29,11,29,28,1.035714286,100,301,9.709677419,74
3227,Jon,Leuer,24,2013,MEM,PF,49,0,642,13.10204082,121,246,0.491869919,23,49,0.469387755,98,197,0.497461929,37,47,0.787234043,37,121,20,18,13,27,0.740740741,63,302,6.163265306,74
3228,Glen,Davis,28,2013,LAC,PF,68,44,1662,24.44117647,271,593,0.456998314,4,11,0.363636364,267,582,0.458762887,95,137,0.693430657,108,243,77,58,29,76,1.013157895,159,641,9.426470588,74
3229,Shawne,Williams,27,2013,LAL,PF,36,13,751,20.86111111,73,192,0.380208333,42,129,0.325581395,31,63,0.492063492,14,20,0.7,25,142,30,19,30,21,1.428571429,93,202,5.611111111,74
3230,Mirza,Teletovic,28,2013,BRK,SF,72,7,1396,19.38888889,221,529,0.417769376,136,349,0.389684814,85,180,0.472222222,44,62,0.709677419,60,206,57,29,23,54,1.055555556,143,622,8.638888889,74
3231,Matt,Bonner,33,2013,SAS,PF,61,0,690,11.31147541,73,164,0.445121951,42,98,0.428571429,31,66,0.46969697,9,12,0.75,16,114,31,15,11,16,1.9375,49,197,3.229508197,74
3232,Anthony,Tolliver,28,2013,CHA,PF,64,9,1298,20.28125,129,307,0.42019544,102,247,0.412955466,27,60,0.45,33,41,0.804878049,33,135,42,19,15,23,1.826086957,82,393,6.140625,73
3233,Marvin,Williams,27,2013,UTA,PF,66,50,1674,25.36363636,231,526,0.439163498,84,234,0.358974359,147,292,0.503424658,57,73,0.780821918,82,252,78,54,31,53,1.471698113,151,603,9.136363636,73
3234,Nick,Collison,33,2013,OKC,PF,81,0,1353,16.7037037,134,241,0.556016598,4,17,0.235294118,130,224,0.580357143,66,93,0.709677419,116,177,104,30,28,71,1.464788732,187,338,4.172839506,73
3235,Udonis,Haslem,33,2013,MIA,PF,46,18,653,14.19565217,74,146,0.506849315,0,0,0.0,74,146,0.506849315,25,44,0.568181818,42,133,13,11,15,24,0.541666667,79,173,3.760869565,73
3236,Jason,Thompson,27,2013,SAC,PF,82,61,2007,24.47560976,251,496,0.506048387,0,0,0.0,251,496,0.506048387,84,145,0.579310345,153,374,53,32,56,95,0.557894737,251,586,7.146341463,73
3237,Quincy,Acy,23,2013,SAC,SF,63,0,847,13.44444444,66,141,0.468085106,4,15,0.266666667,62,126,0.492063492,35,53,0.660377358,72,144,28,23,26,30,0.933333333,122,171,2.714285714,72
3238,Tyler,Hansbrough,28,2013,TOR,PF,64,4,978,15.28125,93,196,0.474489796,0,2,0.0,93,194,0.479381443,126,185,0.681081081,120,167,17,28,19,47,0.361702128,132,312,4.875,72
3239,Thomas,Robinson,22,2013,POR,PF,70,0,873,12.47142857,141,293,0.481228669,0,1,0.0,141,292,0.482876712,57,101,0.564356436,105,202,34,23,20,57,0.596491228,131,339,4.842857143,72
3240,Darrell,Arthur,25,2013,DEN,SF,68,1,1161,17.07352941,162,410,0.395121951,24,64,0.375,138,346,0.398843931,53,62,0.85483871,52,158,61,39,47,58,1.051724138,185,401,5.897058824,71
3241,Anthony,Bennett,20,2013,CLE,PF,52,0,663,12.75,80,225,0.355555556,13,53,0.245283019,67,172,0.389534884,44,69,0.637681159,49,106,17,21,8,47,0.361702128,93,217,4.173076923,71
3242,Drew,Gooden,32,2013,WAS,C,22,0,395,17.95454545,76,143,0.531468531,7,17,0.411764706,69,126,0.547619048,24,27,0.888888889,37,77,15,10,7,17,0.882352941,53,183,8.318181818,71
3243,Ryan,Kelly,22,2013,LAL,PF,59,25,1312,22.23728814,157,371,0.423180593,48,142,0.338028169,109,229,0.475982533,110,135,0.814814815,42,177,95,32,45,47,2.021276596,147,472,8.0,71
3244,Joel,Freeland,26,2013,POR,C,52,0,727,13.98076923,77,162,0.475308642,0,2,0.0,77,160,0.48125,20,29,0.689655172,88,120,36,10,22,32,1.125,95,174,3.346153846,69
3245,Hedo,Turkoglu,34,2013,LAC,SF,38,0,392,10.31578947,42,109,0.385321101,22,50,0.44,20,59,0.338983051,9,18,0.5,11,78,33,19,10,16,2.0625,50,115,3.026315789,69
3246,Jason,Maxiell,30,2013,ORL,PF,34,13,488,14.35294118,47,105,0.447619048,0,0,0.0,47,105,0.447619048,15,31,0.483870968,28,58,9,8,20,14,0.642857143,47,109,3.205882353,68
3247,Terrence,Jones,22,2013,HOU,PF,76,71,2078,27.34210526,386,712,0.542134831,31,101,0.306930693,355,611,0.58101473,118,195,0.605128205,162,366,87,53,99,71,1.225352113,139,921,12.11842105,78
3248,Josh,McRoberts,26,2013,CHA,PF,78,78,2360,30.25641026,247,566,0.43639576,105,291,0.360824742,142,275,0.516363636,62,85,0.729411765,85,288,333,58,46,83,4.012048193,189,661,8.474358974,74
3249,Andrei,Kirilenko,32,2013,BRK,PF,45,4,857,19.04444444,82,160,0.5125,1,5,0.2,81,155,0.522580645,61,119,0.512605042,55,91,72,40,19,54,1.333333333,65,226,5.022222222,72
3250,Andrew,Nicholson,24,2013,ORL,PF,76,5,1174,15.44736842,180,420,0.428571429,28,89,0.314606742,152,331,0.459214502,47,57,0.824561404,53,202,25,18,23,51,0.490196078,150,435,5.723684211,71
3251,Jeremy,Evans,26,2013,UTA,SF,66,4,1209,18.31818182,175,332,0.527108434,0,2,0.0,175,330,0.53030303,51,75,0.68,120,190,44,42,46,40,1.1,139,401,6.075757576,70
3252,Kenyon,Martin,36,2013,NYK,PF,32,15,633,19.78125,63,123,0.512195122,0,1,0.0,63,122,0.516393443,11,19,0.578947368,36,98,50,25,27,26,1.923076923,85,137,4.28125,70
3253,DeJuan,Blair,24,2013,DAL,PF,78,13,1214,15.56410256,210,393,0.534351145,0,2,0.0,210,391,0.537084399,77,121,0.636363636,139,229,70,60,21,77,0.909090909,192,497,6.371794872,69
3254,Malcolm,Thomas,25,2013,UTA,PF,8,0,63,7.875,7,16,0.4375,1,4,0.25,6,12,0.5,0,2,0.0,5,16,2,0,3,9,0.222222222,5,15,1.875,67
3255,Shavlik,Randolph,30,2013,PHO,PF,14,0,95,6.785714286,7,14,0.5,0,0,0.0,7,14,0.5,6,11,0.545454545,7,18,1,3,1,5,0.2,15,20,1.428571429,65
3256,Rashard,Lewis,34,2013,MIA,SF,60,6,971,16.18333333,98,236,0.415254237,46,134,0.343283582,52,102,0.509803922,26,33,0.787878788,24,86,57,53,8,35,1.628571429,90,268,4.466666667,73
3257,Jarvis,Varnado,25,2013,PHI,PF,24,0,339,14.125,36,60,0.6,0,0,0.0,36,60,0.6,27,52,0.519230769,19,44,13,10,29,10,1.3,62,99,4.125,67
3258,Erik,Murphy,23,2013,CHI,C,24,0,62,2.583333333,3,13,0.230769231,0,3,0.0,3,10,0.3,0,0,0.0,2,6,2,0,4,2,1.0,7,6,0.25,65
3259,Jeff,Adrien,27,2013,MIL,PF,53,12,961,18.13207547,143,275,0.52,0,0,0.0,143,275,0.52,76,119,0.638655462,102,204,38,24,36,39,0.974358974,108,362,6.830188679,71
3260,Brandon,Davies,22,2013,PHI,PF,51,0,575,11.2745098,54,128,0.421875,2,10,0.2,52,118,0.440677966,34,53,0.641509434,38,71,28,24,8,35,0.8,92,144,2.823529412,69
3261,Arnett,Moultrie,23,2013,PHI,PF,12,2,187,15.58333333,16,38,0.421052632,0,0,0.0,16,38,0.421052632,4,5,0.8,11,24,2,8,4,7,0.285714286,22,36,3.0,69
3262,Earl,Clark,26,2013,NYK,PF,54,17,768,14.22222222,97,261,0.37164751,41,122,0.336065574,56,139,0.402877698,22,34,0.647058824,22,121,18,17,25,31,0.580645161,67,257,4.759259259,67
3263,Jeremy,Tyler,22,2013,NYK,C,41,0,398,9.707317073,60,116,0.517241379,0,0,0.0,60,116,0.517241379,26,48,0.541666667,38,71,8,6,20,26,0.307692308,70,146,3.56097561,67
3264,Jan,Vesely,23,2013,DEN,PF,54,1,776,14.37037037,89,173,0.514450867,0,0,0.0,89,173,0.514450867,19,56,0.339285714,81,110,21,53,35,36,0.583333333,121,197,3.648148148,66
3265,Chris,Singleton,24,2013,WAS,SF,25,0,250,10.0,25,67,0.373134328,7,19,0.368421053,18,48,0.375,18,25,0.72,18,37,6,9,3,17,0.352941176,25,75,3.0,66
3266,D.J.,White,27,2013,CHA,PF,2,0,10,5.0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,2,0,1,0,0,0.0,1,0,0.0,65
3267,Josh,Powell,31,2013,HOU,F,1,0,19,19.0,2,6,0.333333333,0,0,0.0,2,6,0.333333333,0,0,0.0,0,5,0,0,1,1,0.0,1,4,4.0,67
3268,DeMarcus,Cousins,23,2013,SAC,C,71,71,2298,32.36619718,591,1191,0.496221662,0,7,0.0,591,1184,0.499155405,432,595,0.72605042,218,613,207,109,91,251,0.824701195,270,1614,22.73239437,89
3269,Marc,Gasol,29,2013,MEM,C,59,59,1970,33.38983051,336,711,0.47257384,2,11,0.181818182,334,700,0.477142857,185,241,0.767634855,84,340,215,59,76,111,1.936936937,150,859,14.55932203,89
3270,Dwight,Howard,28,2013,HOU,C,71,71,2396,33.74647887,473,800,0.59125,2,7,0.285714286,471,793,0.593947037,349,638,0.547021944,231,635,131,60,128,229,0.572052402,240,1297,18.26760563,88
3271,Al,Horford,27,2013,ATL,C,29,29,958,33.03448276,238,420,0.566666667,4,11,0.363636364,234,409,0.572127139,58,85,0.682352941,66,178,76,27,44,64,1.1875,56,538,18.55172414,86
3272,Al,Jefferson,29,2013,CHA,C,73,73,2553,34.97260274,700,1376,0.50872093,3,15,0.2,697,1361,0.512123439,191,277,0.689530686,156,636,155,67,79,124,1.25,176,1594,21.83561644,86
3273,Chris,Bosh,29,2013,MIA,C,79,79,2531,32.03797468,492,953,0.516264428,74,218,0.339449541,418,735,0.568707483,223,272,0.819852941,98,424,87,80,78,125,0.696,192,1281,16.21518987,86
3274,Nikola,Vucevic,23,2013,ORL,C,57,57,1812,31.78947368,353,696,0.507183908,0,0,0.0,353,696,0.507183908,105,137,0.766423358,185,441,104,60,47,112,0.928571429,169,811,14.22807018,85
3275,Tyson,Chandler,31,2013,NYK,C,55,55,1662,30.21818182,191,322,0.593167702,0,1,0.0,191,321,0.595015576,98,155,0.632258065,159,370,59,36,63,71,0.830985915,145,480,8.727272727,85
3276,DeAndre,Jordan,25,2013,LAC,C,82,82,2870,35.0,348,515,0.675728155,0,0,0.0,348,515,0.675728155,160,374,0.427807487,331,783,74,80,203,123,0.601626016,264,856,10.43902439,85
3277,Jonas,Valanciunas,21,2013,TOR,C,81,81,2282,28.17283951,359,676,0.531065089,0,1,0.0,359,675,0.531851852,198,260,0.761538462,226,488,57,24,71,136,0.419117647,249,916,11.30864198,85
3278,Andre,Drummond,20,2013,DET,C,81,81,2619,32.33333333,479,769,0.622886866,0,2,0.0,479,767,0.624511082,137,328,0.417682927,440,631,35,101,131,110,0.318181818,273,1095,13.51851852,85
3279,Derrick,Favors,22,2013,UTA,PF,73,73,2201,30.15068493,390,747,0.522088353,0,1,0.0,390,746,0.522788204,190,284,0.669014085,199,438,91,75,108,129,0.705426357,236,970,13.28767123,84
3280,Joakim,Noah,28,2013,CHI,C,80,80,2820,35.25,380,800,0.475,0,2,0.0,380,798,0.476190476,247,335,0.737313433,282,618,431,99,121,194,2.221649485,245,1007,12.5875,83
3281,Marcin,Gortat,29,2013,WAS,C,81,80,2655,32.77777778,455,840,0.541666667,1,1,1.0,454,839,0.541120381,157,229,0.68558952,202,565,138,41,121,126,1.095238095,201,1068,13.18518519,82
3282,Brook,Lopez,25,2013,BRK,C,17,17,533,31.35294118,129,229,0.563318777,0,1,0.0,129,228,0.565789474,94,115,0.817391304,39,63,16,9,30,28,0.571428571,52,352,20.70588235,81
3283,Nikola,Pekovic,28,2013,MIN,C,54,54,1663,30.7962963,379,701,0.540656205,0,0,0.0,379,701,0.540656205,186,249,0.746987952,206,262,50,30,23,84,0.595238095,129,944,17.48148148,81
3284,Andrew,Bogut,29,2013,GSW,C,67,67,1769,26.40298507,235,375,0.626666667,0,0,0.0,235,375,0.626666667,22,64,0.34375,182,489,112,47,121,97,1.154639175,210,492,7.343283582,81
3285,Mason,Plumlee,23,2013,BRK,PF,70,22,1275,18.21428571,199,302,0.658940397,0,3,0.0,199,299,0.665551839,122,195,0.625641026,99,209,60,49,55,77,0.779220779,171,520,7.428571429,79
3286,Roy,Hibbert,27,2013,IND,C,81,81,2409,29.74074074,331,754,0.438992042,2,5,0.4,329,749,0.439252336,207,269,0.769516729,202,336,91,29,182,148,0.614864865,269,871,10.75308642,79
3287,Rudy,Gobert,21,2013,UTA,C,45,0,434,9.644444444,36,74,0.486486486,0,0,0.0,36,74,0.486486486,32,65,0.492307692,51,104,7,8,41,32,0.21875,57,104,2.311111111,78
3288,Ed,Davis,24,2013,MEM,PF,63,4,956,15.17460317,155,290,0.534482759,0,0,0.0,155,290,0.534482759,47,89,0.528089888,92,168,27,17,43,40,0.675,114,357,5.666666667,78
3289,Gorgui,Dieng,24,2013,MIN,C,60,15,818,13.63333333,113,227,0.497797357,1,1,1.0,112,226,0.495575221,59,93,0.634408602,103,197,39,30,50,54,0.722222222,108,286,4.766666667,78
3290,Anderson,Varejao,31,2013,CLE,C,65,29,1800,27.69230769,227,459,0.494553377,0,7,0.0,227,452,0.502212389,92,135,0.681481481,187,442,140,69,39,72,1.944444444,164,546,8.4,78
3291,Tiago,Splitter,29,2013,SAS,C,59,50,1271,21.54237288,181,346,0.523121387,0,3,0.0,181,343,0.527696793,121,173,0.699421965,123,240,90,29,31,75,1.2,117,483,8.186440678,78
3292,Jordan,Hill,26,2013,LAL,PF,72,32,1500,20.83333333,286,521,0.548944338,0,1,0.0,286,520,0.55,124,181,0.685082873,194,341,54,29,64,75,0.72,172,696,9.666666667,78
3293,Timofey,Mozgov,27,2013,DEN,C,82,30,1770,21.58536585,285,545,0.52293578,4,24,0.166666667,281,521,0.539347409,196,260,0.753846154,171,357,62,27,100,122,0.508196721,213,770,9.390243902,78
3294,Tyler,Zeller,24,2013,CLE,C,70,9,1049,14.98571429,156,290,0.537931034,0,1,0.0,156,289,0.539792388,87,121,0.719008264,103,179,36,18,38,60,0.6,137,399,5.7,77
3295,John,Henson,23,2013,MIL,PF,70,23,1856,26.51428571,344,639,0.538341158,0,1,0.0,344,638,0.539184953,91,177,0.514124294,171,326,113,41,116,114,0.99122807,185,779,11.12857143,77
3296,Larry,Sanders,25,2013,MIL,C,23,20,584,25.39130435,76,162,0.469135802,0,1,0.0,76,161,0.472049689,26,55,0.472727273,60,105,19,18,40,26,0.730769231,74,178,7.739130435,77
3297,Robin,Lopez,25,2013,POR,C,82,82,2603,31.74390244,355,644,0.551242236,0,1,0.0,355,643,0.552099533,198,242,0.818181818,326,374,73,25,139,84,0.869047619,196,908,11.07317073,77
3298,Chris,Kaman,31,2013,LAL,C,39,13,736,18.87179487,176,346,0.50867052,0,3,0.0,176,343,0.513119534,52,68,0.764705882,54,175,58,11,40,74,0.783783784,93,404,10.35897436,77
3299,J.J.,Hickson,25,2013,DEN,PF,69,52,1859,26.94202899,332,654,0.50764526,0,8,0.0,332,646,0.513931889,150,290,0.517241379,206,426,96,47,51,128,0.75,177,814,11.79710145,77
3300,Alex,Len,20,2013,PHO,C,42,3,362,8.619047619,33,78,0.423076923,0,0,0.0,33,78,0.423076923,20,31,0.64516129,39,60,4,4,18,26,0.153846154,68,86,2.047619048,76
3301,Omer,Asik,27,2013,HOU,C,48,19,968,20.16666667,101,190,0.531578947,0,0,0.0,101,190,0.531578947,78,126,0.619047619,101,277,25,14,37,59,0.423728814,92,280,5.833333333,76
3302,Zaza,Pachulia,29,2013,MIL,C,53,43,1325,25.0,149,349,0.426934097,0,1,0.0,149,348,0.42816092,110,130,0.846153846,141,192,136,45,14,92,1.47826087,124,408,7.698113208,76
3303,Kelly,Olynyk,22,2013,BOS,C,70,9,1400,20.0,234,502,0.466135458,40,114,0.350877193,194,388,0.5,99,122,0.81147541,140,225,109,35,27,106,1.028301887,227,607,8.671428571,75
3304,Bismack,Biyombo,21,2013,CHA,C,77,9,1072,13.92207792,88,144,0.611111111,0,0,0.0,88,144,0.611111111,46,89,0.516853933,105,261,8,7,86,40,0.2,124,222,2.883116883,75
3305,Henry,Sims,23,2013,PHI,C,46,25,875,19.02173913,130,274,0.474452555,0,1,0.0,130,273,0.476190476,90,121,0.743801653,104,133,52,28,20,41,1.268292683,116,350,7.608695652,75
3306,Kosta,Koufos,24,2013,MEM,C,80,22,1349,16.8625,227,459,0.494553377,0,0,0.0,227,459,0.494553377,60,93,0.64516129,160,258,39,32,71,67,0.582089552,182,514,6.425,75
3307,Steven,Adams,20,2013,OKC,C,81,20,1197,14.77777778,93,185,0.502702703,0,0,0.0,93,185,0.502702703,79,136,0.580882353,142,190,43,40,57,71,0.605633803,203,265,3.271604938,75
3308,Spencer,Hawes,25,2013,CLE,C,80,78,2470,30.875,403,883,0.456398641,128,308,0.415584416,275,575,0.47826087,119,152,0.782894737,131,529,240,44,94,173,1.387283237,237,1053,13.1625,75
3309,Ian,Mahinmi,27,2013,IND,C,77,1,1248,16.20779221,91,189,0.481481481,0,1,0.0,91,188,0.484042553,90,145,0.620689655,107,150,24,41,72,58,0.413793103,207,272,3.532467532,75
3310,Chris,Andersen,35,2013,MIA,C,72,0,1396,19.38888889,177,275,0.643636364,3,12,0.25,174,263,0.661596958,120,169,0.710059172,129,250,19,32,97,53,0.358490566,162,477,6.625,74
3311,Miles,Plumlee,25,2013,PHO,C,80,79,1964,24.55,286,553,0.517179024,0,0,0.0,286,553,0.517179024,74,132,0.560606061,198,428,43,50,90,111,0.387387387,185,646,8.075,74
3312,Kendrick,Perkins,29,2013,OKC,C,62,62,1207,19.46774194,87,193,0.450777202,0,1,0.0,87,192,0.453125,37,67,0.552238806,82,223,67,26,32,90,0.744444444,177,211,3.403225806,74
3313,Kevin,Seraphin,24,2013,WAS,C,53,1,578,10.90566038,111,220,0.504545455,0,0,0.0,111,220,0.504545455,27,31,0.870967742,53,75,17,3,26,41,0.414634146,103,249,4.698113208,73
3314,Aron,Baynes,27,2013,SAS,C,53,4,491,9.264150943,71,163,0.435582822,0,0,0.0,71,163,0.435582822,19,21,0.904761905,57,88,34,2,5,36,0.944444444,77,161,3.037735849,71
3315,Cole,Aldrich,25,2013,NYK,C,46,2,330,7.173913043,33,61,0.540983607,0,0,0.0,33,61,0.540983607,26,30,0.866666667,37,92,14,8,30,18,0.777777778,40,92,2.0,70
