,first_name,last_name,age,year,team,position,games_played,games_started,minutes_played,minutes_per_game,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_field_goal_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,asisst_to_turnover_ratio,personal_fouls,points,points_per_game,rating
2393,Dante,Cunningham,24,2011,MEM,PF,64,5,1124,17.5625,144,279,0.516129032,0,2,0.0,144,277,0.519855596,45,69,0.652173913,91,155,37,42,34,29,1.275862069,98,333,5.203125,69
2394,Charlie,Villanueva,27,2011,DET,PF,13,0,180,13.84615385,35,91,0.384615385,15,45,0.333333333,20,46,0.434782609,6,7,0.857142857,9,39,6,7,5,7,0.857142857,25,91,7.0,69
2395,Gustavo,Ayon,26,2011,NOH,PF,54,24,1088,20.14814815,140,261,0.536398467,0,1,0.0,140,260,0.538461538,39,63,0.619047619,86,179,74,53,46,46,1.608695652,118,319,5.907407407,69
2396,Jon,Leuer,22,2011,MIL,PF,46,12,555,12.06521739,97,191,0.507853403,3,9,0.333333333,94,182,0.516483516,21,28,0.75,45,75,25,14,17,18,1.388888889,67,218,4.739130435,69
2397,Marcus,Morris,22,2011,HOU,PF,17,0,126,7.411764706,16,54,0.296296296,2,17,0.117647059,14,37,0.378378378,6,8,0.75,5,11,3,2,2,4,0.75,12,40,2.352941176,68
2398,Udonis,Haslem,31,2011,MIA,PF,64,10,1589,24.828125,151,357,0.422969188,0,0,0.0,151,357,0.422969188,83,102,0.81372549,117,353,42,35,24,60,0.7,142,385,6.015625,67
2399,Josh,McRoberts,24,2011,LAL,PF,50,6,718,14.36,56,118,0.474576271,3,7,0.428571429,53,111,0.477477477,23,36,0.638888889,61,110,51,15,18,31,1.64516129,74,138,2.76,67
2400,Markieff,Morris,22,2011,PHO,PF,63,7,1227,19.47619048,174,436,0.399082569,43,124,0.346774194,131,312,0.419871795,76,106,0.716981132,69,210,65,41,42,70,0.928571429,179,467,7.412698413,67
2401,D.J.,White,25,2011,CHA,PF,58,11,1098,18.93103448,174,353,0.492917847,1,1,1.0,173,352,0.491477273,43,61,0.704918033,50,159,47,17,23,43,1.093023256,94,392,6.75862069,67
2402,Jeff,Adrien,25,2011,HOU,PF,8,0,63,7.875,7,16,0.4375,0,0,0.0,7,16,0.4375,7,12,0.583333333,5,17,1,0,2,2,0.5,13,21,2.625,67
2403,Matt,Bonner,31,2011,SAS,PF,65,2,1326,20.4,154,350,0.44,105,250,0.42,49,100,0.49,16,21,0.761904762,29,185,61,15,21,14,4.357142857,68,429,6.6,66
2404,Chris,Singleton,22,2011,WAS,SF,66,51,1431,21.68181818,116,312,0.371794872,44,127,0.346456693,72,185,0.389189189,30,44,0.681818182,43,190,49,70,30,38,1.289473684,176,306,4.636363636,66
2405,Rashard,Lewis,32,2011,WAS,SF,28,15,729,26.03571429,85,221,0.384615385,16,67,0.23880597,69,154,0.448051948,31,37,0.837837838,34,75,27,23,10,32,0.84375,49,217,7.75,65
2406,Lance,Thomas,23,2011,NOH,PF,42,10,630,15.0,57,126,0.452380952,0,1,0.0,57,125,0.456,52,62,0.838709677,49,77,12,10,7,24,0.5,78,166,3.952380952,64
2407,Jan,Vesely,21,2011,WAS,PF,57,20,1078,18.9122807,117,218,0.536697248,0,1,0.0,117,217,0.539170507,33,62,0.532258065,101,148,47,39,32,60,0.783333333,156,267,4.684210526,63
2408,Luke,Walton,31,2011,CLE,PF,30,0,364,12.13333333,24,65,0.369230769,7,20,0.35,17,45,0.377777778,0,0,0.0,13,36,35,5,1,27,1.296296296,41,55,1.833333333,62
2409,Malcolm,Thomas,23,2011,SAS,PF,3,0,15,5.0,0,3,0.0,0,0,0.0,0,3,0.0,1,2,0.5,1,2,1,1,1,0,0.0,0,1,0.333333333,62
2410,Tyrus,Thomas,25,2011,CHA,PF,54,30,1013,18.75925926,120,327,0.366972477,1,3,0.333333333,119,324,0.367283951,63,83,0.759036145,49,151,35,36,60,53,0.660377358,144,304,5.62962963,61
2411,Luke,Babbitt,22,2011,POR,SF,40,4,537,13.425,71,173,0.410404624,43,100,0.43,28,73,0.383561644,17,20,0.85,16,79,16,10,4,27,0.592592593,46,202,5.05,60
2412,Jared,Jeffries,30,2011,NYK,PF,39,4,729,18.69230769,59,144,0.409722222,3,16,0.1875,56,128,0.4375,49,72,0.680555556,69,83,26,29,25,29,0.896551724,89,170,4.358974359,60
2413,Vladimir,Radmanovic,31,2011,ATL,SF,49,3,755,15.40816327,74,197,0.375634518,50,135,0.37037037,24,62,0.387096774,22,29,0.75862069,34,109,54,21,15,35,1.542857143,62,220,4.489795918,59
2414,Juwan,Howard,38,2011,MIA,PF,28,0,190,6.785714286,17,55,0.309090909,0,0,0.0,17,55,0.309090909,8,10,0.8,18,29,10,4,1,20,0.5,18,42,1.5,58
2415,Tim,Duncan,35,2011,SAS,C,58,58,1634,28.17241379,361,733,0.492496589,0,4,0.0,361,729,0.495198903,173,249,0.694779116,110,410,132,38,88,97,1.360824742,98,895,15.43103448,90
2416,Dwight,Howard,26,2011,ORL,C,54,54,2070,38.33333333,416,726,0.573002755,0,7,0.0,416,719,0.578581363,281,572,0.491258741,200,585,104,81,116,175,0.594285714,159,1113,20.61111111,89
2417,Andrew,Bynum,24,2011,LAL,C,60,60,2112,35.2,444,796,0.557788945,1,5,0.2,443,791,0.560050569,234,338,0.692307692,192,517,85,27,116,152,0.559210526,104,1123,18.71666667,86
2418,Al,Horford,25,2011,ATL,C,11,11,348,31.63636364,57,103,0.553398058,0,1,0.0,57,102,0.558823529,22,30,0.733333333,26,51,24,10,14,16,1.5,21,136,12.36363636,85
2419,Kevin,Garnett,35,2011,BOS,C,60,60,1864,31.06666667,391,777,0.503217503,3,9,0.333333333,388,768,0.505208333,162,189,0.857142857,66,428,175,56,61,107,1.635514019,141,947,15.78333333,85
2420,Marc,Gasol,27,2011,MEM,C,65,65,2370,36.46153846,357,740,0.482432432,1,12,0.083333333,356,728,0.489010989,237,317,0.747634069,120,459,204,62,121,121,1.685950413,201,952,14.64615385,84
2421,Chris,Bosh,27,2011,MIA,PF,57,57,2007,35.21052632,393,807,0.486988848,10,35,0.285714286,383,772,0.49611399,229,279,0.82078853,94,358,103,51,45,117,0.88034188,128,1025,17.98245614,84
2422,Brook,Lopez,23,2011,NJN,C,5,5,136,27.2,38,77,0.493506494,0,0,0.0,38,77,0.493506494,20,32,0.625,8,10,6,1,4,6,1.0,8,96,19.2,84
2423,Tyson,Chandler,29,2011,NYK,C,62,62,2061,33.24193548,241,355,0.678873239,0,2,0.0,241,353,0.682719547,217,315,0.688888889,212,400,56,56,89,102,0.549019608,186,699,11.27419355,83
2424,Joakim,Noah,26,2011,CHI,C,64,64,1945,30.390625,249,490,0.508163265,0,1,0.0,249,489,0.509202454,154,206,0.747572816,242,387,160,41,92,92,1.739130435,162,652,10.1875,82
2425,Anderson,Varejao,29,2011,CLE,C,25,25,785,31.4,114,222,0.513513514,0,4,0.0,114,218,0.52293578,43,64,0.671875,109,178,43,35,17,45,0.955555556,62,271,10.84,82
2426,Al,Jefferson,27,2011,UTA,C,61,61,2075,34.01639344,516,1048,0.492366412,1,4,0.25,515,1044,0.493295019,137,177,0.774011299,133,452,134,47,101,62,2.161290323,155,1170,19.18032787,82
2427,Roy,Hibbert,25,2011,IND,C,65,65,1937,29.8,332,668,0.497005988,0,1,0.0,332,667,0.497751124,170,239,0.711297071,213,359,108,32,128,128,0.84375,195,834,12.83076923,81
2428,DeMarcus,Cousins,21,2011,SAC,C,64,62,1950,30.46875,448,999,0.448448448,2,14,0.142857143,446,985,0.452791878,262,373,0.702412869,265,438,102,93,75,170,0.6,257,1160,18.125,81
2429,Greg,Monroe,21,2011,DET,C,66,66,2082,31.54545455,407,781,0.521126761,0,1,0.0,407,780,0.521794872,201,272,0.738970588,239,398,152,83,46,161,0.944099379,180,1015,15.37878788,80
2430,Andrew,Bogut,27,2011,MIL,C,12,12,364,30.33333333,61,136,0.448529412,0,1,0.0,61,135,0.451851852,14,23,0.608695652,22,78,31,12,24,24,1.291666667,36,136,11.33333333,80
2431,Larry,Sanders,23,2011,MIL,PF,52,0,643,12.36538462,84,184,0.456521739,0,2,0.0,84,182,0.461538462,18,38,0.473684211,62,98,33,32,76,43,0.76744186,133,186,3.576923077,80
2432,J.J.,Hickson,23,2011,POR,PF,54,19,1244,23.03703704,183,392,0.466836735,0,2,0.0,183,390,0.469230769,86,134,0.641791045,133,202,45,30,35,70,0.642857143,85,452,8.37037037,80
2433,Andray,Blatche,25,2011,WAS,PF,26,13,626,24.07692308,93,245,0.379591837,2,7,0.285714286,91,238,0.382352941,33,49,0.673469388,42,108,28,20,17,37,0.756756757,54,221,8.5,80
2434,DeAndre,Jordan,23,2011,LAC,C,66,66,1798,27.24242424,206,326,0.63190184,0,1,0.0,206,325,0.633846154,74,141,0.524822695,202,344,17,30,134,74,0.22972973,189,486,7.363636364,79
2435,Nikola,Pekovic,26,2011,MIN,C,47,35,1264,26.89361702,256,454,0.563876652,0,0,0.0,256,454,0.563876652,139,187,0.743315508,181,165,31,29,31,87,0.356321839,98,651,13.85106383,78
2436,Emeka,Okafor,29,2011,NOH,C,27,27,781,28.92592593,114,214,0.53271028,0,0,0.0,114,214,0.53271028,38,74,0.513513514,70,143,24,16,26,37,0.648648649,73,266,9.851851852,78
2437,Enes,Kanter,19,2011,UTA,C,66,0,874,13.24242424,117,236,0.495762712,0,1,0.0,117,235,0.49787234,70,105,0.666666667,107,171,8,18,23,54,0.148148148,87,304,4.606060606,78
2438,Robin,Lopez,23,2011,PHO,C,64,0,895,13.984375,124,269,0.460966543,0,0,0.0,124,269,0.460966543,100,140,0.714285714,90,119,20,18,60,43,0.465116279,128,348,5.4375,77
2439,Marcin,Gortat,27,2011,PHO,C,66,66,2114,32.03030303,427,769,0.55526658,0,2,0.0,427,767,0.556714472,163,251,0.64940239,185,474,59,48,99,90,0.655555556,142,1017,15.40909091,77
2440,Tiago,Splitter,27,2011,SAS,C,59,2,1121,19.0,212,343,0.618075802,0,0,0.0,212,343,0.618075802,125,181,0.690607735,93,213,65,21,47,87,0.747126437,134,549,9.305084746,77
2441,Nikola,Vucevic,21,2011,PHI,C,51,15,812,15.92156863,131,291,0.450171821,3,8,0.375,128,283,0.45229682,18,34,0.529411765,88,158,31,20,34,33,0.939393939,111,283,5.549019608,77
2442,Elton,Brand,32,2011,PHI,C,60,60,1732,28.86666667,287,581,0.493975904,0,1,0.0,287,580,0.494827586,85,116,0.732758621,145,284,97,58,97,65,1.492307692,176,659,10.98333333,77
2443,Chris,Kaman,29,2011,NOH,C,47,33,1372,29.19148936,266,597,0.445561139,0,0,0.0,266,597,0.445561139,84,107,0.785046729,89,275,101,25,77,129,0.782945736,106,616,13.10638298,76
2444,Chris,Andersen,33,2011,DEN,C,32,1,486,15.1875,59,108,0.546296296,0,0,0.0,59,108,0.546296296,50,82,0.609756098,48,100,6,19,46,17,0.352941176,52,168,5.25,75
2445,Omer,Asik,25,2011,CHI,C,66,2,971,14.71212121,79,156,0.506410256,0,0,0.0,79,156,0.506410256,47,103,0.45631068,127,223,32,30,68,68,0.470588235,121,205,3.106060606,75
2446,Kosta,Koufos,22,2011,DEN,C,48,24,792,16.5,115,192,0.598958333,0,0,0.0,115,192,0.598958333,33,55,0.6,95,163,15,24,41,33,0.454545455,96,263,5.479166667,75
2447,Ed,Davis,22,2011,TOR,PF,66,9,1534,23.24242424,172,335,0.513432836,0,1,0.0,172,334,0.51497006,71,106,0.669811321,134,304,60,40,63,67,0.895522388,156,415,6.287878788,75
2448,Brandan,Wright,24,2011,DAL,C,49,0,791,16.14285714,144,233,0.618025751,0,1,0.0,144,232,0.620689655,52,82,0.634146341,62,112,13,22,63,21,0.619047619,61,340,6.93877551,75
2449,Samuel,Dalembert,30,2011,HOU,C,65,45,1446,22.24615385,200,395,0.506329114,0,1,0.0,200,394,0.507614213,90,113,0.796460177,158,298,33,37,111,82,0.402439024,162,490,7.538461538,74
2450,Jordan,Hill,24,2011,LAL,C,39,8,551,14.12820513,82,165,0.496969697,0,3,0.0,82,162,0.50617284,30,47,0.638297872,61,125,16,14,27,31,0.516129032,71,194,4.974358974,74
2451,Jermaine,ONeal,33,2011,BOS,C,25,24,570,22.8,52,120,0.433333333,0,0,0.0,52,120,0.433333333,21,31,0.677419355,37,98,10,8,43,21,0.476190476,80,125,5.0,74
2452,Marreese,Speights,24,2011,MEM,PF,60,54,1345,22.41666667,221,488,0.452868852,0,3,0.0,221,485,0.455670103,84,109,0.770642202,133,241,48,21,29,74,0.648648649,147,526,8.766666667,73
2453,Spencer,Hawes,23,2011,PHI,C,37,29,920,24.86486486,156,319,0.489028213,3,12,0.25,153,307,0.498371336,40,55,0.727272727,78,192,98,16,48,55,1.781818182,100,355,9.594594595,72
2454,Jason,Smith,25,2011,NOH,PF,40,29,947,23.675,181,348,0.520114943,1,9,0.111111111,180,339,0.530973451,33,47,0.70212766,72,124,34,21,41,40,0.85,102,396,9.9,72
2455,Ian,Mahinmi,25,2011,DAL,C,61,12,1139,18.67213115,130,238,0.546218487,0,1,0.0,130,237,0.548523207,94,147,0.639455782,108,181,12,38,31,50,0.24,176,354,5.803278689,72
2456,Greg,Smith,21,2011,HOU,C,8,0,69,8.625,7,11,0.636363636,0,0,0.0,7,11,0.636363636,0,0,0.0,5,15,1,2,5,1,1.0,17,14,1.75,71
2457,Kevin,Seraphin,22,2011,WAS,C,57,21,1176,20.63157895,203,382,0.531413613,0,1,0.0,203,381,0.532808399,47,70,0.671428571,103,177,33,19,76,66,0.5,133,453,7.947368421,71
2458,Timofey,Mozgov,25,2011,DEN,C,44,35,687,15.61363636,100,190,0.526315789,0,0,0.0,100,190,0.526315789,39,57,0.684210526,53,126,22,15,42,53,0.41509434,86,239,5.431818182,71
2459,Al,Harrington,31,2011,DEN,PF,64,1,1761,27.515625,345,773,0.446313066,101,303,0.333333333,244,470,0.519148936,119,176,0.676136364,72,318,88,58,12,112,0.785714286,181,910,14.21875,71
2460,Kenyon,Martin,34,2011,LAC,PF,42,0,940,22.38095238,97,220,0.440909091,3,13,0.230769231,94,207,0.45410628,20,54,0.37037037,49,132,18,44,43,32,0.5625,103,217,5.166666667,69
2461,Chris,Johnson,26,2011,NOH,C,27,0,175,6.481481481,20,41,0.487804878,0,0,0.0,20,41,0.487804878,15,19,0.789473684,15,25,2,6,9,15,0.133333333,33,55,2.037037037,69
2462,Kendrick,Perkins,27,2011,OKC,C,65,65,1744,26.83076923,128,262,0.488549618,0,0,0.0,128,262,0.488549618,73,112,0.651785714,120,306,78,25,73,118,0.661016949,189,329,5.061538462,68
2463,Zaza,Pachulia,27,2011,ATL,C,58,44,1640,28.27586207,169,339,0.498525074,0,0,0.0,169,339,0.498525074,117,158,0.740506329,154,303,79,55,29,81,0.975308642,172,455,7.844827586,68
2464,Chris,Wilcox,29,2011,BOS,C,28,4,481,17.17857143,64,107,0.598130841,0,0,0.0,64,107,0.598130841,24,39,0.615384615,38,84,12,11,9,30,0.4,64,152,5.428571429,68
2465,Chuck,Hayes,28,2011,SAC,C,54,9,1039,19.24074074,73,170,0.429411765,0,2,0.0,73,168,0.43452381,26,39,0.666666667,72,162,77,36,17,50,1.54,111,172,3.185185185,68
2466,Greg,Stiemsma,26,2011,BOS,C,55,3,766,13.92727273,66,121,0.545454545,0,0,0.0,66,121,0.545454545,29,41,0.707317073,48,129,28,37,85,33,0.848484848,144,161,2.927272727,68
2467,Ronny,Turiaf,29,2011,MIA,C,17,5,279,16.41176471,19,33,0.575757576,0,1,0.0,19,32,0.59375,13,22,0.590909091,20,50,10,14,17,14,0.714285714,39,51,3.0,68
2468,Bismack,Biyombo,19,2011,CHA,C,63,41,1455,23.0952381,129,278,0.464028777,0,0,0.0,129,278,0.464028777,69,143,0.482517483,113,255,27,20,115,71,0.38028169,145,327,5.19047619,67
2469,Aaron,Gray,27,2011,TOR,C,49,40,813,16.59183673,83,161,0.51552795,0,0,0.0,83,161,0.51552795,25,47,0.531914894,83,198,27,22,17,51,0.529411765,127,191,3.897959184,67
2470,Brendan,Haywood,32,2011,DAL,C,54,54,1146,21.22222222,118,228,0.51754386,0,0,0.0,118,228,0.51754386,45,96,0.46875,139,185,19,24,54,46,0.413043478,121,281,5.203703704,66
2471,Marcus,Camby,37,2011,HOU,C,59,53,1352,22.91525424,128,287,0.445993031,2,5,0.4,126,282,0.446808511,29,64,0.453125,157,373,107,50,85,57,1.877192982,126,287,4.86440678,66
2472,Drew,Gooden,30,2011,MIL,C,56,46,1469,26.23214286,287,657,0.436834094,16,55,0.290909091,271,602,0.450166113,176,208,0.846153846,130,233,144,46,34,109,1.321100917,112,766,13.67857143,66
2473,Joel,Anthony,29,2011,MIA,C,64,51,1349,21.078125,85,152,0.559210526,0,0,0.0,85,152,0.559210526,49,71,0.690140845,100,150,9,36,84,45,0.2,126,219,3.421875,65
2474,Cole,Aldrich,23,2011,OKC,C,26,0,173,6.653846154,22,42,0.523809524,0,0,0.0,22,42,0.523809524,13,14,0.928571429,13,35,3,8,16,9,0.333333333,22,57,2.192307692,65
2475,Hasheem,Thabeet,24,2011,POR,C,20,3,139,6.95,11,21,0.523809524,0,0,0.0,11,21,0.523809524,13,20,0.65,16,26,0,1,10,8,0.0,20,35,1.75,64
2476,Ryan,Hollins,27,2011,BOS,C,39,8,522,13.38461538,46,84,0.547619048,0,0,0.0,46,84,0.547619048,39,75,0.52,34,48,9,5,17,35,0.257142857,78,131,3.358974359,64
2477,Lou,Amundson,29,2011,IND,PF,60,0,753,12.55,89,207,0.429951691,0,0,0.0,89,207,0.429951691,35,82,0.426829268,94,128,14,27,44,45,0.311111111,125,213,3.55,64
2478,Kwame,Brown,29,2011,GSW,C,9,3,187,20.77777778,21,40,0.525,0,0,0.0,21,40,0.525,15,34,0.441176471,16,41,4,8,0,14,0.285714286,21,57,6.333333333,64
2479,Johan,Petro,26,2011,NJN,C,59,10,920,15.59322034,109,260,0.419230769,1,1,1.0,108,259,0.416988417,31,37,0.837837838,68,156,45,21,23,38,1.184210526,122,250,4.237288136,63
2480,Andris,Biedrins,25,2011,GSW,C,47,35,739,15.72340426,39,64,0.609375,0,0,0.0,39,64,0.609375,1,9,0.111111111,45,131,16,23,45,14,1.142857143,125,79,1.680851064,63
2481,Nazr,Mohammed,34,2011,OKC,C,63,1,692,10.98412698,79,169,0.467455621,0,1,0.0,79,168,0.470238095,13,23,0.565217391,59,111,14,20,37,26,0.538461538,101,171,2.714285714,62
2482,Daniel,Orton,21,2011,ORL,PF,16,2,187,11.6875,17,30,0.566666667,0,1,0.0,17,29,0.586206897,11,25,0.44,19,20,5,8,9,7,0.714285714,30,45,2.8125,62
2483,Hamed,Haddadi,26,2011,MEM,C,35,0,206,5.885714286,26,48,0.541666667,0,1,0.0,26,47,0.553191489,18,26,0.692307692,28,43,8,1,26,21,0.380952381,43,70,2.0,59
2484,Jason,Collins,33,2011,ATL,C,30,10,308,10.26666667,16,40,0.4,0,0,0.0,16,40,0.4,7,15,0.466666667,12,36,10,4,3,10,1.0,34,39,1.3,58
2485,Earl,Barron,30,2011,GSW,C,2,0,9,4.5,2,4,0.5,0,0,0.0,2,4,0.5,0,0,0.0,1,0,0,0,0,0,0.0,5,4,2.0,56
2486,Joel,Przybilla,32,2011,POR,C,27,19,449,16.62962963,22,48,0.458333333,0,0,0.0,22,48,0.458333333,11,18,0.611111111,29,109,6,4,16,22,0.272727273,66,55,2.037037037,54
2487,DeSagana,Diop,30,2011,CHA,C,27,9,325,12.03703704,15,42,0.357142857,0,0,0.0,15,42,0.357142857,1,6,0.166666667,33,52,23,6,13,19,1.210526316,36,31,1.148148148,52
