player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
Danny Green,SG,24,SAS,66,38,23.1,3.2,7.2,0.442,1.5,3.5,0.436,1.7,3.7,0.449,0.549,1.2,1.5,0.79,0.8,2.6,3.5,1.3,0.9,0.7,1.0,1.6,9.1,0.491,8.3,2.2,3.2,1.2,12.9,2.0,0.21,2.0,4.2,2.5,15.5,2.0,11.4,8.6,0.579,17.6,2.0,4.5,0.142,74
Gerald Green,SF,26,NJN,31,2,25.2,5.0,10.3,0.481,1.4,3.5,0.391,3.6,6.8,0.529,0.548,1.6,2.1,0.754,0.5,3.0,3.5,1.1,0.9,0.5,1.8,2.6,12.9,0.344,8.5,1.7,-1.6,-1.8,14.2,0.4,0.203,0.2,2.2,0.8,15.8,1.9,13.6,8.0,0.574,23.6,0.1,1.2,0.072,71
Willie Green,SG,30,ATL,53,2,17.4,2.9,6.1,0.471,0.9,2.1,0.442,1.9,4.0,0.486,0.548,0.9,1.1,0.857,0.3,1.2,1.5,0.8,0.4,0.1,0.6,1.4,7.6,0.348,7.4,0.5,-1.7,-2.0,8.2,0.9,0.172,0.3,1.9,1.4,13.9,1.3,8.6,5.1,0.578,19.5,0.1,2.4,0.122,69
Donte Greene,PF,23,SAC,53,7,14.7,2.0,5.0,0.406,0.5,2.0,0.238,1.6,3.0,0.516,0.453,0.8,1.0,0.8,0.4,2.2,2.5,0.6,0.3,0.5,0.6,1.3,5.4,0.395,6.8,2.7,-3.6,-1.3,16.9,0.3,0.207,-2.3,2.6,0.3,11.8,1.2,9.9,9.4,0.491,18.0,-0.3,0.7,0.041,64
Blake Griffin,PF,22,LAC,66,66,36.2,8.5,15.5,0.549,0.0,0.2,0.125,8.5,15.2,0.556,0.55,3.7,7.1,0.521,3.3,7.6,10.9,3.2,0.8,0.7,2.3,3.3,20.7,0.016,16.6,1.7,4.1,1.1,25.1,2.6,0.458,3.1,10.7,6.6,23.4,1.2,10.9,17.8,0.557,26.6,3.7,9.2,0.185,89
Hamed Haddadi,C,26,MEM,35,0,5.9,0.7,1.4,0.542,0.0,0.0,0.0,0.7,1.3,0.553,0.542,0.5,0.7,0.692,0.8,1.2,2.0,0.2,0.0,0.7,0.6,1.2,2.0,0.021,6.1,10.3,0.6,4.1,24.9,0.4,0.542,-3.5,15.6,0.1,16.3,0.3,26.1,20.1,0.589,17.7,0.1,0.6,0.131,59
Jordan Hamilton,SF,21,DEN,26,2,9.9,1.8,4.3,0.432,0.7,1.8,0.362,1.2,2.5,0.484,0.509,0.1,0.2,0.4,0.4,2.0,2.4,0.8,0.2,0.1,0.6,0.6,4.4,0.423,12.6,0.9,-2.4,-1.8,22.4,0.2,0.045,-0.6,5.1,0.1,13.9,0.8,12.4,14.0,0.508,22.3,0.0,0.3,0.055,68
Richard Hamilton,SG,33,CHI,28,28,24.9,5.0,11.1,0.452,0.6,1.6,0.37,4.4,9.4,0.466,0.479,1.0,1.3,0.784,0.7,1.6,2.4,3.0,0.4,0.0,1.8,2.0,11.6,0.148,21.0,0.1,-2.1,-1.7,7.2,0.8,0.119,-0.4,3.3,0.5,13.2,0.9,13.1,5.3,0.5,24.5,0.0,1.3,0.092,71
Tyler Hansbrough,PF,26,IND,66,0,21.8,2.9,7.3,0.405,0.0,0.0,0.0,2.9,7.2,0.406,0.405,3.4,4.2,0.813,1.7,2.7,4.4,0.5,0.8,0.1,1.0,2.4,9.3,0.002,3.5,0.5,-2.7,-1.5,13.7,1.7,0.58,-1.3,8.9,2.2,14.7,2.0,9.8,11.3,0.511,20.9,-0.3,3.9,0.129,78
James Harden,SG,22,OKC,62,2,31.4,5.0,10.1,0.491,1.8,4.7,0.39,3.1,5.4,0.579,0.582,5.0,6.0,0.846,0.5,3.6,4.1,3.7,1.0,0.2,2.2,2.4,16.8,0.464,19.3,0.6,4.5,-1.1,12.2,1.8,0.587,5.6,1.9,7.5,21.1,1.6,14.8,7.4,0.66,21.6,3.2,9.3,0.23,89
Al Harrington,PF,31,DEN,64,1,27.5,5.4,12.1,0.446,1.6,4.7,0.333,3.8,7.3,0.519,0.512,1.9,2.8,0.676,1.1,5.0,6.1,1.4,0.9,0.2,1.8,2.8,14.2,0.392,8.2,0.5,-0.5,-1.3,20.4,1.6,0.228,0.8,4.9,1.6,15.3,1.7,11.6,12.9,0.535,24.4,0.6,3.2,0.088,71
Devin Harris,PG,28,UTA,63,63,27.6,3.8,8.6,0.445,1.2,3.4,0.362,2.6,5.2,0.498,0.516,2.5,3.3,0.746,0.2,1.6,1.8,5.0,1.0,0.2,1.9,2.2,11.3,0.393,28.3,0.6,0.3,-2.4,6.7,0.8,0.386,2.7,0.8,3.3,16.0,1.9,16.1,3.7,0.564,19.5,1.0,4.2,0.115,75
Terrel Harris,SG,24,MIA,22,1,14.5,1.3,3.8,0.349,0.4,1.8,0.205,1.0,2.0,0.477,0.398,0.6,1.0,0.667,0.8,1.5,2.3,1.2,0.4,0.1,1.1,1.5,3.6,0.47,12.2,0.5,-3.4,-0.5,11.9,0.4,0.253,-3.0,7.0,-0.3,6.7,1.5,21.3,9.6,0.434,17.1,-0.1,0.1,0.011,58
Tobias Harris,SF,19,MIL,42,9,11.4,1.9,4.0,0.467,0.1,0.5,0.261,1.7,3.5,0.5,0.485,1.0,1.3,0.815,0.7,1.7,2.4,0.5,0.3,0.2,0.7,1.1,5.0,0.136,7.4,1.1,-3.5,-1.5,16.8,0.4,0.32,-2.0,6.7,0.4,14.2,1.4,13.9,11.6,0.54,20.6,-0.2,0.9,0.087,76
Udonis Haslem,PF,31,MIA,64,10,24.8,2.4,5.6,0.423,0.0,0.0,,2.4,5.6,0.423,0.423,1.3,1.6,0.814,1.8,5.5,7.3,0.7,0.5,0.4,0.9,2.2,6.0,0.0,4.0,1.2,-2.8,0.7,25.6,2.8,0.286,-3.5,9.1,0.7,10.9,1.2,13.0,17.7,0.479,13.5,-0.3,3.5,0.106,67
Spencer Hawes,C,23,PHI,37,29,24.9,4.2,8.6,0.489,0.1,0.3,0.25,4.1,8.3,0.498,0.494,1.1,1.5,0.727,2.1,5.2,7.3,2.6,0.4,1.3,1.5,2.7,9.6,0.038,17.6,3.9,2.7,3.3,23.3,1.9,0.172,-0.6,9.4,1.1,18.1,0.9,13.8,16.3,0.517,20.3,1.1,2.9,0.152,72
Chuck Hayes,C,28,SAC,54,9,19.2,1.4,3.1,0.429,0.0,0.0,0.0,1.4,3.1,0.435,0.429,0.5,0.7,0.667,1.3,3.0,4.3,1.4,0.7,0.3,0.9,2.1,3.2,0.012,10.4,1.2,-1.8,1.3,18.0,0.5,0.229,-3.1,7.3,0.1,8.9,1.8,21.1,12.4,0.459,9.9,0.1,0.6,0.028,68
Gordon Hayward,SF,21,UTA,66,58,30.5,4.0,8.9,0.456,0.8,2.4,0.346,3.2,6.5,0.496,0.503,2.9,3.5,0.832,0.9,2.6,3.5,3.1,0.8,0.6,1.7,1.6,11.8,0.271,15.9,1.6,1.9,-0.1,9.9,1.0,0.396,2.0,3.3,3.8,15.5,1.4,13.7,6.6,0.568,17.8,2.0,4.9,0.116,76
Brendan Haywood,C,32,DAL,54,54,21.2,2.2,4.2,0.518,0.0,0.0,,2.2,4.2,0.518,0.518,0.8,1.8,0.469,2.6,3.4,6.0,0.4,0.4,1.0,0.9,2.2,5.2,0.0,2.6,3.8,-0.5,1.9,18.0,1.6,0.421,-2.4,13.7,1.1,12.9,1.1,14.5,15.9,0.52,12.8,0.4,2.7,0.114,66
Gerald Henderson,SG,24,CHA,55,55,33.3,6.0,13.1,0.459,0.2,0.9,0.234,5.8,12.3,0.475,0.467,2.8,3.7,0.76,1.2,2.9,4.1,2.3,0.9,0.4,1.8,2.3,15.1,0.065,13.5,0.8,-2.6,-1.9,10.5,0.2,0.282,-0.7,3.9,0.8,14.0,1.4,11.0,7.0,0.511,23.0,-0.3,1.0,0.026,76
Xavier Henry,SG,20,NOH,45,0,16.9,2.0,5.1,0.395,0.2,0.4,0.412,1.8,4.7,0.393,0.41,1.2,1.9,0.612,0.5,1.8,2.4,0.8,0.6,0.2,0.8,1.3,5.3,0.075,7.6,0.9,-4.6,-0.5,12.7,0.7,0.373,-4.1,3.8,-0.4,9.2,1.9,11.7,8.3,0.45,18.7,-0.5,0.2,0.015,62
Roy Hibbert,C,25,IND,65,65,29.8,5.1,10.3,0.497,0.0,0.0,0.0,5.1,10.3,0.498,0.497,2.6,3.7,0.711,3.3,5.5,8.8,1.7,0.5,2.0,2.0,3.0,12.8,0.001,9.9,5.2,3.0,2.4,20.7,3.0,0.358,0.5,12.5,3.2,19.3,0.9,14.2,16.6,0.539,21.1,2.4,6.2,0.154,81
J.J. Hickson,PF,23,POR,19,10,31.6,6.3,11.5,0.543,0.0,0.1,0.0,6.3,11.5,0.546,0.543,2.6,4.0,0.645,3.5,4.8,8.3,1.2,0.6,0.9,1.6,2.2,15.1,0.005,6.9,2.3,0.6,-0.4,18.3,0.5,0.347,1.0,12.6,1.4,20.2,1.1,10.9,15.4,0.568,21.6,0.4,1.8,0.147,80
George Hill,PG,25,IND,50,9,25.5,3.4,7.6,0.442,1.1,2.9,0.367,2.3,4.7,0.489,0.513,1.8,2.3,0.778,0.6,2.4,3.0,2.9,0.8,0.3,1.0,2.0,9.6,0.387,18.8,1.1,2.3,-0.3,10.5,1.3,0.308,2.6,2.8,2.8,15.7,1.7,10.8,6.7,0.557,17.2,1.4,4.0,0.152,79
Grant Hill,SF,39,PHO,49,46,28.1,4.1,9.2,0.446,0.3,1.1,0.264,3.8,8.1,0.47,0.461,1.7,2.2,0.761,0.6,2.9,3.5,2.2,0.8,0.6,1.3,1.8,10.2,0.118,12.1,1.5,-0.5,0.7,11.5,0.9,0.242,-1.2,2.4,0.6,12.3,1.5,11.5,7.0,0.5,18.6,0.5,1.6,0.055,69
Jordan Hill,C,24,LAL,7,1,11.7,2.0,4.3,0.467,0.0,0.0,,2.0,4.3,0.467,0.467,0.7,1.1,0.625,2.0,2.4,4.4,0.3,0.7,0.9,1.0,1.6,4.7,0.0,4.2,5.3,-0.8,1.9,22.1,0.2,0.267,-2.7,20.0,0.0,19.3,3.2,17.3,21.1,0.492,22.6,0.0,0.2,0.12,74
Kirk Hinrich,SG,31,ATL,48,31,25.8,2.5,6.1,0.414,1.0,2.8,0.346,1.6,3.3,0.472,0.493,0.5,0.7,0.781,0.2,1.9,2.1,2.8,0.8,0.2,1.2,2.1,6.6,0.461,16.3,0.7,-1.4,-0.1,8.5,1.4,0.108,-1.4,1.1,0.4,9.2,1.6,15.8,4.8,0.511,13.9,0.2,1.8,0.069,71
Jrue Holiday,PG,21,PHI,65,65,33.8,5.5,12.8,0.432,1.0,2.6,0.38,4.5,10.2,0.445,0.471,1.4,1.8,0.783,0.9,2.4,3.3,4.5,1.6,0.3,2.1,2.1,13.5,0.205,21.6,0.6,0.9,0.6,7.9,3.3,0.144,0.2,2.9,0.9,14.7,2.5,13.2,5.4,0.496,21.8,1.6,4.2,0.092,83
Ryan Hollins,C,27,BOS,15,1,10.7,1.2,1.9,0.643,0.0,0.0,,1.2,1.9,0.643,0.643,0.4,1.3,0.3,0.6,1.1,1.7,0.2,0.1,0.3,0.7,1.5,2.8,0.0,3.0,2.4,-4.7,0.3,12.0,0.2,0.714,-5.0,7.0,-0.1,6.8,0.3,23.0,9.6,0.571,14.3,-0.1,0.1,0.044,64
Al Horford,C,25,ATL,11,11,31.6,5.2,9.4,0.553,0.0,0.1,0.0,5.2,9.3,0.559,0.553,2.0,2.7,0.733,2.4,4.6,7.0,2.2,0.9,1.3,1.5,1.9,12.4,0.01,11.7,3.1,2.8,2.3,17.1,0.6,0.291,0.5,8.8,0.8,19.0,1.5,12.1,13.0,0.585,17.9,0.4,1.3,0.18,85
Dwight Howard,C,26,ORL,54,54,38.3,7.7,13.4,0.573,0.0,0.1,0.0,7.7,13.3,0.579,0.573,5.2,10.6,0.491,3.7,10.8,14.5,1.9,1.5,2.1,3.2,2.9,20.6,0.01,9.8,4.4,3.8,3.7,33.1,4.4,0.788,0.1,11.0,3.3,24.2,2.1,15.2,21.9,0.569,26.1,3.0,7.7,0.179,89
Juwan Howard,PF,38,MIA,28,0,6.8,0.6,2.0,0.309,0.0,0.0,,0.6,2.0,0.309,0.309,0.3,0.4,0.8,0.6,1.0,1.7,0.4,0.1,0.0,0.7,0.6,1.5,0.0,7.8,0.4,-8.9,-0.8,17.6,0.3,0.182,-8.1,11.8,-0.6,3.6,1.1,25.2,14.8,0.354,19.4,-0.3,-0.3,-0.076,58
Kris Humphries,PF,26,NJN,62,62,34.9,5.2,10.8,0.481,0.0,0.0,,5.2,10.8,0.481,0.481,3.4,4.5,0.752,3.8,7.2,11.0,1.5,0.8,1.2,1.9,2.8,13.8,0.0,7.4,2.6,-0.2,0.4,24.8,1.7,0.414,-0.6,12.2,3.6,17.9,1.2,13.0,18.3,0.539,19.3,1.0,5.3,0.118,75
Serge Ibaka,PF,22,OKC,66,66,27.2,4.0,7.4,0.535,0.0,0.0,0.333,4.0,7.4,0.536,0.536,1.2,1.8,0.661,2.9,4.6,7.5,0.4,0.5,3.7,1.2,2.7,9.1,0.006,2.5,9.8,3.0,3.8,18.2,3.2,0.241,-0.9,13.2,3.0,19.0,1.0,12.7,15.9,0.556,15.7,2.2,6.2,0.167,85
Andre Iguodala,SF,28,PHI,62,62,35.6,4.6,10.2,0.454,1.2,3.1,0.394,3.4,7.1,0.481,0.514,2.0,3.2,0.617,0.9,5.2,6.1,5.5,1.7,0.5,1.9,1.5,12.4,0.305,23.7,1.0,4.4,2.7,16.4,4.2,0.31,1.7,2.8,3.1,17.6,2.6,13.8,9.6,0.537,17.7,3.6,7.3,0.158,83
Ersan Ilyasova,PF,24,MIL,60,41,27.6,4.9,10.0,0.492,0.9,1.9,0.455,4.1,8.1,0.501,0.535,2.4,3.1,0.781,3.3,5.6,8.8,1.2,0.7,0.7,1.3,2.2,13.0,0.188,7.0,2.0,2.0,-0.2,22.8,2.0,0.307,2.2,12.7,4.4,20.5,1.3,10.1,17.6,0.577,20.1,1.7,6.4,0.185,74
Kyrie Irving,PG,19,CLE,51,51,30.5,6.9,14.6,0.469,1.4,3.6,0.399,5.4,11.1,0.491,0.517,3.4,3.8,0.872,0.9,2.9,3.7,5.4,1.1,0.4,3.1,2.2,18.5,0.245,36.5,1.0,3.3,-1.7,11.2,0.6,0.262,4.9,3.1,3.4,21.4,1.8,16.1,7.0,0.566,28.7,2.1,4.1,0.125,89
Royal Ivey,SG,30,OKC,34,0,10.4,0.8,2.1,0.356,0.5,1.6,0.34,0.2,0.6,0.4,0.479,0.0,0.2,0.125,0.0,0.7,0.7,0.3,0.4,0.0,0.3,1.1,2.1,0.726,4.1,0.0,-3.1,-1.2,6.9,0.3,0.11,-1.9,0.3,-0.1,4.7,2.0,10.5,3.9,0.464,10.9,-0.1,0.2,0.025,65
Jarrett Jack,PG,28,NOH,45,39,34.0,5.9,13.0,0.456,0.9,2.5,0.348,5.0,10.5,0.482,0.49,2.9,3.3,0.872,0.5,3.4,3.9,6.3,0.7,0.2,2.4,2.1,15.6,0.192,34.0,0.5,1.2,-1.4,11.7,0.9,0.254,2.6,1.8,2.9,17.9,1.1,14.1,6.8,0.54,23.3,1.2,3.8,0.119,82
Reggie Jackson,PG,21,OKC,45,0,11.1,1.1,3.5,0.321,0.3,1.4,0.21,0.8,2.2,0.392,0.362,0.6,0.6,0.862,0.3,0.9,1.2,1.6,0.6,0.0,0.8,0.7,3.1,0.39,21.2,0.1,-3.9,-1.3,8.3,0.5,0.182,-2.6,3.4,-0.4,9.2,2.6,17.3,6.0,0.408,18.7,-0.2,0.1,0.011,69
LeBron James,SF,27,MIA,62,62,37.5,10.0,18.9,0.531,0.9,2.4,0.362,9.1,16.5,0.556,0.554,6.2,8.1,0.771,1.5,6.4,7.9,6.2,1.9,0.8,3.4,1.5,27.1,0.127,33.6,1.7,11.0,2.7,19.7,4.5,0.429,8.3,5.0,10.0,30.7,2.6,13.3,12.6,0.605,32.0,7.6,14.5,0.298,101
Mike James,PG,36,CHI,11,0,10.9,1.8,4.5,0.408,0.5,0.9,0.6,1.3,3.5,0.359,0.469,0.6,0.7,0.875,0.2,0.7,0.9,2.6,0.4,0.2,1.3,1.8,4.8,0.204,39.8,1.2,-2.9,-1.9,7.3,0.2,0.163,-0.9,1.9,0.1,13.7,1.8,21.0,4.6,0.505,25.3,0.0,0.3,0.111,61
Antawn Jamison,PF,35,CLE,65,65,33.1,6.5,16.1,0.403,1.4,4.1,0.341,5.1,12.0,0.425,0.447,2.8,4.2,0.683,1.9,4.4,6.3,2.0,0.8,0.7,1.4,2.5,17.2,0.256,11.9,1.5,-1.1,-1.8,15.7,1.0,0.26,0.7,6.3,2.1,16.1,1.2,7.2,10.8,0.481,26.2,0.5,3.1,0.07,72
Al Jefferson,C,27,UTA,61,61,34.0,8.5,17.2,0.492,0.0,0.1,0.25,8.4,17.1,0.493,0.493,2.2,2.9,0.774,2.2,7.4,9.6,2.2,0.8,1.7,1.0,2.5,19.2,0.004,12.1,3.9,3.0,1.3,25.3,2.5,0.169,1.7,7.3,4.9,22.8,1.2,5.2,16.2,0.52,25.7,2.6,7.5,0.173,82
Richard Jefferson,SF,31,GSW,22,3,26.4,3.2,7.7,0.42,1.5,3.6,0.418,1.7,4.1,0.422,0.518,1.1,1.6,0.686,0.4,3.1,3.5,1.5,0.5,0.3,0.8,1.7,9.0,0.467,8.6,0.9,-2.1,-1.7,13.3,0.1,0.207,-0.3,1.6,0.6,11.6,1.1,8.9,7.4,0.54,16.1,0.0,0.7,0.056,66
Jared Jeffries,PF,30,NYK,39,4,18.7,1.5,3.7,0.41,0.1,0.4,0.188,1.4,3.3,0.438,0.42,1.3,1.8,0.681,1.8,2.1,3.9,0.7,0.7,0.6,0.7,2.3,4.4,0.111,5.4,2.7,0.4,2.3,13.3,1.1,0.5,-1.9,10.8,0.5,10.9,2.0,14.2,12.0,0.484,12.6,0.4,1.7,0.109,60
Charles Jenkins,PG,22,GSW,51,28,17.5,2.5,5.7,0.447,0.1,0.4,0.15,2.5,5.3,0.469,0.452,0.7,0.8,0.872,0.2,1.2,1.3,3.3,0.6,0.1,1.2,1.7,5.8,0.069,29.9,0.5,-5.5,-3.0,7.6,0.1,0.134,-2.5,1.0,0.4,12.4,1.9,16.3,4.3,0.482,19.0,-0.8,0.5,0.028,66
Brandon Jennings,PG,22,MIL,66,66,35.3,7.1,17.0,0.418,2.0,5.9,0.332,5.2,11.1,0.464,0.476,2.9,3.6,0.808,0.7,2.7,3.4,5.5,1.6,0.3,2.2,1.7,19.1,0.346,26.7,0.7,2.3,-1.3,8.6,1.8,0.213,3.6,2.3,3.8,18.4,2.3,10.6,5.3,0.514,25.9,2.5,5.5,0.114,79
Jonas Jerebko,PF,24,DET,64,13,22.9,3.3,7.1,0.468,0.5,1.7,0.302,2.8,5.4,0.519,0.503,1.6,1.9,0.806,1.5,3.3,4.8,0.7,0.6,0.3,1.0,2.5,8.7,0.234,5.1,1.1,-1.4,-1.2,17.8,1.3,0.274,-0.2,7.6,2.0,14.2,1.5,11.5,12.5,0.548,18.1,0.2,3.3,0.108,70
Amir Johnson,PF,24,TOR,64,43,24.3,3.1,5.3,0.576,0.0,0.1,0.4,3.0,5.2,0.579,0.579,0.9,1.3,0.69,2.3,4.0,6.4,1.2,0.5,1.1,1.5,3.3,7.1,0.015,8.7,3.6,2.2,2.7,19.4,2.0,0.247,-0.5,11.4,1.9,14.4,1.1,20.0,15.4,0.6,14.3,1.6,4.0,0.122,78
Chris Johnson,C,26,NOH,7,0,11.7,1.3,2.6,0.5,0.0,0.0,,1.3,2.6,0.5,0.5,0.7,1.0,0.714,1.0,2.1,3.1,0.1,0.7,0.1,1.1,1.9,3.3,0.0,2.0,1.0,-5.0,0.3,21.4,0.1,0.389,-5.3,10.3,-0.1,10.1,3.3,27.5,16.0,0.546,16.8,-0.1,0.1,0.038,69
Ivan Johnson,PF,27,ATL,56,0,16.7,2.5,4.9,0.513,0.0,0.1,0.333,2.5,4.8,0.517,0.516,1.3,1.8,0.72,1.2,2.9,4.0,0.6,0.8,0.3,1.2,2.1,6.4,0.022,5.7,1.5,-1.9,1.0,20.1,1.7,0.364,-2.9,8.2,0.5,14.3,2.4,17.8,14.2,0.558,19.5,0.0,2.2,0.113,73
James Johnson,SF,24,TOR,62,40,25.2,3.8,8.4,0.45,0.3,1.0,0.317,3.5,7.4,0.467,0.468,1.3,1.9,0.704,1.2,3.5,4.7,2.0,1.1,1.4,1.6,2.9,9.1,0.116,13.9,4.4,1.9,3.4,16.2,2.5,0.222,-1.6,5.6,0.1,14.5,2.4,15.1,11.0,0.498,20.2,1.5,2.6,0.079,71
Joe Johnson,SG,30,ATL,60,60,35.5,7.1,15.5,0.454,2.1,5.4,0.388,5.0,10.2,0.489,0.521,2.6,3.1,0.849,0.9,2.8,3.7,3.9,0.8,0.2,1.9,1.3,18.8,0.346,19.7,0.5,2.1,-1.4,9.2,2.1,0.2,3.4,2.9,4.4,18.4,1.2,10.3,6.1,0.557,24.9,2.2,6.4,0.145,79
Wesley Johnson,SF,24,MIN,65,64,22.6,2.4,6.1,0.398,0.8,2.6,0.314,1.6,3.5,0.461,0.465,0.4,0.5,0.706,0.4,2.4,2.7,0.9,0.5,0.7,0.9,1.8,6.0,0.426,6.4,2.3,-1.6,1.0,11.6,1.0,0.086,-2.6,1.8,-0.4,8.0,1.2,12.7,6.7,0.477,14.3,0.1,0.6,0.021,69
Dahntay Jones,SF,31,IND,65,3,16.2,1.8,4.3,0.409,0.5,1.2,0.429,1.3,3.1,0.402,0.468,1.3,1.5,0.838,0.4,1.4,1.8,1.0,0.4,0.2,0.7,1.8,5.3,0.274,9.6,0.8,-2.0,-1.1,10.0,0.8,0.352,-0.9,2.5,1.1,10.3,1.2,12.4,6.3,0.533,16.0,0.0,2.0,0.09,66
James Jones,SG,31,MIA,51,10,13.1,1.1,2.9,0.38,0.9,2.2,0.404,0.2,0.7,0.306,0.533,0.5,0.6,0.833,0.1,0.8,1.0,0.4,0.3,0.2,0.2,0.9,3.6,0.76,4.2,1.1,-1.0,-1.2,7.4,0.7,0.2,0.3,1.1,0.9,9.7,1.3,5.8,4.4,0.567,12.1,0.2,1.7,0.12,60
DeAndre Jordan,C,23,LAC,66,66,27.2,3.1,4.9,0.632,0.0,0.0,0.0,3.1,4.9,0.634,0.632,1.1,2.1,0.525,3.1,5.2,8.3,0.3,0.5,2.0,1.1,2.9,7.4,0.003,1.5,6.2,1.0,2.1,23.0,2.4,0.433,-1.1,13.2,3.2,16.4,0.9,16.0,18.1,0.626,11.9,1.4,5.6,0.15,79
Cory Joseph,PG,20,SAS,29,1,9.2,0.8,2.4,0.314,0.1,0.5,0.2,0.7,1.9,0.345,0.336,0.4,0.6,0.647,0.2,0.7,0.9,1.2,0.2,0.1,0.4,0.6,2.0,0.214,17.4,0.8,-4.8,-0.6,8.5,0.2,0.243,-4.2,2.2,-0.2,6.9,1.4,13.4,5.4,0.374,15.4,-0.2,0.0,0.001,64
Chris Kaman,C,29,NOH,47,33,29.2,5.7,12.7,0.446,0.0,0.0,,5.7,12.7,0.446,0.446,1.8,2.3,0.785,1.9,5.9,7.7,2.1,0.5,1.6,2.7,2.3,13.1,0.0,14.0,4.7,-1.4,2.2,23.5,1.9,0.179,-3.5,7.9,-1.2,15.3,1.0,16.7,15.8,0.478,26.6,0.2,0.7,0.024,76
Enes Kanter,C,19,UTA,66,0,13.2,1.8,3.6,0.496,0.0,0.0,0.0,1.8,3.6,0.498,0.496,1.1,1.6,0.667,1.6,2.6,4.2,0.1,0.3,0.3,0.8,1.3,4.6,0.004,1.4,2.1,-4.7,-2.1,22.7,0.8,0.445,-2.6,13.9,0.9,14.5,1.1,16.1,18.3,0.539,17.3,-0.6,1.7,0.095,78
Jason Kidd,PG,38,DAL,48,48,28.7,2.1,5.7,0.363,1.6,4.6,0.354,0.4,1.0,0.4,0.507,0.5,0.6,0.786,0.3,3.8,4.1,5.5,1.7,0.2,1.9,1.7,6.2,0.817,28.4,0.6,2.5,2.1,14.8,2.1,0.103,0.4,1.2,0.9,13.1,3.1,24.2,8.1,0.524,12.7,1.5,3.0,0.104,72
Linas Kleiza,SF,27,TOR,49,3,21.6,3.4,8.4,0.402,1.3,3.7,0.346,2.1,4.7,0.446,0.478,1.7,2.0,0.81,0.9,3.2,4.1,0.9,0.5,0.1,1.3,2.4,9.7,0.437,7.9,0.3,-2.2,-1.9,17.2,1.0,0.244,-0.3,4.7,0.5,12.4,1.2,12.4,11.0,0.521,23.1,-0.1,1.5,0.066,67
Brandon Knight,PG,20,DET,66,60,32.3,4.8,11.7,0.415,1.6,4.2,0.38,3.2,7.5,0.434,0.483,1.6,2.1,0.759,0.5,2.7,3.2,3.8,0.7,0.2,2.6,2.3,12.8,0.359,20.8,0.4,-1.9,-2.0,10.3,1.0,0.178,0.0,1.8,0.3,11.7,1.2,17.1,5.9,0.511,21.7,0.0,1.3,0.029,78
Kyle Korver,SG,30,CHI,65,7,22.6,2.7,6.3,0.432,1.8,4.2,0.435,0.9,2.2,0.426,0.575,0.8,1.0,0.833,0.4,2.0,2.4,1.7,0.6,0.2,0.8,1.7,8.1,0.658,11.7,0.7,2.5,0.0,9.9,2.1,0.16,2.5,2.0,3.1,13.6,1.3,10.7,6.0,0.6,15.3,1.7,5.3,0.172,71
Kosta Koufos,C,22,DEN,48,24,16.5,2.4,4.0,0.599,0.0,0.0,,2.4,4.0,0.599,0.599,0.7,1.1,0.6,2.0,3.4,5.4,0.3,0.5,0.9,0.7,2.0,5.5,0.0,2.9,4.1,1.0,1.0,23.3,1.0,0.286,0.0,14.4,1.7,17.3,1.5,13.2,19.0,0.608,14.0,0.6,2.7,0.163,75
Carl Landry,PF,28,NOH,41,8,24.4,4.4,8.8,0.503,0.0,0.1,0.0,4.4,8.8,0.507,0.503,3.6,4.5,0.799,1.9,3.3,5.2,0.9,0.3,0.3,1.6,2.2,12.5,0.008,7.1,1.0,-1.8,-1.9,15.9,0.7,0.508,0.2,9.4,2.2,18.2,0.7,12.6,12.8,0.577,24.0,0.1,2.9,0.139,80
Ty Lawson,PG,24,DEN,61,61,34.8,6.1,12.6,0.488,1.2,3.3,0.365,4.9,9.3,0.531,0.535,2.9,3.5,0.824,0.9,2.8,3.7,6.6,1.3,0.1,2.4,1.5,16.4,0.261,30.2,0.2,3.3,-1.0,9.2,1.2,0.282,4.2,3.1,5.7,19.4,2.0,14.7,6.2,0.579,21.2,2.8,6.9,0.157,80
Courtney Lee,SG,26,HOU,58,26,30.3,4.3,10.0,0.433,1.5,3.7,0.401,2.8,6.3,0.452,0.508,1.2,1.5,0.826,0.4,2.3,2.7,1.5,1.2,0.4,1.1,1.8,11.4,0.374,7.9,0.9,0.3,-0.1,8.9,1.4,0.148,0.4,1.7,1.8,12.6,2.0,9.4,5.2,0.534,17.6,1.0,3.2,0.087,73
