player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
Samuel Dalembert,C,27,PHI,82,82,24.8,2.6,5.3,0.498,0.0,0.0,0.0,2.6,5.3,0.5,0.498,1.1,1.5,0.734,2.6,5.9,8.5,0.2,0.4,1.8,1.4,3.0,6.4,0.005,1.4,5.8,-2.5,1.7,28.9,3.5,0.286,-4.2,12.5,0.5,13.2,0.9,19.3,20.6,0.535,13.6,-0.3,4.0,0.095,71
Erick Dampier,C,33,DAL,80,80,23.0,2.3,3.5,0.65,0.0,0.0,,2.3,3.5,0.65,0.65,1.1,1.8,0.638,2.7,4.4,7.1,1.0,0.3,1.2,0.9,2.4,5.7,0.0,6.1,3.8,2.9,2.5,21.6,2.3,0.504,0.4,13.6,3.9,15.7,0.7,17.8,17.7,0.664,10.4,2.3,6.1,0.161,61
Antonio Daniels,PG,33,NOH,61,4,12.0,1.3,3.1,0.424,0.3,0.8,0.347,1.0,2.3,0.451,0.469,0.9,1.1,0.821,0.1,0.8,0.9,2.1,0.3,0.0,0.8,0.7,3.8,0.257,28.3,0.1,-4.9,-2.7,8.2,0.6,0.351,-2.2,0.8,0.6,12.6,1.4,18.2,4.5,0.531,17.7,-0.5,1.1,0.074,68
Baron Davis,PG,29,LAC,65,60,34.6,5.5,14.8,0.37,1.5,5.0,0.302,3.9,9.7,0.406,0.422,2.4,3.2,0.757,0.7,3.0,3.7,7.7,1.7,0.5,3.0,3.0,14.9,0.342,38.1,1.2,-0.5,-1.0,10.2,1.5,0.219,0.5,2.3,-0.9,14.5,2.5,15.5,6.1,0.46,25.2,0.9,0.6,0.013,82
Glen Davis,C,23,BOS,76,16,21.5,2.6,5.9,0.442,0.0,0.1,0.4,2.6,5.9,0.443,0.444,1.7,2.3,0.73,1.6,2.4,4.0,0.9,0.7,0.3,0.9,3.0,7.0,0.011,6.5,0.9,-1.0,1.1,12.8,2.7,0.396,-2.1,9.4,1.0,10.7,1.7,11.8,11.2,0.502,17.1,0.4,3.7,0.108,65
Ricky Davis,SG,29,LAC,36,9,21.8,2.3,6.8,0.339,1.0,3.1,0.315,1.3,3.7,0.358,0.41,0.9,1.0,0.861,0.3,1.4,1.7,2.3,0.5,0.1,1.1,1.8,6.4,0.453,16.4,0.5,-5.7,-2.5,7.7,0.2,0.147,-3.2,1.3,-0.6,7.1,1.3,13.0,4.4,0.445,17.4,-0.7,-0.4,-0.027,63
Luol Deng,SF,23,CHI,49,46,34.0,5.4,12.1,0.448,0.2,0.4,0.4,5.2,11.7,0.45,0.455,3.1,3.9,0.796,1.6,4.4,6.0,1.9,1.2,0.5,1.5,1.7,14.1,0.034,9.0,1.1,-0.8,0.3,14.7,1.6,0.323,-1.1,5.5,1.3,14.7,1.9,9.6,10.1,0.511,20.0,0.5,3.0,0.085,73
Boris Diaw,PF,26,CHA,59,59,37.6,6.2,12.6,0.495,1.2,2.8,0.419,5.1,9.8,0.517,0.542,1.4,2.1,0.686,1.6,4.3,5.9,4.9,0.8,0.7,3.0,2.8,15.1,0.225,23.4,1.6,2.1,1.3,14.1,2.6,0.163,0.8,5.3,1.4,14.9,1.2,18.3,9.7,0.558,20.8,2.3,4.0,0.086,72
Travis Diener,PG,26,IND,55,0,13.1,1.3,3.3,0.413,0.8,2.1,0.39,0.5,1.1,0.459,0.542,0.2,0.3,0.8,0.1,1.5,1.6,2.2,0.5,0.1,0.4,0.8,3.7,0.659,23.9,0.5,-0.5,-1.3,12.4,0.6,0.084,0.8,0.9,1.3,13.7,1.8,10.2,6.6,0.555,12.5,0.3,1.9,0.125,62
Ike Diogu,PF,25,SAC,10,1,14.2,3.3,5.5,0.6,0.1,0.2,0.5,3.2,5.3,0.604,0.609,2.5,3.3,0.758,1.4,2.5,3.9,0.3,0.2,0.1,0.6,1.4,9.2,0.036,4.1,0.5,-3.4,-5.2,20.7,0.0,0.6,1.8,11.4,0.6,24.9,0.7,7.9,16.0,0.662,23.8,-0.1,0.6,0.21,57
DeSagana Diop,C,27,CHA,41,1,14.2,1.3,2.8,0.46,0.0,0.0,,1.3,2.8,0.46,0.46,0.2,0.9,0.27,1.7,2.1,3.8,0.5,0.4,0.8,0.7,1.8,2.8,0.0,5.2,4.4,-1.0,3.0,18.1,1.0,0.327,-4.0,14.7,-0.2,10.3,1.6,17.8,16.4,0.441,12.7,0.1,0.7,0.06,57
Keyon Dooling,PG,28,NJN,77,18,26.9,3.4,7.8,0.436,1.3,3.1,0.421,2.1,4.7,0.446,0.519,1.6,2.0,0.825,0.3,1.7,2.0,3.5,0.9,0.1,1.4,1.8,9.7,0.393,21.3,0.3,-1.1,-1.9,7.6,0.9,0.258,0.8,1.4,2.8,13.6,1.8,13.6,4.5,0.562,17.4,0.4,3.7,0.085,71
Chris Douglas-Roberts,SG,22,NJN,44,3,13.3,1.8,4.0,0.46,0.1,0.3,0.25,1.8,3.7,0.476,0.469,1.2,1.4,0.823,0.3,0.8,1.1,1.2,0.3,0.2,0.7,0.8,4.9,0.068,14.8,1.0,-5.0,-2.3,7.4,0.2,0.352,-2.7,2.8,0.4,12.2,1.1,13.2,5.1,0.531,18.7,-0.4,0.6,0.046,62
Goran Dragic,PG,22,PHO,55,1,13.2,1.6,4.1,0.393,0.4,1.0,0.37,1.2,3.1,0.4,0.438,0.9,1.2,0.769,0.6,1.3,1.9,2.0,0.5,0.1,1.3,1.6,4.5,0.241,20.8,0.3,-3.3,-1.2,10.8,0.4,0.29,-2.1,5.5,-0.3,9.8,2.0,22.4,8.3,0.487,19.7,-0.2,0.1,0.005,62
Jared Dudley,SF,23,PHO,48,0,15.2,1.9,3.9,0.481,0.5,1.4,0.394,1.4,2.6,0.528,0.55,1.2,1.7,0.691,1.2,1.9,3.0,0.8,0.8,0.1,0.7,1.4,5.5,0.349,7.0,0.6,1.6,-0.3,13.7,0.6,0.429,1.9,9.5,1.3,15.2,2.7,12.8,11.7,0.588,15.6,0.7,1.9,0.126,63
Chris Duhon,PG,26,NYK,79,78,36.8,3.6,8.6,0.421,1.6,4.1,0.391,2.0,4.5,0.449,0.515,2.3,2.6,0.856,0.6,2.5,3.1,7.2,0.9,0.1,2.8,1.6,11.1,0.477,27.9,0.2,-1.4,-1.5,7.8,1.0,0.307,0.1,1.6,3.1,12.2,1.2,22.2,4.6,0.569,14.9,0.4,4.2,0.069,72
Tim Duncan,C,32,SAS,75,75,33.7,7.4,14.8,0.504,0.0,0.0,0.0,7.4,14.7,0.505,0.504,4.5,6.4,0.692,2.7,8.0,10.7,3.5,0.5,1.7,2.2,2.3,19.3,0.002,19.3,3.7,4.6,3.5,27.9,5.0,0.436,1.1,9.6,5.0,24.4,0.8,11.1,18.9,0.549,28.5,4.2,10.1,0.191,88
Mike Dunleavy,SG,28,IND,18,14,27.5,5.2,12.9,0.401,1.8,5.0,0.356,3.4,7.9,0.43,0.47,2.9,3.6,0.815,0.8,3.0,3.8,2.4,0.7,0.5,2.1,2.0,15.1,0.388,14.2,1.3,-2.1,-2.0,12.1,0.4,0.28,-0.1,3.1,0.1,14.4,1.2,12.7,7.6,0.52,26.3,0.0,0.5,0.048,64
Kevin Durant,SF,20,OKC,74,74,39.0,8.9,18.8,0.476,1.3,3.1,0.422,7.6,15.7,0.486,0.51,6.1,7.1,0.863,1.0,5.5,6.5,2.8,1.3,0.7,3.0,1.8,25.3,0.165,13.5,1.4,1.8,-0.5,16.4,2.7,0.377,2.2,3.0,5.2,20.8,1.7,12.2,9.6,0.577,28.3,2.8,7.9,0.132,82
Monta Ellis,SG,23,GSW,25,25,35.7,7.8,17.2,0.451,0.3,1.0,0.308,7.4,16.2,0.46,0.46,3.1,3.8,0.83,0.6,3.8,4.3,3.7,1.6,0.3,2.7,2.7,19.0,0.06,17.5,0.6,-3.3,-1.8,11.5,0.3,0.219,-1.5,1.7,-0.1,14.5,2.1,12.4,6.6,0.503,25.8,-0.3,0.2,0.012,76
Francisco Elson,C,32,MIL,59,23,16.6,1.4,2.9,0.491,0.0,0.1,0.25,1.4,2.8,0.497,0.494,0.6,0.7,0.846,1.7,2.2,3.9,0.5,0.6,0.6,0.8,2.4,3.4,0.024,4.8,3.1,0.1,2.7,16.3,1.3,0.231,-2.5,11.6,0.5,10.3,1.9,20.5,13.8,0.537,10.8,0.5,1.8,0.089,62
Maurice Evans,SF,30,ATL,80,25,23.0,2.6,6.0,0.432,1.2,3.1,0.395,1.4,2.9,0.47,0.533,0.8,0.9,0.822,1.1,1.9,3.0,0.7,0.6,0.1,0.5,2.0,7.2,0.515,4.6,0.4,-0.5,-1.0,9.9,1.5,0.151,0.5,5.6,2.3,11.1,1.5,7.7,7.7,0.558,14.2,0.7,3.8,0.099,66
Reggie Evans,PF,28,PHI,79,7,14.4,1.0,2.3,0.444,0.0,0.0,0.0,1.0,2.2,0.446,0.444,1.3,2.2,0.594,1.7,2.9,4.6,0.3,0.5,0.1,0.9,2.0,3.3,0.006,3.3,0.6,-3.1,0.1,24.0,1.6,0.983,-3.3,14.1,0.3,10.4,1.9,21.3,19.0,0.514,13.0,-0.3,1.9,0.079,57
Jordan Farmar,PG,22,LAL,65,0,18.3,2.5,6.3,0.391,0.8,2.2,0.336,1.7,4.1,0.421,0.45,0.7,1.2,0.584,0.3,1.5,1.8,2.4,0.9,0.2,1.3,1.6,6.4,0.354,18.6,0.6,-2.9,-0.5,8.9,1.5,0.187,-2.4,2.1,-0.7,9.9,2.4,16.3,5.5,0.466,19.6,-0.3,0.8,0.034,67
Raymond Felton,PG,24,CHA,82,81,37.6,5.4,13.2,0.408,0.7,2.5,0.285,4.7,10.7,0.437,0.435,2.7,3.3,0.805,0.7,3.1,3.8,6.7,1.5,0.4,2.8,2.3,14.2,0.191,31.1,0.8,-0.1,0.5,10.2,3.7,0.251,-0.6,2.2,0.6,13.7,2.2,15.9,6.2,0.483,21.9,1.4,4.3,0.066,74
Rudy Fernandez,SG,23,POR,78,4,25.6,3.4,8.1,0.425,2.0,5.1,0.399,1.4,3.0,0.47,0.552,1.5,1.8,0.839,0.6,2.1,2.7,2.0,0.9,0.2,1.1,1.4,10.4,0.632,12.7,0.5,3.1,-0.6,10.1,1.8,0.227,3.6,2.9,4.3,15.5,1.9,11.0,6.4,0.588,18.4,2.5,6.1,0.147,68
Michael Finley,SF,35,SAS,81,77,28.8,3.7,8.5,0.437,1.6,3.9,0.411,2.1,4.6,0.459,0.532,0.6,0.8,0.823,0.3,3.0,3.3,1.4,0.5,0.2,0.8,1.0,9.7,0.463,7.7,0.5,-0.5,0.1,12.3,2.8,0.09,-0.6,1.3,1.6,11.4,0.9,7.8,6.9,0.547,16.1,0.9,4.4,0.091,67
Derek Fisher,PG,34,LAL,82,82,29.8,3.6,8.4,0.424,1.5,3.7,0.397,2.1,4.7,0.446,0.512,1.3,1.6,0.846,0.3,2.0,2.3,3.2,1.2,0.1,0.9,2.3,9.9,0.439,14.9,0.2,0.6,-0.3,7.4,2.7,0.189,0.9,1.2,3.6,12.1,2.0,8.8,4.4,0.546,14.7,1.6,6.3,0.123,70
T.J. Ford,PG,25,IND,74,49,30.5,5.6,12.3,0.452,0.5,1.4,0.337,5.1,10.9,0.467,0.472,3.3,3.8,0.872,0.8,2.7,3.5,5.3,1.2,0.2,2.4,2.4,14.9,0.114,27.6,0.5,-0.2,-0.9,9.8,1.7,0.308,0.7,2.9,2.6,16.6,2.0,14.8,6.3,0.533,23.5,1.0,4.3,0.092,74
Jeff Foster,C,32,IND,74,26,24.7,2.4,4.8,0.501,0.0,0.1,0.286,2.4,4.7,0.506,0.504,1.3,2.0,0.658,2.9,4.0,6.9,1.8,0.7,0.7,1.2,3.1,6.1,0.02,9.9,2.0,1.6,2.1,17.8,1.9,0.414,-0.5,12.8,2.3,13.0,1.4,17.4,15.3,0.542,12.0,1.7,4.2,0.111,65
Randy Foye,SG,25,MIN,70,61,35.6,5.7,14.0,0.407,1.6,4.4,0.36,4.1,9.6,0.428,0.463,3.3,3.9,0.846,0.5,2.6,3.1,4.3,1.0,0.4,2.1,2.9,16.3,0.314,20.5,0.8,-0.4,-1.3,8.8,1.1,0.277,0.9,1.5,2.0,13.7,1.5,12.0,5.0,0.517,22.6,1.0,3.1,0.059,71
Channing Frye,PF,25,POR,63,1,11.8,1.8,4.2,0.423,0.2,0.5,0.333,1.6,3.7,0.436,0.444,0.4,0.6,0.722,0.7,1.6,2.2,0.4,0.3,0.3,0.5,1.7,4.2,0.124,5.3,1.7,-4.3,-0.8,16.7,0.8,0.135,-3.4,6.7,0.0,10.0,1.3,9.3,11.6,0.465,19.7,-0.4,0.8,0.054,60
Danilo Gallinari,SG,20,NYK,28,2,14.7,2.0,4.5,0.448,1.1,2.6,0.444,0.9,1.9,0.453,0.576,0.9,1.0,0.963,0.5,1.5,2.0,0.5,0.5,0.1,0.5,1.7,6.1,0.576,5.5,0.7,-0.6,-1.3,11.5,0.3,0.216,0.7,3.3,0.7,13.4,1.7,9.9,7.3,0.621,16.0,0.1,1.0,0.119,56
Francisco Garcia,SF,27,SAC,65,36,30.4,4.5,10.2,0.444,1.4,3.4,0.398,3.2,6.8,0.466,0.51,2.2,2.7,0.82,0.9,2.5,3.4,2.3,1.2,1.0,1.7,3.0,12.7,0.332,12.6,2.5,-0.1,-0.4,9.6,0.7,0.268,0.3,3.3,1.7,14.1,2.1,13.1,6.4,0.554,19.4,0.9,2.4,0.058,68
Kevin Garnett,PF,32,BOS,57,57,31.1,6.9,13.0,0.531,0.0,0.1,0.25,6.9,12.8,0.534,0.532,1.9,2.3,0.841,1.4,7.1,8.5,2.5,1.1,1.2,1.6,2.2,15.8,0.011,14.7,3.1,4.0,3.7,26.7,4.1,0.178,0.2,5.6,3.0,21.2,1.9,10.1,16.6,0.563,23.4,2.7,7.1,0.193,89
Marc Gasol,C,24,MEM,82,75,30.7,4.3,8.1,0.53,0.0,0.0,0.0,4.3,8.0,0.53,0.53,3.4,4.6,0.733,2.5,4.9,7.4,1.7,0.8,1.1,2.0,3.2,11.9,0.002,9.7,2.9,1.2,1.5,20.0,2.7,0.567,-0.2,9.6,3.7,16.7,1.3,16.6,14.7,0.59,18.3,2.1,6.4,0.121,71
Pau Gasol,C,28,LAL,81,81,37.0,7.3,12.9,0.567,0.0,0.0,0.5,7.3,12.9,0.567,0.567,4.2,5.4,0.781,3.2,6.4,9.6,3.5,0.6,1.0,1.9,2.1,18.9,0.002,14.8,2.1,5.0,1.7,19.3,4.2,0.42,3.3,10.0,9.8,22.2,0.9,11.3,14.7,0.617,20.4,5.3,13.9,0.223,84
Rudy Gay,SF,22,MEM,79,78,37.3,7.2,16.0,0.453,1.1,3.1,0.351,6.2,12.9,0.477,0.487,3.3,4.4,0.767,1.4,4.2,5.5,1.7,1.2,0.7,2.6,2.8,18.9,0.192,8.7,1.6,-1.4,-0.7,13.9,2.6,0.273,-0.7,4.5,0.7,15.3,1.8,12.6,9.1,0.528,25.6,0.5,3.3,0.054,78
Devean George,SF,31,DAL,43,17,16.5,1.3,3.3,0.38,0.5,1.8,0.289,0.7,1.5,0.485,0.458,0.4,0.5,0.773,0.6,1.2,1.8,0.3,0.5,0.3,0.4,1.3,3.4,0.535,3.0,1.1,-1.8,0.2,8.5,0.6,0.155,-2.0,4.1,0.1,7.0,1.7,10.1,6.3,0.485,10.9,0.0,0.6,0.042,61
Daniel Gibson,PG,22,CLE,75,0,23.9,2.7,7.0,0.391,1.4,3.8,0.382,1.3,3.3,0.402,0.493,0.9,1.1,0.767,0.4,1.7,2.1,1.8,0.6,0.2,0.8,2.2,7.8,0.537,11.3,0.7,-0.7,-0.4,7.9,2.3,0.163,-0.3,2.1,1.5,10.1,1.3,9.7,5.1,0.519,16.5,0.6,3.8,0.101,60
J.R. Giddens,SF,23,BOS,6,0,1.3,0.3,0.5,0.667,0.0,0.0,,0.3,0.5,0.667,0.667,0.0,0.0,,0.3,0.2,0.5,0.0,0.2,0.0,0.2,0.2,0.7,0.0,0.0,0.0,-0.7,-2.1,14.5,0.0,0.0,1.4,31.9,0.0,26.0,6.6,25.0,22.8,0.667,23.3,0.0,0.0,0.201,57
Manu Ginobili,SG,31,SAS,44,7,26.8,5.1,11.2,0.454,1.6,4.8,0.33,3.5,6.4,0.546,0.524,3.8,4.3,0.884,0.5,4.0,4.5,3.6,1.5,0.4,2.0,2.0,15.5,0.426,23.1,1.0,6.0,1.8,17.3,2.3,0.387,4.2,2.5,2.7,22.9,2.9,13.3,10.0,0.594,27.2,2.4,5.0,0.203,83
Ryan Gomes,SF,26,MIN,82,76,31.9,5.1,11.9,0.431,1.3,3.5,0.372,3.8,8.4,0.456,0.486,1.8,2.2,0.807,1.3,3.5,4.8,1.6,0.8,0.3,1.6,2.2,13.3,0.293,8.7,0.6,-1.3,-0.9,13.3,1.3,0.186,-0.3,4.6,1.3,12.5,1.3,10.8,8.8,0.518,20.4,0.5,2.5,0.046,66
Drew Gooden,PF,27,SAS,19,1,16.8,3.7,7.6,0.49,0.0,0.1,0.0,3.7,7.6,0.493,0.49,2.4,3.0,0.789,1.5,2.9,4.4,0.2,0.2,0.2,0.8,2.1,9.8,0.007,1.7,0.9,-7.5,-4.2,20.2,0.5,0.393,-3.3,10.6,0.5,18.8,0.7,8.6,15.5,0.55,28.2,-0.4,0.9,0.139,66
Ben Gordon,SG,25,CHI,82,76,36.6,7.3,16.0,0.455,2.1,5.1,0.41,5.2,10.9,0.476,0.521,4.0,4.7,0.864,0.6,2.8,3.5,3.4,0.9,0.3,2.4,2.2,20.7,0.321,15.9,0.5,0.6,-2.2,8.8,1.7,0.29,2.7,2.0,5.2,17.0,1.2,11.9,5.4,0.573,25.0,1.9,6.9,0.11,78
Eric Gordon,SG,20,LAC,78,65,34.3,5.3,11.6,0.456,1.7,4.3,0.389,3.6,7.2,0.496,0.529,3.8,4.5,0.854,0.6,2.0,2.6,2.8,1.0,0.4,2.1,2.2,16.1,0.374,13.6,1.0,-0.4,-1.9,6.9,0.7,0.388,1.4,1.9,3.9,14.9,1.5,13.5,4.3,0.593,20.7,1.1,4.6,0.082,72
Marcin Gortat,PF,24,ORL,63,3,12.6,1.7,3.0,0.567,0.0,0.0,1.0,1.7,3.0,0.565,0.57,0.4,0.7,0.578,1.5,3.0,4.5,0.2,0.3,0.8,0.4,1.8,3.8,0.005,2.9,4.8,0.6,2.9,26.3,1.9,0.241,-2.3,14.0,1.4,17.0,1.2,10.8,20.3,0.578,13.5,0.5,3.3,0.202,67
Danny Granger,SF,25,IND,67,66,36.2,8.5,19.1,0.447,2.7,6.7,0.404,5.8,12.3,0.47,0.518,6.0,6.9,0.878,0.7,4.4,5.1,2.7,1.0,1.4,2.5,3.1,25.8,0.352,13.1,3.0,2.9,-0.9,13.4,2.4,0.36,3.8,2.2,5.6,21.8,1.4,10.0,7.7,0.584,29.6,3.0,8.0,0.158,84
Jeff Green,PF,22,OKC,78,78,36.8,6.1,13.7,0.446,1.2,3.2,0.389,4.9,10.5,0.463,0.491,3.1,3.9,0.788,1.5,5.1,6.7,2.0,1.0,0.4,2.2,2.6,16.5,0.231,9.1,0.8,-0.8,-0.4,16.3,2.4,0.287,-0.5,4.7,1.8,13.9,1.4,12.6,10.4,0.536,21.2,0.8,4.2,0.07,74
Willie Green,SG,27,PHI,81,60,22.6,3.5,8.1,0.435,0.6,2.0,0.317,2.9,6.1,0.473,0.473,0.8,1.0,0.729,0.4,1.2,1.6,2.0,0.7,0.2,0.8,1.9,8.5,0.245,14.4,0.6,-2.7,-1.7,6.4,1.2,0.129,-0.9,1.9,1.1,11.1,1.5,8.4,4.1,0.493,18.9,-0.3,2.3,0.06,68
Donte Greene,SF,20,SAC,55,4,13.2,1.4,4.3,0.326,0.5,1.8,0.26,0.9,2.5,0.375,0.381,0.5,0.6,0.853,0.3,1.2,1.6,0.5,0.3,0.3,0.7,1.2,3.8,0.424,6.4,1.4,-7.8,-2.7,10.9,0.1,0.144,-5.1,3.0,-1.2,5.2,1.1,12.8,6.9,0.416,17.8,-1.1,-1.1,-0.074,55
Hamed Haddadi,C,23,MEM,19,0,6.3,0.8,1.6,0.484,0.0,0.0,,0.8,1.6,0.484,0.484,0.9,1.6,0.6,0.8,1.6,2.5,0.4,0.1,0.6,0.5,1.1,2.5,0.0,11.1,8.1,0.1,2.7,32.2,0.2,0.968,-2.6,16.1,0.2,19.7,0.4,16.9,24.0,0.543,20.7,0.1,0.4,0.142,55
Malik Hairston,SG,21,SAS,15,0,10.3,1.6,3.3,0.49,0.0,0.1,0.0,1.6,3.2,0.5,0.49,0.1,0.5,0.286,0.7,1.1,1.9,0.9,0.4,0.5,0.8,1.3,3.3,0.02,13.8,3.3,-1.6,2.7,12.9,0.3,0.143,-4.3,8.6,-0.1,12.0,2.1,18.7,10.8,0.48,20.0,0.0,0.1,0.045,56
Richard Hamilton,SG,30,DET,67,51,34.0,7.0,15.6,0.447,1.0,2.8,0.368,5.9,12.7,0.464,0.48,3.3,3.9,0.848,0.7,2.4,3.1,4.4,0.6,0.1,2.0,2.6,18.3,0.182,23.9,0.1,-0.1,-2.2,8.6,1.4,0.252,2.1,2.3,3.1,16.9,1.0,10.3,5.4,0.529,27.0,1.1,4.5,0.095,78
Matt Harpring,SG,32,UTA,63,2,11.0,1.8,3.8,0.461,0.0,0.0,0.0,1.8,3.8,0.464,0.461,0.9,1.1,0.764,0.7,1.2,2.0,0.4,0.5,0.1,0.5,1.6,4.4,0.008,6.4,1.0,-3.0,-0.6,13.1,0.8,0.299,-2.4,8.1,0.4,12.3,2.2,9.6,10.6,0.508,19.5,-0.2,1.2,0.086,67
Al Harrington,PF,28,NYK,68,51,35.0,7.5,16.8,0.446,2.4,6.5,0.362,5.1,10.3,0.499,0.516,3.4,4.2,0.804,1.3,5.0,6.3,1.4,1.2,0.3,2.3,3.1,20.7,0.387,6.6,0.7,-0.8,-1.6,16.1,1.9,0.25,0.7,4.0,2.1,16.4,1.7,10.8,9.8,0.555,26.0,0.7,4.0,0.08,75
Devin Harris,PG,25,NJN,69,69,36.1,6.6,15.1,0.438,0.9,3.2,0.291,5.7,11.9,0.477,0.469,7.2,8.8,0.82,0.4,2.9,3.3,6.9,1.7,0.2,3.1,2.4,21.3,0.212,34.4,0.4,2.5,-1.5,9.7,1.7,0.582,3.9,1.4,5.9,21.6,2.4,14.0,5.5,0.563,28.4,2.8,7.5,0.145,86
Udonis Haslem,PF,28,MIA,75,75,34.1,4.4,8.6,0.518,0.0,0.0,,4.4,8.6,0.518,0.518,1.7,2.3,0.753,2.3,6.0,8.2,1.1,0.6,0.3,1.1,2.7,10.6,0.0,5.3,0.8,-1.8,0.2,21.2,2.6,0.264,-2.0,7.8,3.0,13.1,0.9,10.3,14.4,0.553,14.7,0.2,5.7,0.106,70
Trenton Hassell,SF,29,NJN,53,31,20.6,1.6,3.6,0.45,0.0,0.2,0.25,1.6,3.5,0.459,0.455,0.4,0.5,0.8,0.9,1.8,2.8,1.0,0.4,0.3,0.6,1.7,3.7,0.042,7.1,1.2,-3.0,0.2,10.6,0.4,0.131,-3.3,5.4,0.2,7.2,1.0,12.9,7.9,0.48,9.9,-0.3,0.7,0.029,61
Spencer Hawes,C,20,SAC,77,51,29.3,4.8,10.4,0.466,0.5,1.5,0.348,4.3,8.9,0.486,0.491,1.2,1.8,0.662,1.9,5.2,7.1,1.9,0.6,1.2,2.1,3.2,11.4,0.144,11.3,3.1,-2.1,0.2,20.9,1.2,0.17,-2.4,7.6,-0.4,13.0,1.0,15.7,14.2,0.509,20.2,-0.1,0.8,0.016,64
Chuck Hayes,C,25,HOU,71,1,12.1,0.6,1.6,0.372,0.0,0.1,0.0,0.6,1.5,0.385,0.372,0.1,0.3,0.368,1.0,2.5,3.5,0.6,0.5,0.3,0.4,1.9,1.3,0.035,7.0,1.6,0.0,4.1,23.0,1.7,0.168,-4.1,10.5,-0.1,7.8,2.1,17.1,17.0,0.375,7.9,0.4,1.6,0.092,62
Jarvis Hayes,SF,27,NJN,74,1,24.8,3.5,7.8,0.445,1.3,3.3,0.385,2.2,4.5,0.489,0.527,0.5,0.7,0.692,0.4,3.2,3.6,0.7,0.7,0.1,0.7,2.2,8.7,0.423,4.9,0.3,-2.8,-1.6,15.8,1.2,0.09,-1.3,1.7,1.0,10.8,1.5,7.6,8.7,0.537,16.6,-0.4,2.1,0.055,63
Brendan Haywood,C,29,WAS,6,5,29.2,4.0,8.3,0.48,0.0,0.0,,4.0,8.3,0.48,0.48,1.7,3.5,0.476,2.2,5.2,7.3,1.3,0.7,2.5,1.5,2.3,9.7,0.0,7.3,7.0,-1.7,2.1,21.4,0.2,0.42,-3.8,8.5,0.0,14.9,1.2,13.2,14.8,0.49,17.7,0.0,0.2,0.041,60
Roy Hibbert,C,22,IND,70,42,14.4,2.8,6.0,0.471,0.0,0.0,,2.8,6.0,0.471,0.471,1.4,2.1,0.667,1.6,1.8,3.5,0.7,0.3,1.1,0.8,3.1,7.1,0.0,7.9,5.6,-1.3,0.5,14.1,1.2,0.35,-1.9,12.4,1.0,16.1,1.0,10.2,13.3,0.51,23.3,0.2,2.1,0.102,64
J.J. Hickson,C,20,CLE,62,0,11.4,1.6,3.1,0.515,0.0,0.0,,1.6,3.1,0.515,0.515,0.7,1.1,0.672,0.8,1.8,2.7,0.1,0.2,0.5,0.7,1.3,4.0,0.0,2.1,3.4,-4.5,0.2,18.4,1.3,0.345,-4.7,9.1,0.2,12.5,1.1,16.8,13.9,0.548,18.0,-0.4,1.5,0.101,61
George Hill,PG,22,SAS,77,7,16.5,1.9,4.8,0.403,0.3,0.9,0.329,1.6,3.9,0.421,0.435,1.5,1.9,0.781,0.4,1.7,2.1,1.8,0.6,0.3,1.0,1.9,5.7,0.196,16.6,1.2,-1.8,1.0,11.9,2.0,0.392,-2.8,2.9,0.2,11.6,1.9,14.5,7.4,0.502,19.5,0.1,2.1,0.08,61
Grant Hill,SF,36,PHO,82,68,29.8,4.8,9.1,0.523,0.3,0.9,0.316,4.5,8.2,0.547,0.54,2.2,2.7,0.808,0.8,4.2,4.9,2.3,1.1,0.7,1.5,2.2,12.0,0.102,11.0,1.6,1.0,0.7,15.7,1.9,0.301,0.3,3.2,3.5,15.2,1.8,13.0,9.7,0.584,17.5,1.8,5.3,0.104,72
Kirk Hinrich,SG,28,CHI,51,4,26.3,3.6,8.2,0.437,1.4,3.3,0.408,2.2,4.9,0.456,0.519,1.3,1.7,0.791,0.3,2.1,2.4,3.9,1.3,0.4,1.7,2.5,9.9,0.403,22.7,1.0,0.4,-0.5,9.1,1.3,0.205,0.8,1.4,1.3,13.9,2.5,16.0,5.3,0.551,18.1,0.8,2.6,0.092,77
Ryan Hollins,C,24,DAL,27,2,9.6,1.1,2.2,0.525,0.0,0.0,,1.1,2.2,0.525,0.525,0.6,1.2,0.515,1.0,1.3,2.3,0.1,0.1,0.6,0.5,1.6,2.9,0.0,1.7,4.3,-3.8,-0.1,14.9,0.3,0.559,-3.7,12.0,0.1,11.3,0.8,16.0,13.5,0.537,15.5,-0.1,0.4,0.076,54
