player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
Raja Bell,SG,27,UTA,82,4,24.6,4.0,9.8,0.409,0.8,2.0,0.373,3.3,7.8,0.418,0.447,2.4,3.0,0.786,0.7,2.2,2.9,1.3,0.8,0.2,1.4,3.2,11.2,0.206,10.2,0.5,-2.5,-2.2,11.3,1.5,0.308,-0.3,3.6,2.2,12.7,1.7,10.8,7.4,0.5,23.6,-0.3,3.7,0.088,73
Raja Bell,SG,27,UTA,82,4,24.6,4.0,9.8,0.409,0.8,2.0,0.373,3.3,7.8,0.418,0.447,2.4,3.0,0.786,0.7,2.2,2.9,1.3,0.8,0.2,1.4,3.2,11.2,0.206,10.2,0.5,-2.5,-2.2,11.3,1.5,0.308,-0.3,3.6,2.2,12.7,1.7,10.8,7.4,0.5,23.6,-0.3,3.7,0.088,59
Troy Bell,PG,23,MEM,6,0,5.7,0.7,3.0,0.222,0.0,0.7,0.0,0.7,2.3,0.286,0.222,0.5,0.5,1.0,0.5,0.2,0.7,0.7,0.2,0.0,1.0,1.0,1.8,0.222,18.7,0.0,-14.4,-3.9,3.4,0.0,0.167,-10.4,9.9,-0.2,-4.5,1.5,23.7,6.6,0.285,33.5,-0.1,-0.2,-0.326,70
Jonathan Bender,SF,23,IND,21,0,12.9,2.4,5.0,0.472,0.4,1.0,0.409,2.0,4.0,0.488,0.514,1.9,2.2,0.83,0.4,1.5,1.9,0.4,0.2,0.5,1.6,1.1,7.0,0.208,6.5,3.1,-3.8,-1.0,13.7,0.4,0.443,-2.9,3.9,0.1,15.7,1.0,20.7,8.7,0.584,27.8,-0.1,0.5,0.087,73
Travis Best,PG,31,DAL,61,1,12.5,1.0,2.8,0.372,0.0,0.3,0.15,1.0,2.5,0.401,0.381,0.7,0.8,0.87,0.3,0.8,1.1,1.8,0.5,0.1,0.5,1.1,2.8,0.116,19.5,0.4,-3.4,-1.6,7.5,0.2,0.267,-1.8,2.4,0.5,10.1,2.1,14.7,4.9,0.445,12.9,-0.3,0.7,0.044,73
Mike Bibby,PG,25,SAC,82,82,36.3,6.4,14.3,0.45,1.8,4.6,0.392,4.6,9.7,0.479,0.514,3.7,4.5,0.815,0.8,2.6,3.4,5.4,1.4,0.2,2.1,1.8,18.4,0.323,24.5,0.4,2.1,-1.9,7.8,1.3,0.319,4.0,2.6,8.0,19.3,1.9,11.6,5.3,0.564,22.9,3.1,9.3,0.151,88
Chauncey Billups,PG,27,DET,78,78,35.4,5.0,12.8,0.394,1.7,4.3,0.388,3.4,8.5,0.396,0.459,5.2,5.9,0.878,0.4,3.1,3.5,5.7,1.1,0.1,2.4,2.3,16.9,0.336,29.3,0.2,3.4,-0.5,10.0,4.2,0.462,3.9,1.5,7.1,18.6,1.7,13.6,5.8,0.55,23.5,3.7,11.3,0.198,85
Steve Blake,PG,23,WAS,75,14,18.6,2.1,5.4,0.386,1.0,2.7,0.371,1.1,2.7,0.4,0.478,0.7,0.9,0.821,0.2,1.3,1.6,2.8,0.8,0.1,1.7,1.3,5.9,0.496,25.8,0.4,-4.0,-2.6,8.2,0.7,0.165,-1.4,1.4,0.1,10.9,2.1,22.7,4.7,0.509,17.9,-0.7,0.7,0.026,69
Mark Blount,C,28,BOS,82,73,29.3,4.2,7.4,0.566,0.0,0.0,,4.2,7.4,0.566,0.566,1.9,2.7,0.719,2.5,4.7,7.2,0.9,1.0,1.3,1.8,3.1,10.3,0.0,5.4,3.4,0.8,1.6,17.9,2.9,0.366,-0.7,10.1,3.7,16.0,1.7,17.6,14.0,0.601,16.1,1.7,6.5,0.131,76
Keith Bogans,SF,23,ORL,73,36,24.5,2.5,6.2,0.403,0.9,2.6,0.358,1.6,3.7,0.434,0.477,0.9,1.4,0.631,1.5,2.9,4.3,1.3,0.6,0.1,1.0,1.8,6.8,0.412,8.7,0.4,-1.9,-1.7,13.7,0.0,0.227,-0.3,6.6,1.3,11.0,1.4,13.1,10.1,0.499,14.5,0.0,1.3,0.034,72
Calvin Booth,C,27,SEA,71,35,17.0,1.9,4.1,0.466,0.0,0.0,0.0,1.9,4.1,0.469,0.466,1.1,1.3,0.798,1.2,2.7,3.9,0.4,0.2,1.4,0.6,2.1,4.9,0.007,3.7,6.3,-1.6,1.3,18.8,0.9,0.324,-2.9,8.5,1.3,13.6,0.8,12.0,13.7,0.521,14.4,0.1,2.2,0.088,65
Carlos Boozer,PF,22,CLE,75,75,34.6,6.3,12.0,0.523,0.0,0.1,0.167,6.3,11.9,0.526,0.524,2.9,3.8,0.768,3.1,8.4,11.4,2.0,1.0,0.7,1.8,2.7,15.5,0.007,10.3,1.5,2.3,0.7,26.8,3.4,0.317,1.6,9.8,6.1,20.8,1.5,11.6,18.3,0.567,20.0,2.8,9.4,0.174,81
Curtis Borchardt,C,23,UTA,16,0,16.1,1.4,3.5,0.393,0.0,0.1,0.0,1.4,3.4,0.4,0.393,0.9,1.1,0.778,0.8,2.6,3.4,0.9,0.3,0.9,1.1,2.5,3.6,0.018,9.8,4.6,-3.2,1.8,20.0,0.3,0.321,-5.0,6.2,-0.2,7.9,0.9,22.0,13.0,0.454,14.8,-0.1,0.1,0.026,67
Chris Bosh,C,19,TOR,75,63,33.5,4.4,9.5,0.459,0.1,0.2,0.357,4.3,9.3,0.461,0.463,2.7,3.8,0.701,2.5,4.9,7.4,1.0,0.8,1.4,1.4,2.9,11.5,0.02,5.8,3.1,-0.3,1.7,16.9,3.8,0.404,-2.0,8.7,2.5,15.1,1.3,11.3,12.8,0.513,18.3,1.1,6.2,0.119,80
Bruce Bowen,SF,32,SAS,82,82,32.0,2.6,6.1,0.42,0.9,2.6,0.363,1.6,3.5,0.462,0.497,0.8,1.4,0.579,0.5,2.5,3.1,1.4,1.0,0.4,1.1,2.0,6.9,0.422,6.7,0.9,1.0,2.5,8.8,4.6,0.227,-1.5,1.9,0.8,8.2,1.7,14.0,5.4,0.512,11.3,2.0,5.4,0.098,75
Ryan Bowen,PF,28,DEN,52,1,7.5,0.3,1.0,0.34,0.0,0.0,,0.3,1.0,0.34,0.34,0.2,0.2,0.833,0.8,0.9,1.7,0.3,0.3,0.3,0.1,0.9,0.9,0.0,6.4,2.9,0.3,2.6,14.0,0.5,0.226,-2.3,11.1,0.3,9.9,2.4,9.3,12.5,0.395,7.2,0.2,0.8,0.097,69
Earl Boykins,SG,27,DEN,82,3,22.5,3.9,9.3,0.419,0.7,2.1,0.322,3.2,7.3,0.447,0.455,1.7,2.0,0.877,0.5,1.2,1.7,3.6,0.6,0.0,1.2,1.0,10.2,0.223,27.3,0.1,-2.0,-3.4,6.3,0.8,0.211,1.4,2.5,3.3,16.2,1.4,10.7,4.4,0.501,22.2,0.0,4.1,0.105,78
Michael Bradley,C,24,ATL,11,1,5.5,0.5,1.1,0.5,0.0,0.0,,0.5,1.1,0.5,0.5,0.0,0.0,,0.5,0.6,1.1,0.0,0.2,0.0,0.4,0.7,1.1,0.0,0.0,0.0,-10.2,-4.0,13.1,0.0,0.0,-6.2,9.5,0.0,5.8,1.8,25.0,11.3,0.5,12.1,-0.1,0.0,-0.012,63
Shawn Bradley,C,31,DAL,66,5,11.7,1.3,2.8,0.473,0.0,0.0,0.0,1.3,2.8,0.476,0.473,0.6,0.7,0.837,1.1,1.5,2.6,0.3,0.5,1.1,0.3,2.0,3.3,0.005,3.6,7.1,2.2,2.7,14.6,0.9,0.261,-0.6,9.9,1.5,15.6,2.2,7.5,12.2,0.523,12.8,0.8,2.3,0.145,66
Elton Brand,PF,24,LAC,69,68,38.7,7.0,14.2,0.493,0.0,0.0,0.0,7.0,14.2,0.493,0.493,6.0,7.7,0.773,3.9,6.4,10.3,3.3,0.9,2.2,2.8,3.3,20.0,0.001,16.0,4.2,5.1,1.5,19.1,1.8,0.542,3.6,11.4,7.9,23.2,1.3,13.7,15.2,0.567,23.4,4.8,9.7,0.174,87
Jamison Brewer,PG,23,IND,13,1,12.3,1.0,2.7,0.371,0.4,1.1,0.357,0.6,1.6,0.381,0.443,0.1,0.5,0.167,0.2,0.7,0.8,1.3,0.5,0.0,0.8,0.7,2.5,0.4,17.3,0.0,-4.1,-0.2,6.7,0.2,0.171,-3.9,1.5,-0.2,6.6,2.4,21.0,4.1,0.425,14.1,-0.1,0.0,0.014,63
Primoz Brezec,C,24,IND,18,0,4.0,0.7,1.4,0.462,0.0,0.0,,0.7,1.4,0.462,0.462,0.2,0.3,0.667,0.3,0.6,0.8,0.2,0.0,0.2,0.3,0.7,1.6,0.0,7.9,3.2,-6.1,-0.8,16.6,0.1,0.231,-5.4,8.1,0.0,9.7,0.0,17.3,12.3,0.489,22.7,-0.1,0.1,0.04,71
Devin Brown,SG,25,SAS,58,0,10.8,1.5,3.4,0.434,0.1,0.2,0.286,1.4,3.1,0.445,0.444,1.0,1.3,0.811,0.7,1.6,2.2,0.6,0.3,0.1,0.7,1.1,4.0,0.071,9.0,0.5,-2.4,0.3,16.2,1.2,0.378,-2.7,6.9,0.5,13.1,1.3,14.3,11.6,0.512,19.7,-0.1,1.7,0.133,73
Kedrick Brown,SF,22,CLE,34,16,16.5,2.1,4.6,0.465,0.8,2.0,0.388,1.4,2.6,0.523,0.548,0.3,0.4,0.643,0.7,1.6,2.3,1.1,0.4,0.1,0.5,1.2,5.3,0.432,11.4,0.6,-0.9,-1.8,10.8,0.3,0.09,0.9,4.5,0.9,13.0,1.2,9.5,7.7,0.555,14.2,0.2,1.2,0.103,68
Kwame Brown,PF,21,WAS,74,57,30.3,3.9,8.0,0.489,0.0,0.0,0.5,3.9,7.9,0.489,0.49,3.1,4.5,0.683,2.4,5.0,7.4,1.5,0.9,0.7,1.9,1.9,10.9,0.003,8.8,1.7,-0.5,0.5,19.2,2.0,0.567,-1.0,8.7,2.9,15.7,1.5,16.0,13.8,0.547,17.3,0.8,4.9,0.105,71
P.J. Brown,PF,34,NOH,80,80,34.4,4.2,8.9,0.476,0.0,0.0,0.0,4.2,8.9,0.477,0.476,2.0,2.3,0.854,3.0,5.7,8.6,1.9,1.0,0.9,1.3,2.5,10.5,0.001,9.8,2.0,1.6,1.9,19.3,3.4,0.26,-0.4,9.6,4.7,15.7,1.5,11.3,14.3,0.527,14.8,2.5,8.1,0.142,76
Tierre Brown,PG,24,NOH,3,0,5.7,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.5,0.7,1.3,0.5,0.0,0.3,0.3,0.7,0.0,0.0,2.3,0.3,2.0,0.0,20.2,0.0,-24.3,-4.7,6.9,0.0,1.0,-19.6,0.0,-0.2,-9.2,0.0,54.9,3.4,0.521,34.3,-0.1,-0.2,-0.497,67
Rick Brunson,PG,31,CHI,37,0,10.9,1.0,2.7,0.376,0.3,0.6,0.478,0.7,2.1,0.346,0.431,0.7,0.8,0.871,0.2,0.8,1.0,2.2,0.7,0.1,0.9,1.2,3.1,0.228,32.6,0.6,-3.6,-1.3,7.8,0.4,0.307,-2.3,2.4,0.2,12.9,3.2,22.4,5.0,0.497,16.4,-0.2,0.6,0.073,69
Kobe Bryant,SG,25,LAL,65,64,37.6,7.9,18.1,0.438,1.1,3.3,0.327,6.8,14.8,0.463,0.468,7.0,8.2,0.852,1.6,3.9,5.5,5.1,1.7,0.4,2.6,2.7,24.0,0.184,24.4,0.8,5.7,0.2,12.0,3.0,0.452,5.5,4.7,7.8,23.7,2.4,10.8,8.3,0.551,29.1,4.7,10.7,0.21,99
Greg Buckner,SG,27,PHI,53,3,13.3,1.2,3.3,0.377,0.2,0.8,0.273,1.0,2.5,0.412,0.411,0.4,0.5,0.741,0.5,1.4,1.9,0.8,0.4,0.1,0.6,1.5,3.1,0.251,11.0,0.4,-3.8,-0.3,12.4,0.7,0.154,-3.5,4.7,-0.3,7.4,1.6,15.4,8.6,0.439,14.8,-0.3,0.3,0.024,71
Greg Buckner,SG,27,PHI,53,3,13.3,1.2,3.3,0.377,0.2,0.8,0.273,1.0,2.5,0.412,0.411,0.4,0.5,0.741,0.5,1.4,1.9,0.8,0.4,0.1,0.6,1.5,3.1,0.251,11.0,0.4,-3.8,-0.3,12.4,0.7,0.154,-3.5,4.7,-0.3,7.4,1.6,15.4,8.6,0.439,14.8,-0.3,0.3,0.024,66
Rodney Buford,SF,26,SAC,22,0,6.4,0.9,2.5,0.339,0.0,0.1,0.0,0.9,2.5,0.352,0.339,0.1,0.3,0.5,0.3,0.4,0.7,0.3,0.3,0.0,0.2,0.4,1.9,0.036,7.6,0.5,-8.8,-2.5,7.1,0.1,0.107,-6.2,4.9,-0.3,6.2,2.2,6.4,6.0,0.35,20.1,-0.2,-0.2,-0.063,70
Caron Butler,SF,23,MIA,68,56,29.9,3.5,9.3,0.38,0.1,0.6,0.238,3.4,8.7,0.39,0.388,2.0,2.6,0.756,1.4,3.4,4.8,1.9,1.1,0.2,1.3,2.4,9.2,0.067,10.8,0.5,-2.1,0.7,13.6,2.4,0.279,-2.8,5.2,-0.2,10.7,2.0,11.4,9.4,0.44,18.5,-0.1,2.1,0.05,79
Rasual Butler,SF,24,MIA,45,0,15.0,2.6,5.6,0.476,1.1,2.4,0.463,1.5,3.2,0.486,0.576,0.4,0.5,0.762,0.1,1.3,1.4,0.5,0.2,0.3,0.6,1.6,6.8,0.432,6.6,1.5,-2.2,-2.5,10.0,0.5,0.084,0.2,0.7,1.0,14.0,0.8,9.7,5.3,0.586,20.0,0.0,1.6,0.113,70
Zarko Cabarkapa,PF,22,PHO,49,4,11.6,1.7,4.0,0.411,0.1,0.7,0.188,1.5,3.4,0.455,0.426,0.7,1.1,0.66,0.5,1.5,2.0,0.8,0.2,0.3,1.1,1.5,4.1,0.162,11.6,1.7,-6.5,-1.7,14.7,0.3,0.269,-4.8,5.2,-0.7,8.4,0.9,19.7,9.9,0.461,21.7,-0.7,-0.4,-0.037,70
Marcus Camby,C,29,DEN,72,72,30.0,3.6,7.6,0.477,0.0,0.0,0.0,3.6,7.6,0.479,0.477,1.4,1.9,0.721,2.9,7.2,10.1,1.8,1.2,2.6,1.4,3.3,8.6,0.004,9.6,6.1,4.1,4.9,27.4,4.3,0.248,-0.9,10.9,2.6,17.8,2.0,13.9,19.0,0.511,14.3,3.3,6.9,0.154,81
Elden Campbell,C,35,DET,65,27,13.7,2.1,4.8,0.439,0.0,0.0,,2.1,4.8,0.439,0.439,1.3,1.9,0.685,0.8,2.4,3.2,0.7,0.3,0.8,1.0,2.1,5.6,0.0,9.3,4.3,-1.9,1.9,20.1,2.0,0.395,-3.9,6.8,0.1,13.8,1.3,14.6,13.6,0.49,22.6,0.0,2.1,0.115,70
Brian Cardinal,PF,26,GSW,76,11,21.5,2.9,6.1,0.472,0.7,1.6,0.444,2.2,4.5,0.482,0.531,3.1,3.6,0.878,1.3,2.9,4.2,1.4,0.9,0.3,1.1,2.7,9.6,0.266,10.7,0.9,3.4,0.2,15.0,1.7,0.582,3.2,6.9,5.5,19.4,2.2,12.6,10.9,0.626,18.9,2.2,7.2,0.212,74
Anthony Carter,PG,28,SAS,5,2,17.4,2.2,7.4,0.297,0.0,0.6,0.0,2.2,6.8,0.324,0.297,0.0,0.0,,0.4,1.8,2.2,2.4,0.8,0.0,2.4,1.8,4.4,0.081,23.3,0.0,-9.5,0.6,11.4,0.2,0.0,-10.1,2.6,-0.5,0.3,2.5,24.5,7.1,0.297,26.0,-0.2,-0.3,-0.176,69
Vince Carter,SG,27,TOR,73,73,38.2,8.3,20.0,0.417,1.3,3.3,0.383,7.1,16.6,0.424,0.449,4.6,5.7,0.806,1.3,3.5,4.8,4.8,1.2,0.9,3.1,2.9,22.5,0.167,28.0,1.7,2.9,0.1,10.6,3.4,0.286,2.9,3.9,2.6,20.0,1.7,12.0,7.2,0.501,32.5,3.4,6.0,0.103,92
Sam Cassell,PG,34,MIN,81,81,35.0,7.7,15.7,0.488,0.9,2.3,0.398,6.7,13.4,0.504,0.517,3.6,4.1,0.873,0.5,2.8,3.3,7.3,1.3,0.2,2.7,3.0,19.8,0.146,38.0,0.5,4.3,-1.0,8.7,3.3,0.261,5.3,1.9,8.8,22.8,1.9,13.5,5.5,0.566,27.2,4.5,12.1,0.205,83
Kelvin Cato,PF,29,HOU,69,67,25.3,2.3,5.2,0.447,0.0,0.0,,2.3,5.2,0.447,0.447,1.4,2.1,0.676,2.2,4.6,6.8,1.0,0.8,1.4,1.2,2.9,6.1,0.0,6.9,4.2,1.2,3.8,20.5,3.5,0.394,-2.6,10.9,1.1,13.2,1.6,16.6,16.0,0.495,13.9,1.4,4.6,0.127,71
Tyson Chandler,PF,21,CHI,35,8,22.3,1.9,4.5,0.424,0.0,0.0,0.0,1.9,4.5,0.427,0.424,2.3,3.4,0.669,2.3,5.4,7.7,0.7,0.5,1.2,1.1,2.5,6.1,0.006,4.7,4.1,-2.1,1.7,27.0,1.2,0.747,-3.9,11.1,0.7,14.2,1.1,15.3,18.9,0.507,14.2,0.0,1.9,0.116,74
Tyson Chandler,PF,21,CHI,35,8,22.3,1.9,4.5,0.424,0.0,0.0,0.0,1.9,4.5,0.427,0.424,2.3,3.4,0.669,2.3,5.4,7.7,0.7,0.5,1.2,1.1,2.5,6.1,0.006,4.7,4.1,-2.1,1.7,27.0,1.2,0.747,-3.9,11.1,0.7,14.2,1.1,15.3,18.9,0.507,14.2,0.0,1.9,0.116,77
Doug Christie,SG,33,SAC,82,82,33.9,3.9,8.4,0.461,0.6,1.7,0.345,3.3,6.7,0.491,0.496,1.8,2.1,0.86,0.8,3.2,4.0,4.2,1.8,0.5,1.9,2.3,10.1,0.206,18.6,1.0,1.5,1.0,10.4,2.4,0.25,0.5,2.9,3.4,14.0,2.8,16.9,6.7,0.544,14.9,2.5,5.7,0.099,78
Keon Clark,PF,28,UTA,2,0,13.5,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,0.0,,0.5,3.0,3.5,0.5,0.5,0.0,0.0,0.5,2.0,0.0,6.1,0.0,-5.5,0.0,28.0,0.0,0.0,-5.6,4.5,0.0,8.8,2.1,0.0,16.1,0.333,10.3,0.0,0.0,0.058,72
Speedy Claxton,PG,25,GSW,60,29,26.6,3.7,8.7,0.427,0.1,0.4,0.182,3.7,8.4,0.438,0.431,3.0,3.7,0.813,0.6,2.0,2.6,4.5,1.6,0.2,1.7,2.4,10.6,0.042,28.7,0.4,0.9,0.1,8.4,1.6,0.427,0.8,2.7,2.6,17.3,3.3,14.1,5.5,0.509,20.9,1.2,4.2,0.127,77
Mateen Cleaves,PG,26,CLE,4,2,23.0,1.8,5.8,0.304,0.0,0.3,0.0,1.8,5.5,0.318,0.304,0.3,0.5,0.5,0.3,1.5,1.8,4.8,1.0,0.5,1.3,3.3,3.8,0.043,31.3,1.5,-7.2,-1.9,7.2,0.1,0.087,-5.3,1.2,-0.1,6.8,2.3,17.3,4.2,0.314,14.1,-0.1,0.0,-0.024,65
Derrick Coleman,C,36,PHI,34,30,24.8,3.1,7.6,0.413,0.2,1.1,0.222,2.9,6.6,0.444,0.429,1.4,1.9,0.754,1.3,4.3,5.6,1.4,0.7,0.8,1.7,2.3,8.0,0.139,9.9,2.4,-2.0,1.3,20.3,1.2,0.251,-3.3,6.3,-0.4,11.6,1.5,16.5,13.4,0.471,19.2,0.0,0.8,0.047,73
Jason Collier,C,26,ATL,20,16,27.3,4.0,8.3,0.479,0.1,0.2,0.25,3.9,8.1,0.484,0.482,3.4,4.3,0.788,1.8,3.8,5.6,0.9,0.6,0.6,1.6,3.6,11.3,0.024,5.5,1.5,-3.0,-1.8,15.4,0.3,0.515,-1.2,7.6,0.9,14.6,1.1,13.3,11.5,0.558,19.5,-0.1,1.2,0.105,64
Jarron Collins,C,25,UTA,81,31,21.4,1.8,3.6,0.498,0.0,0.0,0.0,1.8,3.6,0.5,0.498,2.3,3.2,0.718,1.4,2.5,3.9,1.0,0.3,0.2,1.0,3.1,6.0,0.003,7.5,0.9,-1.1,-0.6,14.5,1.1,0.888,-0.5,8.3,3.1,11.1,0.8,16.1,11.3,0.587,13.1,0.4,4.2,0.117,65
Jason Collins,C,25,NJN,78,78,28.5,2.1,4.9,0.424,0.0,0.0,0.0,2.1,4.9,0.427,0.424,1.7,2.4,0.739,1.8,3.3,5.1,2.0,0.9,0.7,1.2,3.2,5.9,0.005,10.8,1.9,0.0,2.6,13.6,3.5,0.479,-2.6,7.6,1.4,10.0,1.6,17.3,10.6,0.497,11.9,1.1,4.9,0.105,68
Brian Cook,C,23,LAL,35,2,12.6,1.9,4.0,0.475,0.0,0.1,0.0,1.9,3.9,0.493,0.475,0.6,0.8,0.75,0.9,2.0,2.9,0.6,0.5,0.5,0.5,1.8,4.4,0.035,7.4,2.7,-1.1,0.9,18.2,0.7,0.199,-2.0,7.8,0.5,14.0,1.9,10.0,12.9,0.505,17.3,0.1,1.1,0.122,68
Omar Cook,PG,22,POR,17,0,8.2,0.4,1.6,0.259,0.0,0.1,0.0,0.4,1.5,0.269,0.259,0.0,0.0,,0.2,0.2,0.4,1.4,0.6,0.0,0.6,0.8,0.8,0.037,25.6,0.0,-8.3,-1.5,2.5,0.1,0.0,-6.8,2.6,-0.3,4.7,4.0,27.0,2.6,0.259,12.6,-0.2,-0.2,-0.068,67
Chris Crawford,PF,28,ATL,56,25,21.6,3.8,8.4,0.448,0.8,2.0,0.389,3.0,6.4,0.466,0.495,1.8,2.1,0.866,1.0,2.1,3.1,0.8,0.7,0.4,1.0,2.3,10.2,0.24,7.0,1.2,-2.0,-2.6,10.9,0.5,0.253,0.6,5.5,2.2,15.8,1.6,9.5,8.2,0.544,21.8,0.0,2.7,0.107,73
Jamal Crawford,SG,23,CHI,80,73,35.1,6.4,16.5,0.386,2.1,6.5,0.317,4.3,10.0,0.432,0.449,2.5,3.0,0.833,0.6,3.0,3.5,5.1,1.4,0.4,2.4,2.0,17.3,0.395,27.5,0.8,1.1,-1.3,9.5,2.1,0.182,2.4,1.7,1.9,15.9,2.1,11.9,5.5,0.486,25.7,2.2,4.1,0.069,78
Austin Croshere,PF,28,IND,77,0,13.6,1.5,4.0,0.388,0.7,1.9,0.389,0.8,2.1,0.387,0.479,1.2,1.4,0.894,0.8,2.4,3.2,0.7,0.3,0.2,0.7,1.3,5.0,0.469,8.5,1.0,0.1,0.0,20.8,1.8,0.339,0.0,6.7,1.6,14.4,1.3,13.5,13.7,0.549,18.3,0.5,3.4,0.156,73
Eddy Curry,PF,21,CHI,73,63,29.5,5.7,11.5,0.496,0.0,0.0,1.0,5.7,11.5,0.496,0.497,3.2,4.8,0.671,2.0,4.2,6.2,0.9,0.3,1.1,2.4,3.5,14.7,0.001,6.2,2.8,-3.3,-0.9,16.1,1.8,0.417,-2.4,7.1,1.1,14.8,0.6,15.1,11.4,0.538,24.3,-0.7,3.0,0.066,76
Michael Curry,SF,35,TOR,70,15,17.6,1.1,2.8,0.388,0.0,0.2,0.2,1.0,2.6,0.403,0.395,0.7,0.8,0.845,0.3,0.9,1.2,0.8,0.3,0.1,0.7,2.2,2.9,0.077,7.2,0.3,-5.6,-0.1,6.1,0.9,0.296,-5.5,2.0,-0.6,3.6,1.0,17.8,4.1,0.46,10.6,-1.1,0.3,0.013,66
Samuel Dalembert,C,22,PHI,82,53,26.8,3.3,6.1,0.541,0.0,0.0,0.0,3.3,6.1,0.542,0.541,1.4,2.1,0.644,2.4,5.3,7.6,0.3,0.5,2.3,1.0,3.3,8.0,0.002,1.7,6.8,0.1,2.5,22.9,4.0,0.349,-2.4,10.5,3.0,16.1,1.1,13.0,16.8,0.566,14.1,1.2,6.9,0.151,73
Erick Dampier,C,28,GSW,74,74,32.5,4.7,8.8,0.535,0.0,0.0,0.0,4.7,8.8,0.537,0.535,2.9,4.5,0.654,4.6,7.3,12.0,0.8,0.4,1.9,1.8,3.1,12.3,0.003,4.3,4.1,1.4,1.1,25.5,3.4,0.511,0.4,16.1,5.5,20.1,0.7,14.1,20.8,0.573,17.8,2.1,8.9,0.178,78
Antonio Daniels,PG,28,SEA,71,32,21.3,2.6,5.6,0.47,0.6,1.6,0.362,2.0,4.0,0.514,0.523,2.2,2.6,0.842,0.3,1.7,2.0,4.2,0.6,0.1,0.9,0.9,8.0,0.291,31.9,0.3,0.3,-3.0,9.2,0.0,0.462,3.3,1.8,5.8,19.7,1.6,11.3,5.5,0.596,16.5,0.9,5.8,0.184,79
Marquis Daniels,SG,23,DAL,56,15,18.6,3.6,7.3,0.494,0.2,0.6,0.306,3.4,6.7,0.512,0.507,1.1,1.4,0.769,1.2,1.4,2.6,2.1,0.9,0.2,0.8,0.9,8.5,0.088,17.4,0.9,1.8,-1.1,8.6,0.4,0.19,2.9,6.7,2.7,20.1,2.6,9.0,7.6,0.536,20.6,1.0,3.2,0.146,78
Antonio Davis,C,35,CHI,65,64,31.3,3.4,8.3,0.407,0.0,0.0,,3.4,8.3,0.407,0.407,2.1,2.8,0.768,2.4,5.7,8.1,1.9,0.4,0.9,1.4,2.5,8.9,0.0,10.1,2.1,-1.7,1.2,20.5,2.0,0.335,-2.9,8.3,0.9,12.1,0.7,13.1,14.2,0.467,15.7,0.2,2.9,0.069,74
Baron Davis,PG,24,NOH,67,66,40.1,8.3,20.9,0.395,2.8,8.7,0.321,5.5,12.2,0.448,0.462,3.5,5.3,0.673,1.0,3.3,4.3,7.5,2.4,0.4,3.2,2.7,22.9,0.415,37.9,0.8,5.6,-0.2,9.6,3.2,0.251,5.9,2.7,4.3,20.7,3.2,12.1,6.1,0.492,30.1,5.2,7.5,0.133,91
Dale Davis,C,34,POR,76,37,22.1,1.8,3.7,0.473,0.0,0.0,,1.8,3.7,0.473,0.473,0.9,1.4,0.613,2.1,3.2,5.2,0.9,0.6,0.8,0.5,2.0,4.4,0.0,6.6,2.8,0.6,1.5,16.8,1.5,0.377,-0.9,11.3,2.4,12.9,1.4,10.9,14.1,0.505,10.3,1.1,3.9,0.11,72
Hubert Davis,SG,33,NJN,14,0,3.9,0.1,0.6,0.111,0.0,0.0,,0.1,0.6,0.111,0.111,0.1,0.1,1.0,0.1,0.4,0.6,0.2,0.1,0.0,0.1,0.6,0.3,0.0,7.8,0.0,-8.0,0.9,12.8,0.1,0.222,-8.9,4.3,-0.1,0.0,2.0,16.8,8.6,0.202,10.1,-0.1,0.0,-0.043,66
Ricky Davis,SF,24,BOS,57,5,29.4,5.5,11.2,0.488,0.6,1.6,0.38,4.9,9.6,0.506,0.516,2.5,3.5,0.732,1.0,3.1,4.2,2.6,1.2,0.2,2.1,2.1,14.1,0.144,16.5,0.6,0.0,-0.6,11.9,1.4,0.31,0.6,4.1,2.3,17.0,2.2,14.3,8.1,0.554,23.0,0.9,3.7,0.106,82
Andrew DeClercq,C,30,ORL,71,53,17.1,1.3,2.7,0.477,0.0,0.0,,1.3,2.7,0.477,0.477,0.6,0.8,0.815,1.8,2.6,4.5,0.6,0.7,0.5,0.8,3.1,3.2,0.0,5.5,1.9,-1.2,0.6,17.8,0.6,0.277,-1.7,12.0,1.1,10.6,2.1,19.8,14.8,0.526,10.2,0.3,1.7,0.069,63
