player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
Al-Farouq Aminu,SF,23,NOP,80,65,25.6,2.9,6.2,0.474,0.2,0.6,0.271,2.8,5.6,0.496,0.487,1.1,1.7,0.664,1.6,4.6,6.2,1.4,1.0,0.5,1.1,1.8,7.2,0.097,8.4,1.6,-0.3,1.0,21.2,1.8,0.277,-1.4,7.2,1.3,13.2,2.1,13.7,14.1,0.516,14.3,0.9,3.1,0.072,74
Chris Andersen,C,35,MIA,72,0,19.4,2.5,3.8,0.644,0.0,0.2,0.25,2.4,3.7,0.662,0.649,1.7,2.3,0.71,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3,6.6,0.044,2.1,6.1,1.6,1.5,21.7,2.2,0.615,0.1,12.1,3.8,18.5,1.2,13.2,17.1,0.683,13.8,1.3,6.0,0.205,74
Alan Anderson,SF,31,BRK,78,26,22.7,2.5,6.2,0.4,1.1,3.2,0.339,1.4,3.0,0.464,0.487,1.2,1.5,0.78,0.5,1.7,2.2,1.0,0.6,0.1,0.8,1.9,7.2,0.511,7.3,0.5,-2.2,-1.4,9.1,0.9,0.243,-0.8,2.7,0.8,9.5,1.4,10.4,5.9,0.525,15.9,-0.1,1.7,0.047,71
James Anderson,SG,24,PHI,80,62,28.9,3.9,9.0,0.431,1.4,4.4,0.328,2.4,4.6,0.53,0.511,1.0,1.3,0.726,0.7,3.0,3.8,1.9,0.9,0.4,1.3,1.9,10.1,0.49,9.9,1.0,-2.5,-1.3,11.7,0.9,0.148,-1.2,2.7,0.9,10.9,1.6,12.2,7.0,0.53,15.9,-0.3,1.9,0.039,71
Ryan Anderson,PF,25,NOP,22,14,36.1,7.0,16.1,0.438,3.0,7.5,0.409,4.0,8.6,0.463,0.532,2.7,2.8,0.952,3.0,3.5,6.5,0.8,0.5,0.3,0.9,2.1,19.8,0.463,3.6,0.7,-0.1,-4.5,11.3,0.1,0.175,4.3,9.5,2.2,18.8,0.7,5.0,10.4,0.572,22.9,0.4,2.3,0.138,77
Giannis Antetokounmpo,SF,19,MIL,77,23,24.6,2.2,5.4,0.414,0.5,1.5,0.347,1.7,3.9,0.44,0.463,1.8,2.6,0.683,1.0,3.4,4.4,1.9,0.8,0.8,1.6,2.2,6.8,0.282,12.1,2.6,-1.8,0.7,16.3,1.1,0.483,-2.5,4.6,0.1,10.8,1.7,19.4,10.2,0.518,15.0,0.1,1.2,0.031,80
Carmelo Anthony,PF,29,NYK,77,77,38.7,9.6,21.3,0.452,2.2,5.4,0.402,7.5,15.9,0.469,0.503,6.0,7.0,0.848,1.9,6.2,8.1,3.1,1.2,0.7,2.6,2.9,27.4,0.253,15.8,1.5,3.6,-1.0,19.4,2.5,0.329,4.6,5.6,8.1,24.4,1.7,9.5,12.3,0.561,32.4,4.2,10.7,0.172,88
Joel Anthony,C,31,BOS,21,0,7.1,0.5,1.2,0.385,0.0,0.0,,0.5,1.2,0.385,0.385,0.1,0.3,0.333,0.6,0.9,1.5,0.1,0.1,0.4,0.1,0.6,1.0,0.0,1.9,4.1,-4.2,1.1,14.1,0.1,0.231,-5.3,9.6,0.0,8.1,1.0,6.5,11.8,0.384,9.1,-0.1,0.1,0.043,66
Pero Antic,C,31,ATL,50,26,18.5,2.5,5.9,0.418,1.1,3.4,0.327,1.3,2.5,0.545,0.514,1.0,1.3,0.758,1.1,3.0,4.2,1.2,0.4,0.2,1.1,2.5,7.0,0.582,9.8,1.0,-1.4,-0.9,18.9,0.9,0.224,-0.5,7.2,0.5,11.7,1.0,14.5,13.1,0.545,18.6,0.1,1.4,0.075,69
Trevor Ariza,SF,28,WAS,77,77,35.4,5.1,11.1,0.456,2.3,5.7,0.407,2.7,5.3,0.509,0.562,1.9,2.5,0.772,1.3,4.9,6.2,2.5,1.6,0.3,1.7,2.3,14.4,0.518,10.8,0.6,3.4,1.1,16.3,3.7,0.226,2.3,4.1,4.3,15.8,2.4,12.3,10.1,0.59,17.8,3.6,8.0,0.141,78
Hilton Armstrong,C,29,GSW,15,1,6.5,0.6,1.3,0.474,0.0,0.0,,0.6,1.3,0.474,0.474,0.5,1.1,0.438,1.3,1.9,3.1,0.3,0.3,0.3,0.4,0.7,1.7,0.0,7.1,3.1,0.6,3.1,31.0,0.2,0.842,-2.5,21.8,0.1,17.0,2.1,18.7,26.5,0.48,14.5,0.1,0.3,0.162,66
Darrell Arthur,SF,25,DEN,68,1,17.1,2.4,6.0,0.395,0.4,0.9,0.375,2.0,5.1,0.399,0.424,0.8,0.9,0.855,0.8,2.3,3.1,0.9,0.6,0.7,0.9,2.7,5.9,0.156,8.0,3.0,-2.8,1.0,14.7,1.2,0.151,-3.8,4.8,-0.5,9.4,1.6,11.7,9.8,0.459,18.1,-0.2,0.7,0.029,71
Omer Asik,C,27,HOU,48,19,20.2,2.1,4.0,0.532,0.0,0.0,,2.1,4.0,0.532,0.532,1.6,2.6,0.619,2.1,5.8,7.9,0.5,0.3,0.8,1.2,1.9,5.8,0.0,3.8,2.8,-2.4,0.7,30.1,1.5,0.663,-3.1,12.3,1.0,14.0,0.7,19.4,21.7,0.57,13.8,-0.1,2.4,0.121,76
D.J. Augustin,PG,26,CHI,61,9,30.4,4.8,11.4,0.419,2.2,5.3,0.411,2.6,6.1,0.426,0.514,3.2,3.6,0.882,0.2,1.8,2.1,5.0,0.9,0.0,1.9,2.3,14.9,0.463,29.3,0.1,1.0,-2.1,6.7,2.4,0.318,3.1,0.9,4.0,16.8,1.5,12.8,3.9,0.574,22.5,1.4,6.4,0.166,77
Gustavo Ayon,C,28,ATL,26,14,16.5,2.0,3.9,0.51,0.0,0.0,,2.0,3.9,0.51,0.51,0.3,0.8,0.4,1.6,3.2,4.8,1.1,1.0,0.4,1.1,1.8,4.3,0.0,10.0,1.8,-0.2,3.0,22.3,0.7,0.196,-3.2,11.4,0.0,12.9,3.0,20.7,16.9,0.505,14.8,0.2,0.7,0.078,66
Jeff Ayres,PF,26,SAS,73,10,13.0,1.4,2.4,0.58,0.0,0.0,,1.4,2.4,0.58,0.58,0.5,0.8,0.691,1.2,2.3,3.5,0.8,0.2,0.3,0.9,2.0,3.3,0.0,8.6,1.9,0.5,2.1,19.2,1.4,0.316,-1.6,11.0,1.0,11.1,0.7,24.1,15.3,0.605,12.4,0.6,2.4,0.121,67
Luke Babbitt,PF,24,NOP,27,2,17.5,2.2,5.7,0.39,1.3,3.5,0.379,0.9,2.2,0.407,0.506,0.5,0.7,0.778,0.7,2.6,3.3,1.1,0.3,0.4,0.6,1.9,6.3,0.617,9.4,1.9,-1.4,-1.9,17.5,0.2,0.117,0.5,4.4,0.5,12.1,0.8,8.5,10.8,0.525,17.0,0.1,0.7,0.074,69
Leandro Barbosa,PG,31,PHO,20,0,18.4,2.8,6.6,0.427,0.4,1.3,0.28,2.5,5.3,0.462,0.454,1.6,2.0,0.795,0.3,1.6,1.9,1.6,0.4,0.2,1.0,1.5,7.5,0.191,13.4,0.8,-3.9,-1.8,9.7,0.2,0.298,-2.2,1.5,0.2,11.5,1.0,11.4,5.6,0.506,20.0,-0.2,0.4,0.058,70
J.J. Barea,PG,29,MIN,79,1,18.6,3.2,8.3,0.387,0.9,2.9,0.316,2.3,5.4,0.426,0.443,1.0,1.3,0.79,0.2,1.7,1.9,3.8,0.3,0.0,1.6,1.6,8.4,0.352,32.7,0.0,-3.6,-2.7,10.5,0.9,0.152,-0.9,1.2,-0.1,11.6,0.9,15.2,5.7,0.471,23.9,-0.6,0.7,0.024,77
Andrea Bargnani,C,28,NYK,42,39,29.9,5.3,12.0,0.442,0.7,2.6,0.278,4.6,9.4,0.487,0.472,2.0,2.4,0.824,1.6,3.6,5.3,1.1,0.3,1.2,1.4,2.4,13.3,0.215,6.1,3.7,-2.4,-1.0,14.7,0.7,0.203,-1.4,6.3,0.8,14.5,0.6,9.6,10.4,0.51,22.4,-0.1,1.5,0.058,70
Harrison Barnes,SF,21,GSW,78,24,28.3,3.5,8.7,0.399,0.8,2.4,0.347,2.6,6.3,0.419,0.448,1.7,2.3,0.718,0.8,3.1,4.0,1.5,0.8,0.3,1.1,2.0,9.5,0.28,7.6,0.7,-1.4,0.9,11.9,2.8,0.267,-2.3,3.3,0.4,9.8,1.5,10.0,7.7,0.486,16.8,0.3,3.2,0.07,79
Matt Barnes,SF,33,LAC,63,40,27.5,3.7,8.4,0.438,1.5,4.5,0.343,2.1,3.9,0.549,0.53,1.0,1.4,0.733,1.0,3.7,4.6,2.0,0.9,0.4,1.3,2.9,9.9,0.537,10.6,1.2,1.5,0.8,14.4,2.0,0.171,0.7,4.0,1.5,12.0,1.6,13.0,9.3,0.552,16.6,1.5,3.5,0.097,75
Will Barton,SG,23,POR,41,0,9.4,1.6,3.8,0.417,0.2,0.8,0.303,1.3,3.0,0.447,0.449,0.6,0.8,0.813,0.4,1.4,1.8,0.8,0.2,0.2,0.4,0.8,4.0,0.212,13.3,1.3,-2.7,-0.7,16.0,0.4,0.205,-1.9,4.5,0.3,13.5,1.2,9.6,10.3,0.488,21.2,-0.1,0.6,0.078,69
Brandon Bass,PF,28,BOS,82,73,27.6,4.3,8.8,0.486,0.0,0.1,0.333,4.3,8.8,0.487,0.487,2.5,2.9,0.858,2.0,3.8,5.7,1.1,0.4,0.9,1.2,2.3,11.1,0.008,6.4,2.4,-1.2,0.2,15.9,1.9,0.33,-1.3,7.8,3.2,15.0,0.8,10.9,11.8,0.549,18.2,0.5,5.1,0.107,77
Nicolas Batum,SF,25,POR,82,82,36.0,4.6,10.0,0.465,1.8,4.9,0.361,2.9,5.1,0.566,0.554,2.0,2.5,0.803,1.4,6.0,7.5,5.1,0.9,0.7,2.5,1.9,13.0,0.491,20.9,1.3,4.2,1.8,17.8,3.1,0.248,2.4,4.3,4.8,15.8,1.3,18.6,11.1,0.589,16.5,4.6,7.9,0.128,78
Jerryd Bayless,PG,25,BOS,41,14,25.3,3.9,9.2,0.418,1.2,3.1,0.395,2.6,6.1,0.43,0.485,1.2,1.5,0.803,0.3,1.8,2.1,3.1,1.0,0.1,1.5,2.2,10.1,0.341,20.4,0.3,-1.7,-1.5,8.1,0.7,0.161,-0.2,1.5,0.7,12.5,2.0,12.9,4.7,0.514,19.9,0.1,1.4,0.064,76
Aron Baynes,C,27,SAS,53,4,9.3,1.3,3.1,0.436,0.0,0.0,,1.3,3.1,0.436,0.436,0.4,0.4,0.905,1.1,1.7,2.7,0.6,0.0,0.1,0.7,1.5,3.0,0.0,9.9,0.7,-4.0,-0.3,19.4,0.6,0.129,-3.7,13.6,-0.1,9.7,0.2,17.3,16.6,0.467,19.2,-0.2,0.6,0.055,71
Kent Bazemore,SG,24,LAL,23,15,28.0,4.8,10.7,0.451,1.4,3.9,0.371,3.4,6.8,0.497,0.518,2.0,3.2,0.644,0.2,3.1,3.3,3.1,1.3,0.3,2.2,2.6,13.1,0.362,17.7,0.8,-1.2,-0.7,12.0,0.4,0.297,-0.5,0.8,0.0,13.3,2.3,15.5,6.4,0.543,22.3,0.1,0.4,0.029,70
Bradley Beal,SG,20,WAS,73,73,34.7,6.6,15.7,0.419,1.9,4.7,0.402,4.7,11.0,0.426,0.479,2.0,2.6,0.788,0.7,3.0,3.7,3.3,1.0,0.2,1.8,2.1,17.1,0.299,16.0,0.6,-1.1,-1.3,10.2,2.4,0.164,0.2,2.4,1.6,14.3,1.4,9.4,6.3,0.507,24.3,0.5,4.0,0.076,79
Michael Beasley,SF,25,MIA,55,2,15.1,3.2,6.5,0.499,0.4,1.0,0.389,2.8,5.5,0.518,0.528,1.1,1.4,0.772,0.6,2.6,3.1,0.8,0.4,0.4,1.0,1.7,7.9,0.152,8.8,2.2,-3.5,-1.2,20.5,1.1,0.223,-2.2,4.9,0.5,16.8,1.5,12.8,13.0,0.559,25.7,-0.3,1.6,0.092,72
Marco Belinelli,SF,27,SAS,80,25,25.2,4.2,8.7,0.485,1.6,3.7,0.43,2.6,5.0,0.525,0.576,1.4,1.6,0.847,0.2,2.6,2.8,2.2,0.6,0.1,1.2,1.6,11.4,0.422,13.2,0.3,1.7,-0.3,11.2,2.4,0.188,1.9,1.0,3.5,15.0,1.3,11.2,6.3,0.605,19.0,1.9,5.9,0.14,76
Anthony Bennett,PF,20,CLE,52,0,12.8,1.5,4.3,0.356,0.3,1.0,0.245,1.3,3.3,0.39,0.384,0.8,1.3,0.638,0.9,2.0,3.0,0.3,0.4,0.2,0.9,1.8,4.2,0.236,4.0,1.0,-7.3,-1.5,18.4,0.7,0.307,-5.8,8.1,-1.1,6.9,1.6,15.5,13.1,0.425,20.3,-0.9,-0.4,-0.028,71
Patrick Beverley,PG,25,HOU,56,55,31.3,3.6,8.6,0.414,1.6,4.6,0.361,1.9,4.0,0.473,0.509,1.5,1.8,0.814,1.3,2.2,3.5,2.7,1.4,0.4,1.2,3.1,10.2,0.53,12.8,1.0,2.5,0.6,7.4,1.6,0.212,1.9,4.9,2.7,12.4,2.2,11.2,6.2,0.545,14.8,2.0,4.2,0.116,79
Andris Biedrins,C,27,UTA,6,0,7.5,0.2,0.2,1.0,0.0,0.0,,0.2,0.2,1.0,1.0,0.2,1.0,0.167,0.3,2.5,2.8,0.0,0.0,0.0,0.3,1.0,0.5,0.0,0.0,0.0,-15.0,-4.3,39.7,0.0,6.0,-10.7,5.0,-0.1,2.4,0.0,35.5,21.8,0.412,5.7,-0.1,0.0,-0.033,66
Bismack Biyombo,C,21,CHA,77,9,13.9,1.1,1.9,0.611,0.0,0.0,,1.1,1.9,0.611,0.611,0.6,1.2,0.517,1.4,3.4,4.8,0.1,0.1,1.1,0.5,1.6,2.9,0.0,1.1,6.3,-2.5,2.2,27.6,2.1,0.618,-4.7,11.0,1.1,13.3,0.3,17.9,19.3,0.606,9.6,-0.1,3.2,0.144,75
DeJuan Blair,PF,24,DAL,78,13,15.6,2.7,5.0,0.534,0.0,0.0,0.0,2.7,5.0,0.537,0.534,1.0,1.6,0.636,1.8,2.9,4.7,0.9,0.8,0.3,1.0,2.5,6.4,0.005,8.9,1.4,0.6,0.8,21.6,1.5,0.308,-0.2,13.3,1.8,17.3,2.5,14.7,17.5,0.557,19.6,0.8,3.4,0.133,69
Steve Blake,PG,33,GSW,28,1,21.7,1.6,4.3,0.375,1.0,2.8,0.342,0.6,1.5,0.439,0.488,0.2,0.3,0.625,0.2,1.8,2.0,3.6,0.7,0.2,1.1,1.3,4.4,0.658,22.7,0.7,-1.6,0.2,9.0,0.7,0.067,-1.8,0.9,0.3,9.4,1.6,20.1,5.0,0.494,11.2,0.1,1.1,0.084,72
Andray Blatche,PF,27,BRK,73,7,22.2,4.4,9.2,0.476,0.2,0.7,0.278,4.2,8.5,0.494,0.487,2.2,3.0,0.742,1.6,3.7,5.3,1.5,1.0,0.5,1.5,2.3,11.2,0.08,12.8,2.0,0.1,0.7,19.9,2.1,0.328,-0.6,8.9,1.6,18.8,2.4,12.5,14.4,0.532,25.6,0.8,3.7,0.109,75
Eric Bledsoe,PG,24,PHO,43,40,32.9,6.2,12.9,0.477,1.2,3.3,0.357,5.0,9.7,0.517,0.522,4.3,5.5,0.772,0.6,4.1,4.7,5.5,1.6,0.3,3.3,2.3,17.7,0.252,27.0,0.8,2.9,0.6,13.8,1.6,0.426,2.3,2.1,2.6,19.6,2.4,17.8,8.0,0.578,24.9,1.8,4.1,0.14,83
Vander Blue,SG,21,BOS,3,0,5.0,0.7,1.3,0.5,0.0,0.3,0.0,0.7,1.0,0.667,0.5,0.3,1.7,0.2,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,1.7,0.25,10.7,0.0,-13.9,-3.1,23.4,0.0,1.25,-10.9,0.0,-0.1,0.5,0.0,24.4,11.4,0.403,24.3,0.0,-0.1,-0.214,64
Keith Bogans,SG,33,BOS,6,0,9.2,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,,0.75,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.3,2.0,1.0,7.7,0.0,-2.1,-2.2,6.4,0.0,0.5,0.1,0.0,0.1,9.9,0.9,12.0,3.1,0.82,6.7,0.0,0.1,0.121,68
Andrew Bogut,C,29,GSW,67,67,26.4,3.5,5.6,0.627,0.0,0.0,,3.5,5.6,0.627,0.627,0.3,1.0,0.344,2.7,7.3,10.0,1.7,0.7,1.8,1.4,3.1,7.3,0.0,9.3,5.2,4.4,5.6,29.7,4.0,0.171,-1.2,11.4,2.4,17.0,1.3,19.4,20.7,0.61,12.4,2.8,6.5,0.176,81
Matt Bonner,PF,33,SAS,61,0,11.3,1.2,2.7,0.445,0.7,1.6,0.429,0.5,1.1,0.47,0.573,0.1,0.2,0.75,0.3,1.9,2.1,0.5,0.2,0.2,0.3,0.8,3.2,0.598,6.1,1.2,0.3,0.7,17.9,1.0,0.073,-0.4,2.7,0.8,11.2,1.1,8.6,10.6,0.582,12.1,0.4,1.8,0.123,74
Trevor Booker,PF,26,WAS,72,45,21.6,3.1,5.6,0.551,0.0,0.0,0.0,3.1,5.6,0.554,0.551,0.7,1.1,0.618,2.1,3.2,5.3,0.9,0.6,0.6,0.8,1.8,6.8,0.005,6.3,2.4,0.2,1.3,17.5,2.0,0.189,-1.1,10.9,2.3,15.0,1.4,11.7,14.1,0.563,14.4,0.8,4.3,0.132,76
Carlos Boozer,PF,32,CHI,76,76,28.2,5.9,12.9,0.456,0.0,0.0,0.0,5.9,12.9,0.457,0.456,1.9,2.5,0.767,1.8,6.5,8.3,1.6,0.7,0.3,2.0,2.8,13.7,0.002,10.9,0.8,-3.4,0.6,25.9,4.3,0.197,-4.0,7.4,-0.9,14.4,1.3,12.6,16.8,0.489,26.3,-0.7,3.4,0.076,76
Chris Bosh,C,29,MIA,79,79,32.0,6.2,12.1,0.516,0.9,2.8,0.339,5.3,9.3,0.569,0.555,2.8,3.4,0.82,1.2,5.4,6.6,1.1,1.0,1.0,1.6,2.4,16.2,0.229,5.8,2.7,0.5,0.0,20.3,3.4,0.285,0.5,5.1,4.6,19.0,1.7,10.4,13.0,0.597,22.6,1.6,8.0,0.152,86
Avery Bradley,PG,23,BOS,60,58,30.9,6.0,13.8,0.438,1.3,3.3,0.395,4.7,10.4,0.451,0.485,1.5,1.9,0.804,0.8,3.0,3.8,1.4,1.1,0.2,1.6,2.4,14.9,0.242,8.1,0.5,-2.5,-1.4,11.2,1.4,0.136,-1.1,2.9,0.4,12.7,1.7,9.9,6.9,0.51,23.2,-0.2,1.8,0.046,76
Elton Brand,C,34,ATL,73,15,19.4,2.5,4.5,0.539,0.0,0.0,0.0,2.5,4.5,0.542,0.539,0.8,1.3,0.649,1.3,3.6,4.9,1.0,0.5,1.2,0.8,2.6,5.7,0.006,8.1,4.9,0.5,3.1,21.5,2.1,0.283,-2.7,8.0,1.4,14.0,1.4,13.8,14.8,0.561,13.9,0.9,3.6,0.121,74
Corey Brewer,SF,27,MIN,81,81,32.2,4.8,10.0,0.481,0.7,2.6,0.28,4.1,7.4,0.552,0.517,2.0,2.8,0.718,0.8,1.8,2.6,1.7,1.9,0.4,1.3,2.6,12.3,0.261,7.9,0.9,1.7,1.3,6.2,2.7,0.281,0.4,2.6,2.4,12.7,2.9,10.4,4.3,0.55,16.5,2.4,5.2,0.095,76
Ronnie Brewer,SF,28,CHI,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-6.3,1.0,0.0,0.0,,-7.3,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.029,69
Aaron Brooks,PG,29,DEN,29,12,29.0,4.4,11.0,0.406,1.4,4.0,0.362,3.0,7.0,0.431,0.472,1.6,1.8,0.902,0.7,2.0,2.7,5.2,0.9,0.2,2.3,2.4,11.9,0.365,27.7,0.6,-1.2,-1.6,7.5,0.4,0.16,0.4,2.6,0.6,12.9,1.6,16.2,5.0,0.508,20.5,0.2,1.0,0.058,77
MarShon Brooks,SG,25,LAL,18,0,12.7,2.4,4.9,0.489,0.6,1.1,0.579,1.8,3.8,0.464,0.551,1.0,1.4,0.692,0.4,1.2,1.7,1.2,0.7,0.2,0.9,0.9,6.4,0.216,15.2,0.9,-1.3,-1.0,10.3,0.1,0.295,-0.2,3.7,0.2,16.5,2.6,14.6,7.0,0.578,22.3,0.0,0.3,0.072,71
Lorenzo Brown,PG,23,PHI,26,0,8.6,1.0,3.3,0.302,0.1,1.2,0.1,0.9,2.2,0.411,0.32,0.3,0.5,0.692,0.3,0.8,1.1,1.6,0.5,0.1,0.6,0.7,2.5,0.349,27.5,1.1,-6.8,-1.8,10.0,0.2,0.151,-5.0,3.7,-0.5,8.2,2.8,14.9,6.8,0.349,20.4,-0.3,-0.3,-0.068,65
Shannon Brown,SG,28,NYK,19,0,7.8,0.8,2.0,0.421,0.0,0.0,,0.8,2.0,0.421,0.421,0.4,0.6,0.667,0.3,0.5,0.8,0.2,0.6,0.0,0.5,0.6,2.1,0.0,4.1,0.0,-4.9,0.2,7.4,0.2,0.316,-5.0,4.6,-0.2,8.4,4.3,18.8,6.0,0.462,16.7,-0.1,0.0,-0.013,68
Kobe Bryant,SG,35,LAL,6,6,29.5,5.2,12.2,0.425,0.5,2.7,0.188,4.7,9.5,0.491,0.445,3.0,3.5,0.857,0.3,4.0,4.3,6.3,1.2,0.2,5.7,1.5,13.8,0.219,34.6,0.4,-5.9,-1.3,14.5,0.1,0.288,-4.7,1.2,-0.5,10.7,1.9,29.2,7.8,0.505,28.7,-0.2,-0.4,-0.097,85
Chase Budinger,SF,25,MIN,41,8,18.3,2.4,6.2,0.394,1.0,2.9,0.35,1.4,3.3,0.433,0.476,0.8,1.0,0.821,0.5,2.0,2.5,0.8,0.5,0.0,0.6,1.4,6.7,0.472,6.2,0.2,-2.6,-1.3,12.5,0.6,0.154,-1.3,2.7,0.3,9.7,1.2,8.1,7.5,0.505,16.7,-0.1,0.9,0.059,70
Reggie Bullock,SF,22,LAC,43,0,9.2,1.0,2.8,0.355,0.5,1.7,0.301,0.5,1.1,0.438,0.446,0.2,0.2,0.778,0.3,1.0,1.3,0.3,0.2,0.0,0.3,0.6,2.7,0.603,4.3,0.2,-4.7,-1.8,11.7,0.3,0.074,-2.9,3.2,-0.2,6.7,1.1,9.4,7.6,0.46,15.4,-0.3,0.2,0.019,70
