player,position,age,team,games,games started,minutes player,field goals per game,field goal attempts per game,field goal percentage,3-point field goals per game,3-point field goal attempted per game,3-point goal percentage,2-point field goals per game,2-point field goals attempted per game,2-point field goal percentage,effective field goal percentage,free throws per game,free throw attempts per game,free throw percentage,offensive rebounds per game,defensive rebounds per game,total rebounds per game,assists per game,steals per game,blocks per game,turnovers per game,personal fouls per game,points per game,3 point attempt rate,assist percentage,block percentage,box plus minus,defensive box plus minux,defensive rebound percentage,defensive win shares,free throw attempt rate,offensive box plus minux,offensive rebound percentage,offensive win shares,player efficiency rating,steal percentage,turnover percentage,total rebound percentage,true shooting percentage,usage percentage,value over replacement player,win shares,win shares per 48 minutes,rating
Ryan Anderson,PF,21,ORL,63,6,14.5,2.7,6.2,0.436,1.2,3.3,0.37,1.4,2.8,0.514,0.536,1.1,1.3,0.866,1.1,2.1,3.2,0.6,0.4,0.2,0.9,1.3,7.7,0.544,7.1,1.1,1.3,-1.0,16.2,1.4,0.211,2.3,9.2,1.7,18.1,1.4,11.7,12.8,0.574,24.4,0.8,3.1,0.161,62
Carmelo Anthony,SF,25,DEN,69,69,38.2,10.0,21.8,0.458,0.9,2.7,0.316,9.1,19.1,0.478,0.478,7.4,8.9,0.83,2.2,4.4,6.6,3.2,1.3,0.4,3.0,3.3,28.2,0.125,15.9,0.9,1.4,-1.3,13.1,2.4,0.407,2.7,6.7,5.6,22.2,1.7,10.6,9.9,0.548,33.4,2.3,7.9,0.145,93
Joel Anthony,C,27,MIA,80,16,16.5,1.0,2.0,0.478,0.0,0.0,,1.0,2.0,0.478,0.478,0.8,1.2,0.717,1.5,1.6,3.1,0.2,0.3,1.4,0.6,2.0,2.7,0.0,1.3,6.7,0.4,3.5,11.1,2.0,0.579,-3.1,11.0,1.0,10.2,0.8,18.4,11.1,0.546,8.7,0.8,3.1,0.111,58
Gilbert Arenas,PG,28,WAS,32,32,36.5,7.9,19.3,0.411,2.0,5.7,0.348,5.9,13.6,0.437,0.462,4.8,6.5,0.739,0.5,3.6,4.2,7.2,1.3,0.3,3.7,3.0,22.6,0.294,36.3,0.6,2.5,-1.3,11.6,0.9,0.336,3.8,1.6,0.9,18.7,1.8,14.2,6.5,0.511,31.9,1.3,1.8,0.072,83
Trevor Ariza,SF,24,HOU,72,71,36.5,5.5,13.9,0.394,1.9,5.7,0.334,3.6,8.2,0.436,0.462,2.1,3.2,0.649,1.1,4.5,5.6,3.8,1.8,0.6,2.2,2.3,14.9,0.407,16.7,1.1,1.3,1.3,14.7,3.1,0.228,0.0,3.3,0.1,13.3,2.4,12.8,8.8,0.488,21.2,2.2,3.2,0.058,79
Hilton Armstrong,C,25,HOU,9,0,4.4,0.6,1.9,0.294,0.0,0.1,0.0,0.6,1.8,0.313,0.294,0.0,0.2,0.0,0.6,0.1,0.7,0.3,0.6,0.0,0.6,1.1,1.1,0.059,11.5,0.0,-6.1,2.1,3.0,0.1,0.118,-8.2,13.8,-0.2,1.1,6.4,21.9,8.6,0.28,25.3,0.0,-0.2,-0.185,58
Carlos Arroyo,PG,30,MIA,72,35,22.0,2.5,5.2,0.475,0.1,0.3,0.28,2.4,4.9,0.489,0.484,1.1,1.3,0.844,0.4,1.4,1.8,3.1,0.5,0.1,0.8,1.4,6.1,0.067,22.2,0.3,-2.0,-0.8,7.7,1.5,0.24,-1.2,1.9,2.2,12.3,1.2,11.5,4.8,0.529,13.9,0.0,3.7,0.113,64
Darrell Arthur,PF,21,MEM,32,1,14.3,2.0,4.6,0.432,0.0,0.0,0.0,2.0,4.5,0.434,0.432,0.5,0.9,0.567,1.2,2.3,3.4,0.5,0.4,0.4,0.7,1.9,4.5,0.007,4.9,2.3,-4.3,-0.4,18.7,0.4,0.205,-3.9,9.4,-0.1,10.5,1.6,12.1,14.0,0.449,17.4,-0.3,0.3,0.031,63
Chucky Atkins,PG,35,DET,40,11,16.1,1.4,3.9,0.363,0.6,1.8,0.301,0.9,2.1,0.417,0.433,0.6,0.7,0.926,0.1,0.6,0.7,2.3,0.4,0.0,0.8,1.3,4.0,0.465,21.6,0.0,-5.8,-3.7,4.8,0.1,0.172,-2.1,0.9,0.2,8.3,1.4,15.9,2.7,0.477,14.4,-0.6,0.2,0.017,59
D.J. Augustin,PG,22,CHA,80,2,18.4,2.1,5.4,0.386,0.9,2.2,0.393,1.2,3.2,0.381,0.467,1.3,1.6,0.779,0.1,1.1,1.2,2.4,0.6,0.1,0.9,1.6,6.4,0.409,21.7,0.3,-2.6,-1.6,6.9,1.7,0.301,-0.9,0.9,1.1,11.2,1.6,13.1,4.0,0.516,17.9,-0.2,2.8,0.092,69
Kelenna Azubuike,SF,26,GSW,9,7,25.7,5.3,9.8,0.545,1.1,3.0,0.37,4.2,6.8,0.623,0.602,2.1,3.1,0.679,1.3,3.2,4.6,1.1,0.6,1.0,0.8,1.8,13.9,0.307,6.8,2.8,0.0,-2.0,14.2,0.1,0.318,1.9,5.7,0.6,19.8,1.0,6.5,9.9,0.623,19.9,0.1,0.7,0.148,71
Renaldo Balkman,SF,25,DEN,13,1,7.0,0.5,1.4,0.333,0.0,0.5,0.0,0.5,0.8,0.545,0.333,0.2,0.5,0.333,0.3,1.5,1.8,0.5,0.6,0.2,0.5,1.2,1.1,0.389,10.6,1.7,-1.1,4.0,23.9,0.2,0.333,-5.2,5.1,-0.2,6.6,4.5,22.5,14.6,0.339,13.0,0.0,0.0,-0.001,66
Marcus Banks,PG,28,TOR,22,0,11.1,1.8,3.3,0.534,0.3,1.1,0.292,1.5,2.2,0.653,0.582,1.1,1.3,0.828,0.1,0.9,1.0,1.2,0.5,0.1,0.9,1.4,5.0,0.329,16.4,0.6,-0.7,-1.8,9.4,0.1,0.397,1.1,1.5,0.4,15.3,2.5,18.9,5.6,0.635,19.8,0.1,0.5,0.095,62
Leandro Barbosa,PG,27,PHO,44,5,17.9,3.5,8.3,0.425,1.0,3.1,0.324,2.5,5.2,0.485,0.485,1.5,1.7,0.877,0.3,1.3,1.6,1.5,0.5,0.3,1.0,1.6,9.5,0.373,12.5,1.1,-2.0,-2.3,7.9,0.4,0.2,0.3,1.7,0.7,14.0,1.5,10.4,5.0,0.526,24.9,0.0,1.1,0.065,75
J.J. Barea,PG,25,DAL,78,18,19.8,3.0,6.8,0.44,0.7,2.0,0.357,2.3,4.7,0.476,0.493,1.0,1.2,0.844,0.2,1.7,1.9,3.3,0.4,0.1,1.3,1.5,7.6,0.298,26.1,0.3,-2.4,-1.8,9.5,1.2,0.171,-0.6,1.3,1.0,12.8,1.2,15.3,5.4,0.526,19.9,-0.1,2.2,0.069,69
Andrea Bargnani,PF,24,TOR,80,80,35.0,6.7,14.3,0.47,1.5,4.1,0.372,5.2,10.2,0.509,0.523,2.3,2.9,0.774,1.3,4.9,6.2,1.2,0.3,1.4,1.5,2.7,17.2,0.284,5.4,3.0,-0.8,-1.5,15.9,0.9,0.205,0.7,4.6,3.3,15.5,0.5,8.8,10.4,0.552,22.3,0.8,4.2,0.072,74
Matt Barnes,SF,29,ORL,81,58,25.9,3.3,6.9,0.487,0.8,2.6,0.319,2.5,4.3,0.586,0.546,1.3,1.8,0.74,1.3,4.2,5.5,1.7,0.7,0.4,1.4,2.3,8.8,0.372,10.1,1.1,2.7,2.2,18.0,3.4,0.262,0.5,6.1,2.5,13.6,1.5,15.3,12.3,0.576,16.2,2.5,5.9,0.135,73
Brandon Bass,PF,24,ORL,50,3,13.0,2.4,4.7,0.511,0.0,0.0,,2.4,4.7,0.511,0.511,1.0,1.3,0.825,1.1,1.5,2.5,0.4,0.2,0.5,0.6,1.4,5.8,0.0,5.1,3.1,-1.0,0.5,12.6,1.0,0.27,-1.5,10.0,1.0,16.5,1.0,10.6,11.3,0.556,20.9,0.2,2.0,0.147,71
Tony Battie,C,33,NJN,15,0,8.9,0.9,2.7,0.35,0.1,0.3,0.25,0.9,2.4,0.361,0.363,0.5,0.7,0.7,0.3,1.3,1.5,0.2,0.3,0.1,0.2,1.3,2.4,0.1,3.7,1.1,-8.4,-1.8,17.1,0.1,0.25,-6.7,3.3,-0.1,6.1,1.6,6.3,9.9,0.405,16.2,-0.2,0.0,-0.014,57
Shane Battier,SG,31,HOU,67,62,32.4,2.7,6.7,0.398,1.5,4.2,0.362,1.1,2.5,0.458,0.511,1.1,1.6,0.726,1.1,3.6,4.7,2.4,0.8,1.1,1.0,2.1,8.0,0.624,10.9,2.6,2.1,1.9,13.1,2.1,0.237,0.1,3.8,2.2,11.1,1.2,11.5,8.2,0.541,11.4,2.2,4.3,0.095,76
Nicolas Batum,SF,21,POR,37,25,24.8,3.8,7.2,0.519,1.5,3.6,0.409,2.3,3.7,0.625,0.619,1.2,1.4,0.843,0.9,2.9,3.8,1.2,0.6,0.7,0.7,2.2,10.1,0.493,8.0,2.2,3.8,0.6,14.8,1.1,0.19,3.2,4.3,2.4,17.3,1.4,8.5,9.5,0.646,16.4,1.3,3.5,0.181,69
Jerryd Bayless,SG,21,POR,74,11,17.6,2.7,6.5,0.414,0.4,1.2,0.315,2.3,5.3,0.437,0.444,2.7,3.3,0.831,0.2,1.4,1.6,2.3,0.4,0.1,1.3,2.1,8.5,0.19,22.1,0.3,-2.5,-2.2,9.8,1.0,0.501,-0.3,1.7,1.7,14.3,1.1,13.8,5.7,0.534,24.9,-0.2,2.7,0.098,66
Michael Beasley,PF,21,MIA,78,78,29.8,6.0,13.3,0.45,0.4,1.3,0.275,5.6,12.0,0.469,0.463,2.5,3.1,0.8,1.6,4.8,6.4,1.3,1.0,0.6,1.7,2.8,14.8,0.098,7.8,1.7,-1.7,0.3,18.8,3.8,0.231,-2.0,6.3,0.8,16.1,1.8,10.3,12.6,0.505,25.8,0.2,4.6,0.095,74
Rodrigue Beaubois,PG,21,DAL,56,16,12.5,2.8,5.3,0.518,0.8,2.0,0.409,2.0,3.4,0.582,0.594,0.8,0.9,0.808,0.2,1.2,1.4,1.3,0.5,0.2,1.0,1.5,7.1,0.368,18.6,1.3,1.3,-1.1,10.7,0.8,0.174,2.4,2.0,1.1,18.5,2.1,14.4,6.4,0.617,24.7,0.6,2.0,0.134,69
Marco Belinelli,SG,23,TOR,66,1,17.0,2.3,5.7,0.406,0.9,2.4,0.38,1.4,3.3,0.425,0.485,1.5,1.8,0.835,0.2,1.2,1.4,1.3,0.6,0.1,0.9,1.2,7.1,0.417,11.8,0.3,-2.2,-2.6,8.3,0.2,0.319,0.4,1.5,0.9,12.6,1.9,12.2,5.0,0.543,20.1,-0.1,1.2,0.049,66
Charlie Bell,SG,30,MIL,71,39,22.7,2.4,6.2,0.381,1.0,2.8,0.365,1.4,3.4,0.395,0.464,0.7,0.9,0.716,0.4,1.4,1.9,1.5,0.5,0.2,0.8,1.9,6.5,0.451,9.8,0.6,-1.7,0.2,7.5,1.9,0.151,-2.0,2.1,0.1,7.9,1.3,10.3,4.7,0.486,14.8,0.1,2.0,0.06,66
Raja Bell,SG,33,GSW,1,0,23.0,4.0,6.0,0.667,3.0,3.0,1.0,1.0,3.0,0.333,0.917,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,11.0,0.5,19.5,0.0,0.5,-5.3,9.8,0.0,0.0,5.7,0.0,0.1,20.6,0.0,0.0,4.8,0.917,11.2,0.0,0.1,0.256,70
Mike Bibby,PG,31,ATL,80,80,27.4,3.4,8.1,0.416,1.6,4.1,0.389,1.8,4.0,0.444,0.514,0.9,1.0,0.861,0.3,2.1,2.3,3.9,0.8,0.0,1.1,2.0,9.1,0.503,20.8,0.1,-0.2,-1.5,8.8,1.7,0.123,1.2,1.1,3.0,12.7,1.6,11.7,4.9,0.538,16.1,1.0,4.8,0.104,72
Andris Biedrins,C,23,GSW,33,29,23.1,2.5,4.2,0.591,0.0,0.0,,2.5,4.2,0.591,0.591,0.1,0.8,0.16,1.9,5.9,7.8,1.7,0.6,1.3,1.0,3.5,5.0,0.0,10.1,4.1,0.7,3.0,29.0,0.9,0.182,-2.3,9.1,0.7,13.0,1.3,17.8,18.9,0.561,10.1,0.5,1.6,0.101,69
Chauncey Billups,PG,33,DEN,73,73,34.1,5.5,13.2,0.418,2.2,5.6,0.386,3.4,7.6,0.441,0.499,6.4,7.0,0.91,0.3,2.8,3.1,5.6,1.1,0.1,2.4,2.1,19.5,0.423,26.1,0.3,3.1,-1.9,9.3,1.7,0.532,5.0,1.2,7.7,20.2,1.7,13.0,5.3,0.601,24.3,3.2,9.5,0.182,83
DeJuan Blair,PF,20,SAS,82,23,18.2,3.4,6.0,0.556,0.0,0.0,0.0,3.4,6.0,0.558,0.556,1.1,2.0,0.547,2.4,4.0,6.4,0.8,0.6,0.5,1.4,2.7,7.8,0.004,7.1,1.9,0.7,1.4,25.1,2.8,0.325,-0.7,16.0,1.8,17.7,1.8,16.5,20.6,0.564,20.8,1.0,4.6,0.147,69
Steve Blake,PG,29,LAC,29,10,26.3,2.6,5.8,0.443,1.3,3.0,0.437,1.2,2.8,0.45,0.557,0.4,0.6,0.75,0.2,2.2,2.4,6.1,0.7,0.1,2.2,1.3,6.8,0.521,34.9,0.4,-3.7,-2.6,9.6,0.3,0.096,-1.1,0.9,0.6,12.3,1.4,26.6,5.2,0.569,14.1,-0.3,0.9,0.058,68
Andray Blatche,PF,23,WAS,81,36,27.9,5.9,12.3,0.478,0.2,0.5,0.295,5.7,11.8,0.487,0.485,2.1,2.9,0.744,2.0,4.3,6.3,2.1,1.0,0.9,2.2,2.7,14.1,0.044,13.8,2.4,0.6,1.2,18.2,2.6,0.234,-0.6,7.9,0.8,17.6,2.0,14.2,13.0,0.519,25.8,1.5,3.4,0.073,72
Keith Bogans,SF,29,SAS,79,50,19.7,1.5,3.8,0.403,0.9,2.5,0.357,0.6,1.3,0.49,0.52,0.5,0.6,0.74,0.3,1.9,2.2,1.2,0.6,0.2,0.7,2.0,4.4,0.658,8.5,0.6,0.1,1.1,11.2,1.9,0.168,-1.0,1.9,0.7,7.7,1.5,14.2,6.6,0.542,11.0,0.8,2.6,0.081,65
Andrew Bogut,C,25,MIL,69,69,32.3,6.9,13.2,0.52,0.0,0.0,0.0,6.9,13.2,0.521,0.52,2.2,3.4,0.629,3.0,7.1,10.2,1.8,0.6,2.5,1.9,3.2,15.9,0.002,10.3,6.2,3.4,4.3,26.4,4.8,0.26,-0.9,10.1,2.6,20.7,0.9,11.4,17.9,0.54,23.3,3.0,7.5,0.161,82
Matt Bonner,PF,29,SAS,65,8,17.9,2.6,5.7,0.446,1.4,3.6,0.39,1.2,2.2,0.539,0.567,0.5,0.7,0.729,0.8,2.5,3.3,1.0,0.5,0.4,0.6,1.7,7.0,0.621,9.0,1.5,2.5,0.5,16.1,1.6,0.129,2.1,5.3,2.1,14.9,1.4,9.0,10.8,0.581,17.0,1.3,3.7,0.153,58
Carlos Boozer,PF,28,UTA,78,78,34.3,7.9,14.1,0.562,0.0,0.0,,7.9,14.1,0.562,0.562,3.7,4.9,0.742,2.3,8.9,11.2,3.2,1.1,0.5,2.7,3.5,19.5,0.0,15.8,1.1,3.5,2.0,29.9,4.6,0.35,1.5,8.2,5.3,21.3,1.6,14.3,19.4,0.599,24.8,3.7,9.9,0.178,85
Chris Bosh,C,25,TOR,70,70,36.1,8.6,16.5,0.518,0.1,0.3,0.364,8.5,16.2,0.521,0.522,6.7,8.4,0.797,2.9,7.9,10.8,2.4,0.6,1.0,2.4,2.4,24.0,0.019,11.5,2.1,2.3,-0.7,25.2,1.7,0.509,3.0,9.9,7.9,25.0,0.9,10.7,17.7,0.592,28.7,2.7,9.6,0.182,87
Elton Brand,PF,30,PHI,76,57,30.2,5.4,11.3,0.48,0.0,0.0,0.0,5.4,11.3,0.481,0.48,2.3,3.1,0.738,2.4,3.7,6.1,1.4,1.1,1.1,1.7,3.1,13.1,0.001,7.9,2.7,-1.1,0.2,14.7,1.9,0.272,-1.2,9.0,1.6,15.7,1.9,12.0,11.8,0.518,21.7,0.5,3.5,0.073,73
Corey Brewer,SG,23,MIN,82,82,30.3,5.0,11.6,0.431,1.0,2.9,0.346,4.0,8.7,0.459,0.474,2.0,3.1,0.648,0.9,2.5,3.4,2.4,1.4,0.4,2.0,2.7,13.0,0.25,12.5,0.9,-1.6,-0.6,9.6,1.4,0.27,-1.0,3.1,-0.4,12.1,2.4,13.4,6.3,0.502,21.5,0.2,1.0,0.02,70
Ronnie Brewer,SG,24,MEM,5,0,16.0,0.6,2.6,0.231,0.0,0.0,,0.6,2.6,0.231,0.231,0.8,1.0,0.8,0.2,1.2,1.4,0.6,1.2,0.0,0.4,0.0,2.0,0.0,4.9,0.0,-3.7,1.5,8.8,0.1,0.385,-5.2,1.5,-0.1,5.9,3.8,11.6,5.1,0.329,9.4,0.0,0.0,-0.01,69
Jon Brockman,PF,22,SAC,52,4,12.6,1.1,2.0,0.534,0.0,0.0,,1.1,2.0,0.534,0.534,0.7,1.2,0.597,2.0,2.1,4.1,0.4,0.3,0.1,0.4,2.2,2.8,0.0,4.8,0.6,-0.8,-0.4,19.2,0.5,0.602,-0.4,18.2,1.2,12.4,1.2,15.0,18.7,0.564,10.4,0.2,1.7,0.125,53
Aaron Brooks,PG,25,HOU,82,82,35.6,7.0,16.2,0.432,2.5,6.4,0.398,4.5,9.8,0.454,0.511,3.0,3.6,0.822,0.7,2.0,2.6,5.3,0.8,0.2,2.8,2.4,19.6,0.394,25.6,0.3,0.2,-2.5,6.6,1.6,0.224,2.7,2.0,3.9,16.0,1.2,13.7,4.2,0.549,25.7,1.6,5.5,0.091,80
Derrick Brown,SF,22,CHA,57,0,9.4,1.2,2.6,0.463,0.0,0.1,0.286,1.2,2.5,0.471,0.469,0.8,1.3,0.667,0.5,0.8,1.4,0.3,0.4,0.2,0.3,0.9,3.3,0.048,6.0,1.5,-2.2,0.3,10.4,0.8,0.49,-2.5,7.1,0.5,12.6,2.1,9.6,8.8,0.52,17.2,0.0,1.3,0.114,67
Shannon Brown,SG,24,LAL,82,7,20.7,3.1,7.2,0.427,0.8,2.3,0.328,2.3,4.9,0.474,0.48,1.2,1.5,0.818,0.4,1.9,2.2,1.3,0.7,0.4,0.8,1.6,8.1,0.319,9.9,1.4,-1.4,-0.1,10.0,2.3,0.204,-1.3,2.0,1.1,12.4,1.7,9.4,6.0,0.517,18.8,0.3,3.4,0.096,73
Kobe Bryant,SG,31,LAL,73,73,38.8,9.8,21.5,0.456,1.4,4.1,0.329,8.5,17.4,0.487,0.488,6.0,7.4,0.811,1.1,4.3,5.4,5.0,1.5,0.3,3.2,2.6,27.0,0.192,23.8,0.5,3.6,-0.1,12.2,4.0,0.345,3.6,3.1,5.4,21.9,2.1,11.4,7.7,0.545,32.3,4.0,9.4,0.16,97
Chase Budinger,SF,21,HOU,74,4,20.1,3.4,7.6,0.441,1.2,3.4,0.369,2.1,4.3,0.497,0.522,0.9,1.2,0.77,0.5,2.5,3.0,1.2,0.5,0.1,0.6,1.1,8.9,0.441,9.7,0.5,-1.1,-1.5,14.6,1.2,0.154,0.3,2.8,1.9,14.1,1.2,7.4,8.5,0.545,19.4,0.3,3.1,0.1,70
Caron Butler,SG,29,DAL,27,27,34.4,5.8,13.2,0.44,0.6,1.9,0.34,5.2,11.4,0.456,0.464,2.9,3.9,0.76,1.3,4.0,5.4,1.8,1.8,0.3,1.7,2.5,15.2,0.14,8.5,0.7,-0.3,0.8,13.3,1.2,0.291,-1.1,4.5,0.2,14.2,2.7,10.5,8.9,0.509,22.3,0.4,1.4,0.075,81
Rasual Butler,SF,30,LAC,82,64,33.0,4.3,10.6,0.409,1.8,5.3,0.336,2.6,5.3,0.482,0.493,1.5,1.8,0.841,0.5,2.5,2.9,1.4,0.4,0.8,1.0,1.5,11.9,0.497,6.8,1.9,-1.6,-1.1,8.7,0.9,0.167,-0.4,1.7,1.8,10.7,0.7,7.8,5.1,0.524,17.0,0.3,2.7,0.048,61
Andrew Bynum,C,22,LAL,65,65,30.4,6.0,10.6,0.57,0.0,0.0,0.0,6.0,10.6,0.571,0.57,3.0,4.0,0.739,2.7,5.6,8.3,1.0,0.5,1.4,1.8,3.0,15.0,0.001,5.8,3.6,1.4,1.3,20.4,3.4,0.379,0.2,10.1,4.4,20.2,0.9,12.5,15.3,0.608,20.8,1.7,7.8,0.188,77
Will Bynum,PG,27,DET,63,20,26.5,3.8,8.5,0.444,0.2,0.9,0.218,3.6,7.6,0.47,0.455,2.3,2.8,0.798,0.4,1.9,2.3,4.5,0.9,0.1,1.8,2.3,10.0,0.103,28.2,0.4,-2.5,-2.0,9.2,0.6,0.333,-0.6,1.6,1.3,13.8,1.8,15.8,5.2,0.513,20.1,-0.2,1.9,0.054,71
Marcus Camby,C,35,POR,23,23,31.2,3.1,6.3,0.497,0.0,0.0,0.0,3.1,6.3,0.5,0.497,0.8,1.3,0.581,3.6,7.5,11.1,1.5,1.1,2.0,1.2,2.4,7.0,0.007,7.5,5.2,4.5,5.3,29.9,1.5,0.214,-0.9,14.2,0.8,17.0,2.0,14.5,22.0,0.511,12.3,1.2,2.3,0.152,78
DeMarre Carroll,SF,23,MEM,71,1,11.2,1.2,3.1,0.396,0.0,0.1,0.0,1.2,3.0,0.407,0.396,0.5,0.7,0.623,0.7,1.4,2.1,0.5,0.4,0.1,0.3,1.5,2.9,0.027,5.9,0.9,-4.1,-0.7,14.3,0.6,0.239,-3.4,7.8,-0.1,8.5,1.8,8.9,11.0,0.426,14.8,-0.4,0.5,0.031,59
Matt Carroll,SG,29,DAL,25,0,4.8,0.7,2.0,0.36,0.2,0.8,0.211,0.6,1.2,0.452,0.4,0.2,0.2,1.0,0.2,0.3,0.5,0.2,0.2,0.0,0.3,0.5,1.8,0.38,7.7,0.0,-6.6,-2.5,7.5,0.1,0.12,-4.1,3.8,-0.2,7.1,2.1,11.7,5.7,0.437,22.7,-0.1,-0.1,-0.029,55
Anthony Carter,PG,34,DEN,54,7,15.9,1.4,3.4,0.42,0.3,1.2,0.27,1.1,2.2,0.5,0.467,0.2,0.2,0.846,0.3,1.3,1.6,3.0,0.7,0.2,1.1,1.3,3.3,0.348,26.6,1.1,-2.2,-0.2,9.6,0.8,0.072,-2.0,2.3,0.1,10.3,2.3,23.7,6.0,0.482,12.6,0.0,0.9,0.051,57
Vince Carter,SG,33,ORL,75,74,30.8,5.8,13.5,0.428,1.6,4.3,0.367,4.2,9.2,0.456,0.486,3.4,4.1,0.84,0.4,3.5,3.9,3.1,0.7,0.2,1.4,2.5,16.6,0.319,17.8,0.6,1.7,-0.1,12.6,3.0,0.301,1.9,1.7,4.4,17.1,1.2,8.4,7.3,0.541,25.2,2.2,7.4,0.154,81
Omri Casspi,SF,21,SAC,77,31,25.1,3.9,8.7,0.446,1.0,2.6,0.369,2.9,6.1,0.48,0.502,1.5,2.3,0.672,1.0,3.6,4.5,1.2,0.7,0.2,1.3,1.6,10.3,0.302,7.7,0.6,-2.1,-1.1,16.5,1.4,0.259,-1.0,4.4,1.1,13.0,1.4,11.6,10.4,0.529,19.4,-0.1,2.5,0.063,66
