,first_name,last_name,age,year,team,position,games_played,games_started,minutes_played,minutes_per_game,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_field_goal_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,asisst_to_turnover_ratio,personal_fouls,points,points_per_game,rating
1529,Andre,Miller,33,2009,POR,PG,82,66,2500,30.48780488,404,908,0.444933921,16,80,0.2,388,828,0.468599034,322,392,0.821428571,81,185,445,93,9,173,2.572254335,169,1146,13.97560976,76
1530,Mo,Williams,27,2009,CLE,PG,69,68,2359,34.1884058,378,855,0.442105263,159,371,0.428571429,219,484,0.452479339,177,198,0.893939394,28,178,368,70,21,173,2.12716763,170,1092,15.82608696,76
1531,Nate,Robinson,25,2009,BOS,PG,56,2,1115,19.91071429,215,493,0.436105477,87,223,0.390134529,128,270,0.474074074,50,67,0.746268657,28,82,163,49,5,73,2.232876712,116,567,10.125,76
1532,Kyle,Lowry,23,2009,HOU,PG,68,0,1651,24.27941176,184,464,0.396551724,37,136,0.272058824,147,328,0.448170732,215,260,0.826923077,91,156,305,60,9,116,2.629310345,173,620,9.117647059,75
1533,Ty,Lawson,22,2009,DEN,PG,65,8,1318,20.27692308,201,390,0.515384615,34,83,0.409638554,167,307,0.543973941,106,140,0.757142857,42,82,203,48,2,82,2.475609756,89,542,8.338461538,75
1534,Jameer,Nelson,27,2009,ORL,PG,65,64,1860,28.61538462,317,706,0.449008499,86,226,0.380530973,231,480,0.48125,98,116,0.844827586,26,168,353,48,2,139,2.539568345,147,818,12.58461538,75
1535,Brandon,Jennings,20,2009,MIL,PG,82,82,2671,32.57317073,451,1216,0.370888158,145,388,0.37371134,306,828,0.369565217,223,273,0.816849817,49,233,470,105,18,200,2.35,191,1270,15.48780488,75
1536,Rodney,Stuckey,23,2009,DET,PG,73,67,2499,34.23287671,449,1109,0.404869252,18,79,0.227848101,431,1030,0.418446602,299,359,0.832869081,67,214,348,101,12,163,2.134969325,205,1215,16.64383562,74
1537,Jonny,Flynn,20,2009,MIN,PG,81,81,2339,28.87654321,397,952,0.417016807,77,215,0.358139535,320,737,0.434192673,223,270,0.825925926,24,167,356,82,2,233,1.527896996,98,1094,13.50617284,74
1538,Kirk,Hinrich,29,2009,CHI,SG,74,53,2481,33.52702703,308,753,0.409030544,104,280,0.371428571,204,473,0.431289641,85,113,0.752212389,24,236,330,85,24,113,2.920353982,204,805,10.87837838,74
1539,Raymond,Felton,25,2009,CHA,PG,80,80,2643,33.0375,388,846,0.458628842,60,156,0.384615385,328,690,0.475362319,132,173,0.76300578,53,235,446,123,22,168,2.654761905,172,968,12.1,73
1540,Rafer,Alston,33,2009,MIA,PG,52,38,1421,27.32692308,155,446,0.347533632,58,168,0.345238095,97,278,0.348920863,59,81,0.728395062,13,116,176,50,10,95,1.852631579,103,427,8.211538462,72
1541,T.J.,Ford,26,2009,IND,PG,47,32,1189,25.29787234,186,418,0.444976077,8,50,0.16,178,368,0.483695652,104,135,0.77037037,41,108,180,44,11,90,2.0,102,484,10.29787234,72
1542,Luke,Ridnour,28,2009,MIL,PG,82,0,1759,21.45121951,328,686,0.478134111,69,181,0.38121547,259,505,0.512871287,127,140,0.907142857,24,119,324,54,7,106,3.056603774,182,852,10.3902439,72
1543,Mike,Bibby,31,2009,ATL,PG,80,80,2195,27.4375,268,644,0.416149068,126,324,0.388888889,142,320,0.44375,68,79,0.860759494,20,164,310,67,3,90,3.444444444,157,730,9.125,72
1544,Will,Bynum,27,2009,DET,PG,63,20,1667,26.46031746,237,534,0.443820225,12,55,0.218181818,225,479,0.469728601,142,178,0.797752809,24,118,283,55,7,115,2.460869565,143,628,9.968253968,71
1545,Delonte,West,26,2009,CLE,SG,60,3,1500,25.0,194,436,0.444954128,25,77,0.324675325,169,359,0.470752089,115,142,0.809859155,29,140,196,55,28,90,2.177777778,86,528,8.8,71
1546,Toney,Douglas,23,2009,NYK,PG,56,12,1087,19.41071429,179,391,0.457800512,68,175,0.388571429,111,216,0.513888889,55,68,0.808823529,40,68,112,42,3,55,2.036363636,116,481,8.589285714,70
1547,Jrue,Holiday,19,2009,PHI,PG,73,51,1767,24.20547945,230,520,0.442307692,62,159,0.389937107,168,361,0.465373961,65,86,0.755813953,56,135,280,79,18,156,1.794871795,153,587,8.04109589,70
1548,Jason,Williams,34,2009,ORL,PG,82,18,1703,20.76829268,189,426,0.443661972,84,221,0.380090498,105,205,0.512195122,31,41,0.756097561,7,119,298,53,3,87,3.425287356,65,493,6.012195122,70
1549,Chris,Duhon,27,2009,NYK,PG,67,59,2072,30.92537313,168,451,0.372505543,90,258,0.348837209,78,193,0.404145078,68,95,0.715789474,28,150,378,59,3,110,3.436363636,83,494,7.373134328,69
1550,Ramon,Sessions,23,2009,MIN,PG,82,1,1732,21.12195122,253,555,0.455855856,1,15,0.066666667,252,540,0.466666667,167,233,0.716738197,58,156,258,55,5,137,1.883211679,137,674,8.219512195,69
1551,Keyon,Dooling,29,2009,NJN,PG,53,8,971,18.32075472,129,324,0.398148148,59,157,0.375796178,70,167,0.419161677,47,61,0.770491803,8,46,135,34,0,59,2.288135593,82,364,6.867924528,69
1552,Mario,Chalmers,23,2009,MIA,PG,73,22,1807,24.75342466,182,454,0.400881057,75,236,0.31779661,107,218,0.490825688,82,110,0.745454545,25,110,246,91,12,123,2.0,175,521,7.136986301,69
1553,D.J.,Augustin,22,2009,CHA,PG,80,2,1472,18.4,168,435,0.386206897,70,178,0.393258427,98,257,0.381322957,102,131,0.778625954,11,86,193,45,5,74,2.608108108,127,508,6.35,69
1554,Jarrett,Jack,26,2009,TOR,PG,82,43,2243,27.35365854,323,671,0.481371088,82,199,0.412060302,241,472,0.51059322,203,241,0.842323651,30,192,413,60,6,163,2.533742331,151,931,11.35365854,69
1555,Rodrigue,Beaubois,21,2009,DAL,PG,56,16,700,12.5,155,299,0.518394649,45,110,0.409090909,110,189,0.582010582,42,52,0.807692308,12,66,74,29,12,54,1.37037037,84,397,7.089285714,69
1556,J.J.,Barea,25,2009,DAL,PG,78,18,1546,19.82051282,232,527,0.440227704,56,157,0.356687898,176,370,0.475675676,76,90,0.844444444,17,129,258,35,6,102,2.529411765,119,596,7.641025641,69
1557,Derek,Fisher,35,2009,LAL,PG,82,82,2227,27.15853659,212,558,0.379928315,78,224,0.348214286,134,334,0.401197605,113,132,0.856060606,25,145,201,90,9,78,2.576923077,202,615,7.5,69
1558,Steve,Blake,29,2009,LAC,PG,80,38,2159,26.9875,217,522,0.415708812,116,294,0.394557823,101,228,0.442982456,36,48,0.75,21,166,380,58,6,128,2.96875,123,586,7.325,68
1559,C.J.,Watson,25,2009,GSW,PG,65,15,1788,27.50769231,247,528,0.46780303,45,145,0.310344828,202,383,0.527415144,128,166,0.771084337,28,141,180,103,8,69,2.608695652,124,667,10.26153846,68
1560,Goran,Dragic,23,2009,PHO,PG,80,2,1442,18.025,222,491,0.452138493,74,188,0.393617021,148,303,0.488448845,117,159,0.735849057,38,133,241,48,8,126,1.912698413,131,635,7.9375,68
1561,Jordan,Farmar,23,2009,LAL,PG,82,0,1474,17.97560976,224,515,0.434951456,86,229,0.375545852,138,286,0.482517483,57,85,0.670588235,14,117,127,52,11,72,1.763888889,109,591,7.207317073,67
1562,Jerryd,Bayless,21,2009,POR,SG,74,11,1304,17.62162162,200,483,0.414078675,29,92,0.315217391,171,391,0.437340153,201,242,0.830578512,18,102,172,26,5,94,1.829787234,152,630,8.513513514,66
1563,Patrick,Mills,21,2009,POR,PG,10,0,38,3.8,10,24,0.416666667,2,4,0.5,8,20,0.4,4,7,0.571428571,1,1,5,0,0,4,1.25,6,26,2.6,66
1564,Beno,Udrih,27,2009,SAC,PG,79,41,2477,31.35443038,415,841,0.493460166,75,199,0.376884422,340,642,0.529595016,118,141,0.836879433,38,181,372,89,10,136,2.735294118,166,1023,12.94936709,66
1565,Sebastian,Telfair,24,2009,CLE,PG,43,1,659,15.3255814,83,201,0.412935323,13,56,0.232142857,70,145,0.482758621,29,37,0.783783784,5,40,126,24,5,50,2.52,71,208,4.837209302,65
1566,Carlos,Arroyo,30,2009,MIA,PG,72,35,1585,22.01388889,178,375,0.474666667,7,25,0.28,171,350,0.488571429,76,90,0.844444444,26,104,225,36,6,54,4.166666667,102,439,6.097222222,64
1567,Sundiata,Gaines,23,2009,UTA,PG,32,0,217,6.78125,38,82,0.463414634,7,26,0.269230769,31,56,0.553571429,23,46,0.5,6,23,39,12,0,14,2.785714286,17,106,3.3125,64
1568,Ronnie,Price,26,2009,UTA,PG,60,4,806,13.43333333,98,242,0.404958678,18,63,0.285714286,80,179,0.446927374,41,59,0.694915254,28,46,123,40,13,56,2.196428571,109,255,4.25,63
1569,Jeff,Teague,21,2009,ATL,PG,71,3,719,10.12676056,90,227,0.396475771,7,32,0.21875,83,195,0.425641026,41,49,0.836734694,5,62,122,34,11,50,2.44,82,228,3.211267606,63
1570,Marcus,Banks,28,2009,TOR,PG,22,0,244,11.09090909,39,73,0.534246575,7,24,0.291666667,32,49,0.653061224,24,29,0.827586207,3,20,26,12,2,20,1.3,30,109,4.954545455,62
1571,Jannero,Pargo,30,2009,CHI,PG,63,5,829,13.15873016,132,381,0.346456693,38,138,0.275362319,94,243,0.386831276,42,45,0.933333333,9,69,89,29,2,50,1.78,68,344,5.46031746,62
1572,Daniel,Gibson,23,2009,CLE,PG,56,10,1068,19.07142857,125,268,0.46641791,71,149,0.476510067,54,119,0.453781513,34,49,0.693877551,13,60,70,25,7,36,1.944444444,79,355,6.339285714,61
1573,Acie,Law,25,2009,CHI,PG,26,1,234,9.0,35,75,0.466666667,5,16,0.3125,30,59,0.508474576,38,49,0.775510204,3,14,26,11,1,17,1.529411765,16,113,4.346153846,61
1574,Shaun,Livingston,24,2009,WAS,PG,36,18,796,22.11111111,104,201,0.517412935,0,6,0.0,104,195,0.533333333,42,48,0.875,16,62,130,17,11,58,2.24137931,61,250,6.944444444,60
1575,Chucky,Atkins,35,2009,DET,PG,40,11,644,16.1,57,157,0.363057325,22,73,0.301369863,35,84,0.416666667,25,27,0.925925926,5,24,91,17,0,32,2.84375,53,161,4.025,59
1576,Anthony,Carter,34,2009,DEN,PG,54,7,859,15.90740741,76,181,0.419889503,17,63,0.26984127,59,118,0.5,11,13,0.846153846,17,72,160,39,13,58,2.75862069,72,180,3.333333333,57
1577,Eddie,House,31,2009,NYK,SG,68,0,1217,17.89705882,173,455,0.38021978,79,227,0.348017621,94,228,0.412280702,48,52,0.923076923,13,96,85,40,7,47,1.808510638,81,473,6.955882353,56
1578,A.J.,Price,23,2009,IND,PG,56,2,865,15.44642857,145,354,0.40960452,60,174,0.344827586,85,180,0.472222222,60,75,0.8,12,76,106,35,3,59,1.796610169,53,410,7.321428571,53
1579,Dwyane,Wade,28,2009,MIA,SG,77,77,2792,36.25974026,719,1511,0.475843812,73,243,0.300411523,646,1268,0.509463722,534,702,0.760683761,107,266,501,142,82,252,1.988095238,181,2045,26.55844156,97
1580,Kobe,Bryant,31,2009,LAL,SG,73,73,2835,38.83561644,716,1569,0.456341619,99,301,0.328903654,617,1268,0.48659306,439,541,0.811460259,78,313,365,113,20,233,1.566523605,187,1970,26.98630137,97
1581,Brandon,Roy,25,2009,POR,SG,65,65,2419,37.21538462,491,1038,0.473025048,73,221,0.330316742,418,817,0.511627907,343,440,0.779545455,73,212,305,61,16,129,2.364341085,136,1398,21.50769231,88
1582,Joe,Johnson,28,2009,ATL,SG,76,76,2886,37.97368421,635,1386,0.458152958,129,350,0.368571429,506,1036,0.488416988,220,269,0.817843866,74,279,369,82,5,145,2.544827586,145,1619,21.30263158,88
1583,Manu,Ginobili,32,2009,SAS,SG,75,21,2150,28.66666667,398,903,0.440753045,132,350,0.377142857,266,553,0.481012658,309,355,0.870422535,68,216,370,103,24,154,2.402597403,154,1237,16.49333333,87
1584,Monta,Ellis,24,2009,GSW,SG,64,64,2647,41.359375,631,1406,0.448790896,77,228,0.337719298,554,1178,0.470288625,292,388,0.75257732,47,210,340,143,25,244,1.393442623,189,1631,25.484375,84
1585,Stephen,Jackson,31,2009,CHA,SG,81,81,3129,38.62962963,600,1418,0.423131171,129,393,0.328244275,471,1025,0.459512195,338,434,0.778801843,78,323,300,132,43,259,1.158301158,197,1667,20.58024691,84
1586,Tyreke,Evans,20,2009,SAC,SG,72,72,2677,37.18055556,533,1165,0.45751073,36,141,0.255319149,497,1024,0.485351563,348,465,0.748387097,66,314,414,109,26,216,1.916666667,204,1450,20.13888889,82
1587,Vince,Carter,33,2009,ORL,SG,75,74,2310,30.8,434,1015,0.427586207,119,324,0.367283951,315,691,0.455861071,257,306,0.839869281,33,260,236,53,18,106,2.226415094,189,1244,16.58666667,81
1588,Kevin,Martin,26,2009,HOU,SG,46,43,1633,35.5,289,693,0.417027417,70,210,0.333333333,219,483,0.453416149,298,340,0.876470588,29,135,111,46,6,92,1.206521739,96,946,20.56521739,80
1589,O.J.,Mayo,22,2009,MEM,SG,82,82,3113,37.96341463,542,1183,0.458157227,136,355,0.383098592,406,828,0.490338164,212,262,0.809160305,61,250,242,98,17,176,1.375,174,1432,17.46341463,80
1590,Allen,Iverson,34,2009,PHI,SG,28,24,865,30.89285714,136,316,0.430379747,9,25,0.36,127,291,0.436426117,104,131,0.79389313,16,63,113,19,2,64,1.765625,48,385,13.75,80
1591,Ray,Allen,34,2009,BOS,SG,80,80,2819,35.2375,464,973,0.476875642,145,399,0.363408521,319,574,0.555749129,231,253,0.913043478,45,208,210,64,25,129,1.627906977,182,1304,16.3,79
1592,Jason,Terry,32,2009,DAL,SG,77,12,2540,32.98701299,456,1041,0.438040346,136,373,0.36461126,320,668,0.479041916,232,268,0.865671642,19,121,292,94,17,109,2.678899083,142,1280,16.62337662,78
1593,Richard,Hamilton,31,2009,DET,SG,46,46,1552,33.73913043,293,717,0.408647141,41,138,0.297101449,252,579,0.435233161,204,241,0.846473029,30,92,202,30,3,115,1.756521739,115,831,18.06521739,77
1594,Ben,Gordon,26,2009,DET,SG,62,17,1730,27.90322581,291,699,0.416309013,75,234,0.320512821,216,465,0.464516129,198,230,0.860869565,26,93,166,49,6,118,1.406779661,147,855,13.79032258,76
1595,Jamal,Crawford,29,2009,ATL,SG,79,0,2460,31.13924051,496,1105,0.448868778,163,427,0.381733021,333,678,0.491150442,270,315,0.857142857,34,167,238,61,12,137,1.737226277,132,1425,18.03797468,76
1596,George,Hill,23,2009,SAS,PG,78,43,2276,29.17948718,353,738,0.478319783,75,188,0.39893617,278,550,0.505454545,183,237,0.772151899,42,163,226,69,26,101,2.237623762,222,964,12.35897436,76
1597,Leandro,Barbosa,27,2009,PHO,PG,44,5,786,17.86363636,155,365,0.424657534,44,136,0.323529412,111,229,0.484716157,64,73,0.876712329,11,58,64,23,12,46,1.391304348,71,418,9.5,75
1598,Dahntay,Jones,29,2009,IND,SF,76,26,1892,24.89473684,287,623,0.460674157,4,32,0.125,283,591,0.478849408,198,257,0.770428016,48,181,150,40,39,129,1.162790698,237,776,10.21052632,74
1599,Eric,Gordon,21,2009,LAC,SG,62,60,2229,35.9516129,352,784,0.448979592,119,321,0.370716511,233,463,0.503239741,222,299,0.742474916,25,135,186,69,14,144,1.291666667,96,1045,16.85483871,74
1600,John,Salmons,30,2009,MIL,SG,81,56,2824,34.86419753,437,991,0.440968718,118,309,0.381877023,319,682,0.467741935,253,305,0.829508197,35,235,223,99,26,123,1.81300813,166,1245,15.37037037,74
1601,Shannon,Brown,24,2009,LAL,SG,82,7,1700,20.73170732,253,592,0.427364865,62,189,0.328042328,191,403,0.473945409,99,121,0.818181818,30,153,108,57,31,67,1.611940299,129,667,8.134146341,73
1602,Tracy,McGrady,30,2009,NYK,SG,30,24,673,22.43333333,91,235,0.387234043,16,64,0.25,75,171,0.438596491,47,63,0.746031746,22,72,99,15,14,44,2.25,40,245,8.166666667,73
1603,Michael,Redd,30,2009,MIL,SG,18,12,492,27.33333333,75,213,0.352112676,18,60,0.3,57,153,0.37254902,47,66,0.712121212,11,43,39,19,2,15,2.6,24,215,11.94444444,73
1604,Jason,Richardson,29,2009,PHO,SG,79,76,2485,31.4556962,473,998,0.473947896,157,400,0.3925,316,598,0.528428094,136,184,0.739130435,81,323,143,66,33,92,1.554347826,169,1239,15.6835443,73
1605,Larry,Hughes,31,2009,CHA,SG,45,16,1115,24.77777778,137,386,0.35492228,43,139,0.309352518,94,247,0.380566802,94,113,0.831858407,23,119,137,52,15,75,1.826666667,70,411,9.133333333,72
1606,Mike,Miller,29,2009,WAS,SG,54,50,1805,33.42592593,217,433,0.501154734,82,171,0.479532164,135,262,0.515267176,70,85,0.823529412,55,281,212,39,12,115,1.843478261,131,586,10.85185185,72
1607,Kelenna,Azubuike,26,2009,GSW,SF,9,7,231,25.66666667,48,88,0.545454545,10,27,0.37037037,38,61,0.62295082,19,28,0.678571429,12,29,10,5,9,7,1.428571429,16,125,13.88888889,71
1608,J.R.,Smith,24,2009,DEN,SG,75,0,2082,27.76,428,1033,0.414327202,158,467,0.338329764,270,566,0.477031802,142,201,0.706467662,28,206,183,99,20,139,1.316546763,174,1156,15.41333333,71
1609,Randy,Foye,26,2009,WAS,PG,70,38,1667,23.81428571,256,619,0.413570275,63,182,0.346153846,193,437,0.441647597,129,145,0.889655172,16,114,228,33,10,94,2.425531915,123,704,10.05714286,70
1610,Anthony,Parker,34,2009,CLE,SG,81,81,2289,28.25925926,206,475,0.433684211,108,261,0.413793103,98,214,0.457943925,75,95,0.789473684,30,201,157,63,18,71,2.211267606,151,595,7.345679012,70
1611,Raja,Bell,33,2009,GSW,SG,6,5,180,30.0,28,61,0.459016393,12,27,0.444444444,16,34,0.470588235,3,3,1.0,5,18,13,4,2,5,2.6,15,71,11.83333333,70
1612,Corey,Brewer,23,2009,MIN,SG,82,82,2482,30.26829268,409,949,0.430979979,82,237,0.345991561,327,712,0.459269663,166,256,0.6484375,70,209,193,117,29,164,1.176829268,224,1066,13.0,70
1613,Ronnie,Brewer,24,2009,MEM,SG,58,53,1742,30.03448276,209,429,0.487179487,8,31,0.258064516,201,398,0.505025126,85,133,0.639097744,45,142,154,91,15,53,2.905660377,80,511,8.810344828,69
1614,Willie,Green,28,2009,PHI,SG,73,18,1553,21.2739726,248,543,0.456721915,47,136,0.345588235,201,407,0.493857494,95,114,0.833333333,20,109,152,32,11,67,2.268656716,135,638,8.739726027,69
1615,Marcus,Thornton,22,2009,NOH,SG,73,17,1872,25.64383562,398,883,0.450736127,117,313,0.373801917,281,570,0.492982456,144,177,0.813559322,72,139,114,58,11,76,1.5,127,1057,14.47945205,69
1616,DeShawn,Stevenson,28,2009,DAL,SG,64,18,883,13.796875,46,163,0.282208589,19,87,0.218390805,27,76,0.355263158,25,35,0.714285714,11,80,56,16,6,30,1.866666667,74,136,2.125,68
1617,Alonzo,Gee,22,2009,WAS,SG,11,2,182,16.54545455,28,59,0.474576271,7,9,0.777777778,21,50,0.42,18,29,0.620689655,15,18,7,7,1,10,0.7,13,81,7.363636364,68
1618,Rudy,Fernandez,24,2009,POR,SG,62,2,1441,23.24193548,160,423,0.378250591,98,266,0.368421053,62,157,0.394904459,85,98,0.867346939,35,129,127,62,11,72,1.763888889,87,503,8.112903226,68
1619,Roger,Mason,29,2009,SAS,SG,79,5,1515,19.17721519,193,496,0.389112903,88,264,0.333333333,105,232,0.452586207,27,34,0.794117647,11,151,137,30,14,59,2.322033898,99,501,6.341772152,68
1620,Courtney,Lee,24,2009,NJN,SG,71,66,2375,33.45070423,338,775,0.436129032,76,225,0.337777778,262,550,0.476363636,133,153,0.869281046,60,192,121,93,20,76,1.592105263,130,885,12.46478873,68
1621,Gerald,Henderson,22,2009,CHA,SG,43,0,355,8.255813953,37,104,0.355769231,4,19,0.210526316,33,85,0.388235294,35,47,0.744680851,15,40,13,10,9,14,0.928571429,25,113,2.627906977,67
1622,Marco,Belinelli,23,2009,TOR,SG,66,1,1121,16.98484848,154,379,0.406332454,60,158,0.379746835,94,221,0.425339367,101,121,0.834710744,14,81,89,42,5,60,1.483333333,80,469,7.106060606,66
1623,Sasha,Vujacic,25,2009,LAL,SG,67,1,575,8.582089552,66,164,0.402439024,25,81,0.308641975,41,83,0.493975904,28,33,0.848484848,25,54,41,20,4,17,2.411764706,67,185,2.76119403,66
1624,Francisco,Garcia,28,2009,SAC,SG,25,4,575,23.0,82,176,0.465909091,23,59,0.389830508,59,117,0.504273504,15,17,0.882352941,11,55,45,10,19,21,2.142857143,49,202,8.08,66
1625,Charlie,Bell,30,2009,MIL,SG,71,39,1611,22.69014085,169,443,0.381489842,73,200,0.365,96,243,0.395061728,48,67,0.71641791,31,101,104,39,12,54,1.925925926,136,459,6.464788732,66
1626,Wesley,Matthews,23,2009,UTA,SG,82,48,2025,24.69512195,273,565,0.483185841,63,165,0.381818182,210,400,0.525,160,193,0.829015544,50,141,124,64,15,93,1.333333333,152,769,9.37804878,66
1627,Tony,Allen,28,2009,BOS,SG,54,8,889,16.46296296,129,253,0.509881423,0,5,0.0,129,248,0.52016129,72,119,0.605042017,52,93,72,59,19,66,1.090909091,109,330,6.111111111,66
1628,Thabo,Sefolosha,25,2009,OKC,SG,82,82,2348,28.63414634,194,441,0.439909297,41,131,0.312977099,153,310,0.493548387,60,89,0.674157303,76,311,145,97,46,90,1.611111111,154,489,5.963414634,66
1629,J.J.,Redick,25,2009,ORL,SG,82,9,1808,22.04878049,243,553,0.439421338,111,274,0.405109489,132,279,0.47311828,191,222,0.86036036,17,138,158,28,4,63,2.507936508,118,788,9.609756098,66
1630,Nick,Young,24,2009,WAS,SG,74,23,1421,19.2027027,233,558,0.417562724,69,170,0.405882353,164,388,0.422680412,104,130,0.8,20,82,48,28,8,56,0.857142857,147,639,8.635135135,66
1631,Keith,Bogans,29,2009,SAS,SF,79,50,1559,19.73417722,120,298,0.402684564,70,196,0.357142857,50,102,0.490196078,37,50,0.74,25,151,95,45,12,53,1.79245283,156,347,4.392405063,65
1632,Anthony,Morrow,24,2009,GSW,SG,69,37,2018,29.24637681,329,703,0.46799431,140,307,0.456026059,189,396,0.477272727,101,114,0.885964912,61,198,104,65,16,84,1.238095238,158,899,13.02898551,65
1633,Arron,Afflalo,24,2009,DEN,SG,82,75,2221,27.08536585,272,585,0.464957265,108,249,0.43373494,164,336,0.488095238,72,98,0.734693878,59,193,138,46,30,74,1.864864865,225,724,8.829268293,65
1634,Brandon,Rush,24,2009,IND,SG,82,64,2491,30.37804878,297,702,0.423076923,124,302,0.410596026,173,400,0.4325,56,89,0.629213483,41,305,112,56,65,93,1.204301075,159,774,9.43902439,65
1635,DeMar,DeRozan,20,2009,TOR,SG,77,65,1664,21.61038961,255,512,0.498046875,4,16,0.25,251,496,0.506048387,148,194,0.762886598,66,157,53,43,18,62,0.85483871,176,662,8.597402597,64
1636,Antoine,Wright,25,2009,TOR,SF,67,10,1392,20.7761194,162,399,0.406015038,58,173,0.335260116,104,226,0.460176991,53,77,0.688311688,38,152,71,30,11,58,1.224137931,134,435,6.492537313,64
1637,Marquis,Daniels,29,2009,BOS,SF,51,4,937,18.37254902,124,249,0.497991968,6,28,0.214285714,118,221,0.533936652,34,56,0.607142857,27,68,66,27,6,42,1.571428571,91,288,5.647058824,64
1638,Garrett,Temple,23,2009,SAS,SG,27,4,334,12.37037037,44,101,0.435643564,13,37,0.351351351,31,64,0.484375,35,50,0.7,6,25,21,13,6,27,0.777777778,42,136,5.037037037,63
1639,Quinton,Ross,28,2009,WAS,SG,52,7,562,10.80769231,40,111,0.36036036,4,21,0.19047619,36,90,0.4,8,14,0.571428571,17,32,12,13,6,11,1.090909091,69,92,1.769230769,63
1640,Jermaine,Taylor,23,2009,HOU,SG,31,4,303,9.774193548,45,119,0.378151261,5,22,0.227272727,40,97,0.412371134,33,46,0.717391304,21,25,16,10,3,19,0.842105263,15,128,4.129032258,62
