,first_name,last_name,age,year,team,position,games_played,games_started,minutes_played,minutes_per_game,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_field_goal_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,asisst_to_turnover_ratio,personal_fouls,points,points_per_game,rating
1863,John,Wall,20,2010,WAS,PG,69,64,2606,37.76811594,398,972,0.409465021,34,115,0.295652174,364,857,0.424737456,301,393,0.765903308,35,282,574,121,35,261,2.199233716,175,1131,16.39130435,78
1864,Jrue,Holiday,20,2010,PHI,PG,82,82,2901,35.37804878,446,999,0.446446446,81,222,0.364864865,365,777,0.46975547,172,209,0.822966507,68,264,531,120,29,218,2.435779817,203,1145,13.96341463,78
1865,Devin,Harris,27,2010,UTA,PG,71,70,2254,31.74647887,343,813,0.421894219,58,180,0.322222222,285,633,0.450236967,335,402,0.833333333,17,152,503,70,7,207,2.429951691,163,1079,15.1971831,76
1866,Mo,Williams,28,2010,LAC,PG,58,56,1788,30.82758621,291,730,0.398630137,79,244,0.323770492,212,486,0.436213992,151,177,0.853107345,21,132,380,53,10,171,2.222222222,150,812,14.0,75
1867,Jeff,Teague,22,2010,ATL,PG,70,7,963,13.75714286,133,304,0.4375,18,48,0.375,115,256,0.44921875,77,97,0.793814433,11,91,138,45,25,64,2.15625,82,361,5.157142857,75
1868,Darren,Collison,23,2010,IND,PG,79,79,2360,29.87341772,398,870,0.457471264,41,124,0.330645161,357,746,0.478552279,202,232,0.870689655,40,185,403,87,14,194,2.077319588,109,1039,13.15189873,75
1869,Jose,Calderon,29,2010,TOR,PG,68,55,2102,30.91176471,262,596,0.439597315,57,156,0.365384615,205,440,0.465909091,88,103,0.854368932,30,172,605,81,7,148,4.087837838,143,669,9.838235294,73
1870,Mario,Chalmers,24,2010,MIA,PG,70,28,1579,22.55714286,155,388,0.399484536,83,231,0.359307359,72,157,0.458598726,54,62,0.870967742,12,134,177,76,7,91,1.945054945,158,447,6.385714286,73
1871,Rodrigue,Beaubois,22,2010,DAL,PG,28,26,496,17.71428571,94,223,0.421524664,25,83,0.301204819,69,140,0.492857143,23,30,0.766666667,7,45,64,20,8,47,1.361702128,76,236,8.428571429,73
1872,Ramon,Sessions,24,2010,CLE,PG,81,38,2133,26.33333333,362,776,0.466494845,3,15,0.2,359,761,0.4717477,348,423,0.822695035,46,209,419,60,8,178,2.353932584,93,1075,13.27160494,73
1873,Nate,Robinson,26,2010,OKC,PG,59,11,1013,17.16949153,150,376,0.39893617,65,200,0.325,85,176,0.482954545,36,44,0.818181818,15,75,111,29,4,68,1.632352941,115,401,6.796610169,73
1874,C.J.,Watson,26,2010,CHI,PG,82,1,1091,13.30487805,146,394,0.370558376,44,112,0.392857143,102,282,0.361702128,69,93,0.741935484,16,78,186,55,11,73,2.547945205,82,405,4.93902439,72
1875,D.J.,Augustin,23,2010,CHA,PG,82,82,2757,33.62195122,399,958,0.416492693,111,333,0.333333333,288,625,0.4608,269,297,0.905723906,38,187,498,54,3,155,3.212903226,152,1178,14.36585366,72
1876,Raymond,Felton,26,2010,DEN,SG,75,54,2737,36.49333333,427,1005,0.424875622,116,329,0.352583587,311,676,0.460059172,194,241,0.804979253,48,221,625,125,11,221,2.828054299,150,1164,15.52,72
1877,Andre,Miller,34,2010,POR,PG,81,81,2650,32.71604938,388,844,0.45971564,4,37,0.108108108,384,807,0.475836431,249,292,0.852739726,97,205,566,114,12,197,2.873096447,171,1029,12.7037037,71
1878,Jerryd,Bayless,22,2010,TOR,PG,71,14,1496,21.07042254,218,517,0.421663443,49,146,0.335616438,169,371,0.455525606,166,206,0.805825243,26,139,266,38,5,127,2.094488189,149,651,9.169014085,71
1879,Jameer,Nelson,28,2010,ORL,PG,76,76,2319,30.51315789,374,838,0.446300716,119,297,0.400673401,255,541,0.471349353,130,162,0.802469136,37,189,456,75,3,194,2.350515464,209,997,13.11842105,71
1880,Jason,Kidd,37,2010,DAL,PG,80,80,2653,33.1625,215,596,0.360738255,133,391,0.340153453,82,205,0.4,67,77,0.87012987,35,316,655,134,29,179,3.659217877,119,630,7.875,71
1881,Baron,Davis,31,2010,CLE,PG,58,44,1649,28.43103448,289,693,0.417027417,81,239,0.338912134,208,454,0.45814978,101,131,0.770992366,35,121,391,78,28,146,2.678082192,143,760,13.10344828,71
1882,Jordan,Farmar,24,2010,NJN,PG,73,18,1796,24.60273973,255,651,0.391705069,109,304,0.358552632,146,347,0.42074928,82,100,0.82,24,149,368,62,6,139,2.647482014,128,701,9.602739726,70
1883,Greivis,Vasquez,24,2010,MEM,SG,70,1,860,12.28571429,95,233,0.407725322,25,86,0.290697674,70,147,0.476190476,34,44,0.772727273,12,61,151,22,4,70,2.157142857,83,249,3.557142857,70
1884,Goran,Dragic,24,2010,HOU,PG,70,5,1234,17.62857143,192,441,0.43537415,56,155,0.361290323,136,286,0.475524476,83,133,0.62406015,36,106,204,50,10,117,1.743589744,125,523,7.471428571,70
1885,Beno,Udrih,28,2010,SAC,PG,79,64,2734,34.60759494,412,824,0.5,65,182,0.357142857,347,642,0.540498442,197,228,0.864035088,41,224,386,94,9,141,2.737588652,181,1086,13.74683544,69
1886,Luke,Ridnour,29,2010,MIN,PG,71,66,2159,30.4084507,319,681,0.468428781,81,184,0.440217391,238,497,0.478873239,121,137,0.883211679,37,162,384,89,10,158,2.430379747,146,840,11.83098592,68
1887,J.J.,Barea,26,2010,DAL,PG,81,2,1669,20.60493827,285,649,0.439137134,66,189,0.349206349,219,460,0.476086957,133,157,0.847133758,29,130,317,30,1,136,2.330882353,136,769,9.49382716,68
1888,Sundiata,Gaines,24,2010,NJN,PG,24,0,301,12.54166667,42,105,0.4,9,38,0.236842105,33,67,0.492537313,18,36,0.5,13,25,42,16,1,27,1.555555556,25,111,4.625,68
1889,Eric,Maynor,23,2010,OKC,PG,82,0,1200,14.63414634,134,333,0.402402402,37,96,0.385416667,97,237,0.4092827,43,59,0.728813559,25,96,238,35,6,77,3.090909091,96,348,4.243902439,68
1890,T.J.,Ford,27,2010,IND,PG,41,3,773,18.85365854,91,236,0.38559322,6,32,0.1875,85,204,0.416666667,35,48,0.729166667,17,64,141,35,8,63,2.238095238,69,223,5.43902439,68
1891,John,Lucas,28,2010,CHI,PG,2,0,10,5.0,1,3,0.333333333,0,1,0.0,1,2,0.5,0,2,0.0,0,0,1,0,0,0,0.0,0,2,1.0,67
1892,Kirk,Hinrich,30,2010,ATL,PG,72,51,2157,29.95833333,278,623,0.446227929,75,188,0.39893617,203,435,0.466666667,106,126,0.841269841,21,161,288,75,17,121,2.380165289,185,737,10.23611111,67
1893,Eric,Bledsoe,21,2010,LAC,PG,81,25,1841,22.72839506,206,486,0.423868313,32,116,0.275862069,174,370,0.47027027,99,133,0.744360902,68,155,289,92,26,194,1.489690722,130,543,6.703703704,67
1894,A.J.,Price,24,2010,IND,PG,50,0,795,15.9,114,320,0.35625,41,149,0.275167785,73,171,0.426900585,54,81,0.666666667,16,56,111,29,1,53,2.094339623,61,323,6.46,66
1895,Earl,Watson,31,2010,UTA,PG,80,13,1567,19.5875,126,307,0.410423453,36,107,0.336448598,90,200,0.45,55,82,0.670731707,52,130,278,61,17,116,2.396551724,146,343,4.2875,66
1896,Jonny,Flynn,21,2010,MIN,PG,53,8,983,18.54716981,108,296,0.364864865,31,100,0.31,77,196,0.392857143,32,42,0.761904762,12,65,182,34,3,113,1.610619469,58,279,5.264150943,66
1897,Will,Bynum,28,2010,DET,PG,61,5,1125,18.44262295,182,406,0.448275862,16,50,0.32,166,356,0.466292135,102,122,0.836065574,15,59,195,52,4,83,2.34939759,113,482,7.901639344,66
1898,Toney,Douglas,24,2010,NYK,SG,81,9,1971,24.33333333,314,755,0.41589404,143,383,0.373368146,171,372,0.459677419,85,107,0.794392523,65,179,244,89,4,89,2.741573034,177,856,10.56790123,64
1899,Chris,Duhon,28,2010,ORL,PG,51,5,774,15.17647059,49,129,0.379844961,13,52,0.25,36,77,0.467532468,14,25,0.56,9,43,118,16,2,61,1.93442623,30,125,2.450980392,63
1900,Derek,Fisher,36,2010,LAL,PG,82,82,2297,28.01219512,206,529,0.389413989,63,159,0.396226415,143,370,0.386486486,83,103,0.805825243,14,138,224,99,8,70,3.2,192,558,6.804878049,62
1901,Steve,Blake,30,2010,LAL,PG,79,0,1581,20.01265823,110,306,0.359477124,73,193,0.378238342,37,113,0.327433628,26,30,0.866666667,19,137,170,40,3,73,2.328767123,99,319,4.037974684,61
1902,Avery,Bradley,20,2010,BOS,PG,31,0,162,5.225806452,23,67,0.343283582,0,5,0.0,23,62,0.370967742,6,12,0.5,4,13,12,9,0,16,0.75,20,52,1.677419355,61
1903,Mike,Bibby,32,2010,MIA,PG,80,68,2285,28.5625,248,576,0.430555556,153,348,0.439655172,95,228,0.416666667,39,62,0.629032258,17,178,265,50,9,101,2.623762376,175,688,8.6,59
1904,Gilbert,Arenas,29,2010,ORL,PG,70,16,1796,25.65714286,269,734,0.366485014,97,327,0.296636086,172,407,0.422604423,120,153,0.784313725,22,167,274,74,21,177,1.548022599,188,755,10.78571429,66
1905,Eddie,House,32,2010,MIA,SG,56,1,978,17.46428571,128,321,0.398753894,68,175,0.388571429,60,146,0.410958904,38,40,0.95,9,83,62,32,3,29,2.137931034,68,362,6.464285714,61
1906,Anthony,Carter,35,2010,NYK,PG,33,0,463,14.03030303,45,106,0.424528302,12,40,0.3,33,66,0.5,8,8,1.0,7,44,69,27,6,39,1.769230769,49,110,3.333333333,56
1907,Dwyane,Wade,29,2010,MIA,SG,76,76,2823,37.14473684,692,1384,0.5,63,206,0.305825243,629,1178,0.533955857,494,652,0.757668712,123,362,346,111,87,237,1.459915612,197,1941,25.53947368,95
1908,Kobe,Bryant,32,2010,LAL,SG,82,82,2779,33.8902439,740,1639,0.451494814,115,356,0.323033708,625,1283,0.487139517,483,583,0.828473413,83,336,388,99,12,243,1.596707819,172,2078,25.34146341,90
1909,Manu,Ginobili,33,2010,SAS,SG,80,79,2426,30.325,441,1018,0.433202358,154,441,0.349206349,287,577,0.497400347,357,410,0.870731707,42,253,393,123,28,174,2.25862069,163,1393,17.4125,86
1910,Eric,Gordon,22,2010,LAC,SG,56,56,2112,37.71428571,427,949,0.449947313,106,291,0.364261168,321,658,0.487841945,287,348,0.824712644,45,119,244,71,18,151,1.61589404,115,1247,22.26785714,83
1911,James,Harden,21,2010,OKC,SG,82,5,2189,26.69512195,298,684,0.435672515,113,324,0.348765432,185,360,0.513888889,289,343,0.842565598,42,213,176,92,24,106,1.660377358,207,998,12.17073171,82
1912,Monta,Ellis,25,2010,GSW,SG,80,80,3227,40.3375,726,1611,0.450651769,137,379,0.361477573,589,1232,0.478084416,340,431,0.788863109,44,237,450,168,23,252,1.785714286,203,1929,24.1125,82
1913,Joe,Johnson,29,2010,ATL,SG,72,72,2554,35.47222222,514,1161,0.442721792,89,300,0.296666667,425,861,0.493612079,195,243,0.802469136,59,232,338,47,7,146,2.315068493,131,1312,18.22222222,82
1914,Jason,Terry,33,2010,DAL,SG,82,10,2564,31.26829268,492,1091,0.45096242,127,351,0.361823362,365,740,0.493243243,182,214,0.85046729,24,129,334,93,13,167,2.0,140,1293,15.76829268,81
1915,Chauncey,Billups,34,2010,NYK,PG,72,72,2310,32.08333333,339,794,0.426952141,146,363,0.402203857,193,431,0.447795824,384,419,0.91646778,25,165,387,71,14,177,2.186440678,146,1208,16.77777778,81
1916,Rodney,Stuckey,24,2010,DET,PG,70,54,2183,31.18571429,363,827,0.438935913,26,90,0.288888889,337,737,0.457259159,330,381,0.866141732,70,146,361,76,10,155,2.329032258,177,1082,15.45714286,81
1917,Jamal,Crawford,30,2010,ATL,SG,76,0,2297,30.22368421,368,874,0.421052632,119,349,0.340974212,249,525,0.474285714,222,260,0.853846154,22,108,241,57,14,145,1.662068966,97,1077,14.17105263,80
1918,Marcus,Thornton,23,2010,SAC,SG,73,23,1775,24.31506849,350,807,0.433705081,88,240,0.366666667,262,567,0.462081129,145,184,0.788043478,61,197,135,64,9,93,1.451612903,110,933,12.78082192,79
1919,Tyreke,Evans,21,2010,SAC,SG,57,53,2107,36.96491228,382,933,0.40943194,43,148,0.290540541,339,785,0.431847134,205,266,0.770676692,46,229,319,85,30,184,1.733695652,143,1012,17.75438596,77
1920,Nick,Young,25,2010,WAS,SG,64,40,2034,31.78125,412,935,0.440641711,105,271,0.387453875,307,664,0.462349398,186,228,0.815789474,26,148,75,45,17,90,0.833333333,144,1115,17.421875,77
1921,Kevin,Martin,27,2010,HOU,SG,80,80,2603,32.5375,553,1267,0.436464088,176,459,0.383442266,377,808,0.466584158,594,669,0.887892377,28,230,198,80,15,184,1.076086957,155,1876,23.45,76
1922,Ray,Allen,35,2010,BOS,SG,80,80,2890,36.125,480,978,0.490797546,168,378,0.444444444,312,600,0.52,193,219,0.881278539,51,223,219,77,16,117,1.871794872,147,1321,16.5125,76
1923,Delonte,West,27,2010,BOS,PG,24,2,453,18.875,55,120,0.458333333,12,33,0.363636364,43,87,0.494252874,13,15,0.866666667,6,31,64,20,10,30,2.133333333,29,135,5.625,76
1924,George,Hill,24,2010,SAS,PG,76,5,2148,28.26315789,287,633,0.453396524,77,204,0.37745098,210,429,0.48951049,233,270,0.862962963,24,175,193,66,21,99,1.949494949,153,884,11.63157895,75
1925,Leandro,Barbosa,28,2010,TOR,SG,58,0,1395,24.05172414,294,653,0.450229709,72,213,0.338028169,222,440,0.504545455,109,137,0.795620438,14,85,119,50,6,84,1.416666667,112,769,13.25862069,75
1926,Paul,George,20,2010,IND,SG,61,19,1265,20.73770492,179,395,0.453164557,41,138,0.297101449,138,257,0.536964981,77,101,0.762376238,37,187,65,62,26,70,0.928571429,127,476,7.803278689,74
1927,J.R.,Smith,25,2010,DEN,SF,79,6,1968,24.91139241,341,784,0.43494898,124,318,0.389937107,217,466,0.465665236,163,221,0.737556561,45,277,175,92,16,100,1.75,173,969,12.26582278,74
1928,Tony,Allen,29,2010,MEM,SG,72,31,1494,20.75,251,492,0.510162602,4,23,0.173913043,247,469,0.526652452,137,182,0.752747253,70,123,104,129,44,86,1.209302326,161,643,8.930555556,73
1929,Jason,Richardson,30,2010,ORL,SG,80,80,2715,33.9375,472,1056,0.446969697,189,479,0.394572025,283,577,0.490467938,116,159,0.729559748,67,264,147,93,13,95,1.547368421,162,1249,15.6125,73
1930,O.J.,Mayo,23,2010,MEM,SG,71,17,1869,26.32394366,304,747,0.406961178,96,264,0.363636364,208,483,0.430641822,99,131,0.755725191,35,135,145,73,26,99,1.464646465,127,803,11.30985915,73
1931,Ronnie,Brewer,25,2010,CHI,SG,81,1,1781,21.98765432,205,427,0.480093677,6,27,0.222222222,199,400,0.4975,87,133,0.654135338,55,207,140,106,22,55,2.545454545,82,503,6.209876543,73
1932,Courtney,Lee,25,2010,HOU,SG,81,1,1723,21.27160494,253,576,0.439236111,71,174,0.408045977,182,402,0.452736318,95,120,0.791666667,51,158,100,58,18,68,1.470588235,102,672,8.296296296,73
1933,Richard,Hamilton,32,2010,DET,SG,55,39,1498,27.23636364,288,671,0.429210134,55,144,0.381944444,233,527,0.442125237,146,172,0.848837209,24,102,171,39,4,88,1.943181818,95,777,14.12727273,73
1934,DeMar,DeRozan,21,2010,TOR,SG,82,82,2851,34.76829268,539,1154,0.467071057,5,52,0.096153846,534,1102,0.484573503,327,402,0.813432836,75,240,148,85,31,144,1.027777778,217,1410,17.19512195,72
1935,Evan,Turner,22,2010,PHI,SG,78,14,1797,23.03846154,225,529,0.425330813,14,44,0.318181818,211,485,0.435051546,101,125,0.808,42,264,159,49,14,80,1.9875,138,565,7.243589744,72
1936,Arron,Afflalo,25,2010,DEN,SG,69,69,2324,33.68115942,312,627,0.497607656,105,248,0.423387097,207,379,0.546174142,138,163,0.846625767,45,206,168,34,31,71,2.366197183,153,867,12.56521739,72
1937,Shannon,Brown,25,2010,LAL,SG,82,0,1568,19.12195122,273,643,0.424572317,74,212,0.349056604,199,431,0.461716937,92,101,0.910891089,35,122,96,67,16,75,1.28,124,712,8.682926829,72
1938,Wesley,Matthews,24,2010,POR,SG,82,69,2758,33.63414634,440,979,0.449438202,154,378,0.407407407,286,601,0.475873544,266,315,0.844444444,48,210,164,102,9,138,1.188405797,195,1300,15.85365854,71
1939,Rudy,Fernandez,25,2010,POR,SG,78,3,1821,23.34615385,213,575,0.370434783,116,361,0.32132964,97,214,0.453271028,126,146,0.863013699,37,135,193,87,14,88,2.193181818,134,668,8.564102564,71
1940,J.J.,Redick,26,2010,ORL,SG,59,5,1513,25.6440678,197,447,0.440715884,87,219,0.397260274,110,228,0.48245614,112,128,0.875,6,107,102,29,3,53,1.924528302,80,593,10.05084746,71
1941,Ben,Gordon,27,2010,DET,SG,82,27,2131,25.98780488,339,770,0.44025974,107,266,0.402255639,232,504,0.46031746,136,160,0.85,41,154,171,48,16,141,1.212765957,178,921,11.23170732,71
1942,Thabo,Sefolosha,26,2010,OKC,SG,79,79,2049,25.93670886,157,333,0.471471471,28,102,0.274509804,129,231,0.558441558,59,79,0.746835443,65,281,111,97,38,55,2.018181818,171,401,5.075949367,70
1943,Anthony,Morrow,25,2010,NJN,SG,58,47,1856,32.0,279,620,0.45,110,260,0.423076923,169,360,0.469444444,96,107,0.897196262,37,135,68,19,7,54,1.259259259,135,764,13.17241379,69
1944,C.J.,Miles,23,2010,UTA,SF,78,19,1969,25.24358974,366,899,0.407119021,109,339,0.321533923,257,560,0.458928571,159,196,0.81122449,54,201,135,74,38,93,1.451612903,221,1000,12.82051282,69
1945,Landry,Fields,22,2010,NYK,SG,82,81,2541,30.98780488,299,602,0.496677741,86,219,0.392694064,213,383,0.55613577,113,147,0.768707483,105,416,155,80,17,107,1.448598131,114,797,9.719512195,69
1946,Gary,Neal,26,2010,SAS,SG,80,1,1685,21.0625,285,632,0.450949367,129,308,0.418831169,156,324,0.481481481,84,104,0.807692308,21,175,96,27,4,78,1.230769231,148,783,9.7875,69
1947,Gerald,Henderson,23,2010,CHA,SG,68,30,1661,24.42647059,259,570,0.454385965,7,36,0.194444444,252,534,0.471910112,128,163,0.785276074,49,158,101,50,32,64,1.578125,118,653,9.602941176,69
1948,Jodie,Meeks,23,2010,PHI,SG,74,64,2062,27.86486486,242,570,0.424561404,138,348,0.396551724,104,222,0.468468468,152,170,0.894117647,21,150,78,63,4,60,1.3,97,774,10.45945946,69
1949,Shaun,Livingston,25,2010,CHA,PG,73,0,1261,17.2739726,185,397,0.465994962,1,4,0.25,184,393,0.468193384,108,125,0.864,29,120,164,47,29,88,1.863636364,109,479,6.561643836,68
1950,Von,Wafer,25,2010,BOS,SG,58,2,553,9.534482759,67,159,0.421383648,18,67,0.268656716,49,92,0.532608696,32,38,0.842105263,7,42,35,18,5,20,1.75,39,184,3.172413793,68
1951,Dominique,Jones,22,2010,DAL,SG,18,0,135,7.5,14,45,0.311111111,0,4,0.0,14,41,0.341463415,14,17,0.823529412,6,19,19,5,3,10,1.9,7,42,2.333333333,68
1952,Mike,Miller,30,2010,MIA,SG,41,2,838,20.43902439,81,202,0.400990099,43,118,0.36440678,38,84,0.452380952,23,34,0.676470588,38,146,51,20,2,41,1.243902439,88,228,5.56097561,67
1953,Keyon,Dooling,30,2010,MIL,PG,80,22,1757,21.9625,206,519,0.396917148,81,234,0.346153846,125,285,0.438596491,78,94,0.829787234,12,105,243,54,4,91,2.67032967,119,571,7.1375,67
1954,Reggie,Williams,24,2010,GSW,SF,80,9,1626,20.325,268,572,0.468531469,102,241,0.423236515,166,331,0.501510574,100,134,0.746268657,45,171,121,28,3,57,2.122807018,124,738,9.225,66
1955,Daequan,Cook,23,2010,OKC,SG,43,0,598,13.90697674,79,181,0.436464088,65,154,0.422077922,14,27,0.518518519,16,20,0.8,8,64,20,14,1,17,1.176470588,51,239,5.558139535,64
1956,Michael,Redd,31,2010,MIL,SG,10,0,134,13.4,18,45,0.4,4,17,0.235294118,14,28,0.5,4,4,1.0,0,8,12,2,1,4,3.0,4,44,4.4,64
1957,Jason,Kapono,29,2010,PHI,SF,24,2,112,4.666666667,7,28,0.25,1,8,0.125,6,20,0.3,1,2,0.5,3,8,4,2,1,2,2.0,4,16,0.666666667,58
1958,Matt,Carroll,30,2010,CHA,SG,54,1,582,10.77777778,89,199,0.447236181,17,46,0.369565217,72,153,0.470588235,40,52,0.769230769,12,56,23,17,6,23,1.0,43,235,4.351851852,57
1959,Keith,Bogans,30,2010,CHI,SG,82,82,1461,17.81707317,124,307,0.403908795,90,237,0.379746835,34,70,0.485714286,21,32,0.65625,19,129,101,38,9,41,2.463414634,113,359,4.37804878,63
1960,LeBron,James,26,2010,MIA,SF,79,79,3063,38.7721519,758,1485,0.51043771,92,279,0.329749104,666,1206,0.552238806,503,663,0.7586727,80,510,554,124,50,284,1.950704225,163,2111,26.72151899,99
1961,Kevin,Durant,22,2010,OKC,SF,78,78,3038,38.94871795,711,1538,0.462288687,145,414,0.350241546,566,1124,0.503558719,594,675,0.88,57,476,214,88,76,218,0.981651376,159,2161,27.70512821,93
1962,Andre,Iguodala,27,2010,PHI,SF,67,67,2469,36.85074627,338,759,0.445322793,61,181,0.337016575,277,578,0.479238754,208,300,0.693333333,61,326,422,101,38,138,3.057971014,109,945,14.10447761,85
1963,Rudy,Gay,24,2010,MEM,SF,54,54,2152,39.85185185,409,869,0.470655926,57,144,0.395833333,352,725,0.485517241,194,241,0.804979253,82,254,153,91,58,135,1.133333333,131,1069,19.7962963,84
1964,Paul,Pierce,33,2010,BOS,SF,80,80,2774,34.675,507,1021,0.496571988,111,297,0.373737374,396,724,0.546961326,386,449,0.859688196,34,396,260,80,51,171,1.520467836,231,1511,18.8875,83
1965,Carmelo,Anthony,26,2010,NYK,SF,77,77,2751,35.72727273,684,1503,0.45508982,95,251,0.378486056,589,1252,0.470447284,507,605,0.838016529,118,445,221,68,46,206,1.072815534,224,1970,25.58441558,81
1966,Danny,Granger,27,2010,IND,SF,79,79,2763,34.97468354,535,1260,0.424603175,157,407,0.385749386,378,853,0.443141852,395,466,0.847639485,87,338,203,89,62,206,0.985436893,213,1622,20.53164557,80
1967,Luol,Deng,25,2010,CHI,SF,82,82,3208,39.12195122,531,1155,0.45974026,115,333,0.345345345,416,822,0.506082725,253,336,0.75297619,116,360,230,78,48,156,1.474358974,162,1430,17.43902439,80
1968,Danilo,Gallinari,22,2010,DEN,SF,62,60,2104,33.93548387,265,640,0.4140625,103,293,0.351535836,162,347,0.46685879,337,391,0.861892583,59,246,104,51,27,83,1.253012048,144,970,15.64516129,79
1969,Gerald,Wallace,28,2010,POR,PF,71,63,2693,37.92957746,386,851,0.453584019,62,186,0.333333333,324,665,0.487218045,279,374,0.745989305,111,458,173,105,63,152,1.138157895,183,1113,15.67605634,79
1970,Shawn,Marion,32,2010,DAL,SF,80,27,2253,28.1625,434,834,0.520383693,5,33,0.151515152,429,801,0.535580524,126,164,0.768292683,168,383,110,68,50,130,0.846153846,144,999,12.4875,79
1971,Vince,Carter,34,2010,PHO,SG,73,63,2051,28.09589041,389,891,0.436588103,116,321,0.361370717,273,570,0.478947368,128,173,0.739884393,54,221,146,67,20,90,1.622222222,193,1022,14.0,78
1972,Michael,Beasley,22,2010,MIN,SF,73,73,2361,32.34246575,561,1246,0.45024077,60,164,0.365853659,501,1082,0.463031423,219,291,0.75257732,118,291,158,54,52,195,0.81025641,222,1401,19.19178082,78
1973,Nicolas,Batum,22,2010,POR,SF,80,67,2522,31.525,367,807,0.454770756,118,342,0.34502924,249,465,0.535483871,138,164,0.841463415,109,252,123,68,49,83,1.481927711,194,990,12.375,77
1974,Wilson,Chandler,23,2010,DEN,SF,72,49,2401,33.34722222,429,953,0.450157398,112,320,0.35,317,633,0.500789889,130,161,0.807453416,75,333,120,48,94,104,1.153846154,199,1100,15.27777778,77
1975,Tayshaun,Prince,30,2010,DET,SF,78,78,2562,32.84615385,473,1001,0.472527473,34,98,0.346938776,439,903,0.486157254,118,168,0.702380952,78,251,215,30,41,82,2.62195122,90,1098,14.07692308,76
1976,Grant,Hill,38,2010,PHO,SF,80,80,2409,30.1125,399,825,0.483636364,45,114,0.394736842,354,711,0.497890295,213,257,0.828793774,77,261,200,64,35,134,1.492537313,184,1056,13.2,76
1977,Marvin,Williams,24,2010,ATL,SF,65,52,1865,28.69230769,246,537,0.458100559,37,110,0.336363636,209,427,0.489461358,147,174,0.844827586,68,245,88,34,23,62,1.419354839,104,676,10.4,74
