,first_name,last_name,age,year,team,position,games_played,games_started,minutes_played,minutes_per_game,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_field_goal_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,asisst_to_turnover_ratio,personal_fouls,points,points_per_game,rating
875,Bobby,Jackson,31,2004,SAC,SG,25,0,536,21.44,109,255,0.42745098,33,96,0.34375,76,159,0.477987421,50,58,0.862068966,23,62,59,14,2,28,2.107142857,58,301,12.04,82
876,Damon,Stoudamire,31,2004,POR,PG,81,70,2762,34.09876543,457,1165,0.392274678,181,490,0.369387755,276,675,0.408888889,182,199,0.914572864,56,254,458,86,2,164,2.792682927,158,1277,15.7654321,81
877,Rafer,Alston,28,2004,TOR,PG,80,78,2717,33.9625,403,974,0.4137577,139,389,0.357326478,264,585,0.451282051,191,258,0.740310078,42,237,514,118,7,170,3.023529412,212,1136,14.2,81
878,Earl,Watson,25,2004,MEM,PG,80,14,1808,22.6,236,554,0.42599278,52,163,0.319018405,184,391,0.470588235,91,138,0.65942029,35,129,359,83,19,167,2.149700599,184,615,7.6875,81
879,Speedy,Claxton,26,2004,NOH,PG,62,47,1866,30.09677419,257,611,0.420621931,11,61,0.180327869,246,550,0.447272727,187,254,0.736220472,37,147,374,109,8,119,3.142857143,184,712,11.48387097,81
880,Derek,Fisher,30,2004,GSW,PG,74,32,2222,30.02702703,297,755,0.393377483,108,291,0.371134021,189,464,0.407327586,175,203,0.862068966,38,180,301,76,4,129,2.333333333,176,877,11.85135135,80
881,Chris,Duhon,22,2004,CHI,PG,82,73,2177,26.54878049,172,488,0.352459016,94,265,0.354716981,78,223,0.349775785,49,67,0.731343284,23,190,398,82,3,119,3.344537815,205,487,5.93902439,79
882,Anthony,Johnson,30,2004,IND,PG,63,36,1747,27.73015873,203,456,0.445175439,41,108,0.37962963,162,348,0.465517241,85,113,0.752212389,32,147,302,59,15,96,3.145833333,144,532,8.444444444,78
883,Carlos,Arroyo,25,2004,DET,PG,70,16,1448,20.68571429,167,429,0.389277389,8,30,0.266666667,159,399,0.398496241,119,149,0.798657718,26,78,280,44,4,107,2.61682243,143,461,6.585714286,78
884,Marcus,Banks,23,2004,BOS,PG,81,2,1145,14.13580247,115,286,0.402097902,21,59,0.355932203,94,227,0.414096916,121,163,0.742331288,29,97,155,63,13,79,1.962025316,146,372,4.592592593,78
885,Marko,Jaric,26,2004,LAC,PG,50,41,1656,33.12,189,457,0.41356674,56,151,0.370860927,133,306,0.434640523,59,82,0.719512195,20,141,303,84,17,98,3.091836735,107,493,9.86,77
886,Bob,Sura,31,2004,HOU,PG,61,59,1922,31.50819672,215,504,0.426587302,55,155,0.35483871,160,349,0.458452722,141,188,0.75,79,258,317,65,7,147,2.156462585,168,626,10.26229508,77
887,Nick,Van,33,2004,POR,SG,53,34,1619,30.54716981,214,561,0.381461676,100,257,0.389105058,114,304,0.375,58,74,0.783783784,20,141,227,44,0,92,2.467391304,70,586,11.05660377,77
888,Lindsey,Hunter,34,2004,DET,SG,76,3,1144,15.05263158,108,302,0.357615894,23,84,0.273809524,85,218,0.389908257,46,58,0.793103448,38,85,130,68,13,68,1.911764706,125,285,3.75,77
889,Smush,Parker,23,2004,PHO,PG,16,1,144,9.0,18,43,0.418604651,3,13,0.230769231,15,30,0.5,9,13,0.692307692,4,8,15,5,0,19,0.789473684,16,48,3.0,76
890,Steve,Blake,24,2004,WAS,PG,44,1,648,14.72727273,61,186,0.327956989,36,93,0.387096774,25,93,0.268817204,33,41,0.804878049,18,53,69,13,0,39,1.769230769,47,191,4.340909091,76
891,Eric,Snow,31,2004,CLE,SG,81,15,1844,22.7654321,125,327,0.382262997,13,45,0.288888889,112,282,0.397163121,59,80,0.7375,37,118,317,67,16,89,3.561797753,189,322,3.975308642,76
892,Devin,Harris,21,2004,DAL,PG,76,19,1173,15.43421053,157,366,0.428961749,44,131,0.335877863,113,235,0.480851064,78,103,0.757281553,28,74,169,77,19,82,2.06097561,139,436,5.736842105,76
893,Jeff,McInnis,30,2004,CLE,PG,76,69,2651,34.88157895,377,915,0.412021858,91,264,0.34469697,286,651,0.439324117,130,160,0.8125,32,125,391,56,1,117,3.341880342,177,975,12.82894737,75
894,Leandro,Barbosa,22,2004,PHO,PG,63,6,1087,17.25396825,168,354,0.474576271,51,139,0.366906475,117,215,0.544186047,55,69,0.797101449,32,98,126,30,7,87,1.448275862,127,442,7.015873016,75
895,Sebastian,Telfair,19,2004,POR,PG,68,26,1330,19.55882353,169,430,0.393023256,17,69,0.246376812,152,361,0.421052632,105,133,0.789473684,10,94,224,35,4,125,1.792,120,460,6.764705882,75
896,Tyronn,Lue,27,2004,ATL,PG,70,49,2007,28.67142857,295,654,0.451070336,55,155,0.35483871,240,499,0.480961924,142,165,0.860606061,14,135,322,33,0,105,3.066666667,168,787,11.24285714,75
897,Darrell,Armstrong,36,2004,DAL,PG,66,16,988,14.96969697,89,277,0.321299639,28,111,0.252252252,61,166,0.36746988,58,68,0.852941176,35,80,178,45,8,67,2.656716418,92,264,4.0,75
898,Dan,Dickau,26,2004,NOH,PG,71,46,2090,29.43661972,306,756,0.404761905,85,245,0.346938776,221,511,0.432485323,190,228,0.833333333,34,146,347,76,4,145,2.393103448,201,887,12.49295775,75
899,Jason,Hart,26,2004,CHA,PG,74,27,1887,25.5,257,573,0.448516579,35,95,0.368421053,222,478,0.464435146,157,200,0.785,18,185,367,99,14,102,3.598039216,167,706,9.540540541,75
900,John,Salmons,25,2004,PHI,SG,58,8,993,17.12068966,85,210,0.404761905,31,91,0.340659341,54,119,0.453781513,35,48,0.729166667,12,109,114,40,13,51,2.235294118,92,236,4.068965517,74
901,Keyon,Dooling,24,2004,MIA,PG,74,0,1184,16.0,139,345,0.402898551,19,75,0.253333333,120,270,0.444444444,85,109,0.779816514,11,79,132,39,11,65,2.030769231,120,382,5.162162162,74
902,Damon,Jones,28,2004,MIA,PG,82,66,2576,31.41463415,331,726,0.455922865,225,521,0.431861804,106,205,0.517073171,68,86,0.790697674,14,217,350,44,5,98,3.571428571,121,955,11.64634146,73
903,Troy,Hudson,28,2004,MIN,PG,79,32,1729,21.88607595,266,664,0.40060241,89,258,0.34496124,177,406,0.435960591,70,90,0.777777778,19,86,283,27,6,113,2.504424779,121,691,8.746835443,73
904,Keith,McLeod,25,2004,UTA,PG,53,47,1382,26.0754717,143,408,0.350490196,18,72,0.25,125,336,0.37202381,112,146,0.767123288,20,93,236,63,12,99,2.383838384,138,416,7.849056604,73
905,Beno,Udrih,22,2004,SAS,PG,80,2,1149,14.3625,173,390,0.443589744,58,142,0.408450704,115,248,0.463709677,67,89,0.752808989,16,67,150,41,10,77,1.948051948,96,471,5.8875,73
906,Howard,Eisley,32,2004,UTA,PG,74,1,1428,19.2972973,161,405,0.397530864,27,103,0.262135922,134,302,0.443708609,66,83,0.795180723,15,75,250,45,9,111,2.252252252,156,415,5.608108108,73
907,Rick,Brunson,32,2004,LAC,PG,80,39,1945,24.3125,166,442,0.375565611,48,130,0.369230769,118,312,0.378205128,57,74,0.77027027,23,164,410,82,7,125,3.28,106,437,5.4625,73
908,Chucky,Atkins,30,2004,LAL,PG,82,82,2903,35.40243902,388,910,0.426373626,176,455,0.386813187,212,455,0.465934066,163,203,0.802955665,31,166,358,73,2,151,2.370860927,181,1115,13.59756098,72
909,Shaun,Livingston,19,2004,LAC,PG,30,15,814,27.13333333,89,215,0.413953488,0,2,0.0,89,213,0.417840376,44,59,0.745762712,22,67,151,32,11,75,2.013333333,82,222,7.4,72
910,Milt,Palacio,26,2004,TOR,PG,80,4,1533,19.1625,175,392,0.446428571,2,12,0.166666667,173,380,0.455263158,115,155,0.741935484,26,108,279,48,13,104,2.682692308,126,467,5.8375,72
911,Jacque,Vaughn,29,2004,NJN,SG,71,34,1410,19.85915493,146,325,0.449230769,5,15,0.333333333,141,310,0.45483871,76,91,0.835164835,17,90,135,41,1,62,2.177419355,138,373,5.253521127,72
912,Jannero,Pargo,25,2004,CHI,PG,32,0,453,14.15625,82,213,0.384976526,23,66,0.348484848,59,147,0.401360544,17,23,0.739130435,12,35,76,16,1,45,1.688888889,53,204,6.375,72
913,Anthony,Carter,29,2004,MIN,PG,66,12,742,11.24242424,72,177,0.406779661,2,17,0.117647059,70,160,0.4375,35,51,0.68627451,12,57,161,35,18,62,2.596774194,88,181,2.742424242,72
914,Tony,Delk,31,2004,ATL,SG,56,1,1340,23.92857143,246,591,0.416243655,72,202,0.356435644,174,389,0.447300771,103,136,0.757352941,28,102,104,47,3,54,1.925925926,123,667,11.91071429,72
915,Kevin,Ollie,32,2004,PHI,PG,26,0,158,6.076923077,11,31,0.35483871,0,0,0.0,11,31,0.35483871,6,9,0.666666667,3,16,19,5,0,6,3.166666667,16,28,1.076923077,70
916,Sasha,Vujacic,20,2004,LAL,SG,35,3,403,11.51428571,33,117,0.282051282,17,63,0.26984127,16,54,0.296296296,18,19,0.947368421,13,49,51,12,2,15,3.4,41,101,2.885714286,70
917,Moochie,Norris,31,2004,HOU,PG,38,0,360,9.473684211,35,109,0.321100917,0,12,0.0,35,97,0.360824742,20,24,0.833333333,10,36,39,18,2,27,1.444444444,44,90,2.368421053,70
918,Antonio,Burks,24,2004,MEM,PG,24,0,219,9.125,28,60,0.466666667,3,11,0.272727273,25,49,0.510204082,14,19,0.736842105,1,11,28,13,1,12,2.333333333,25,73,3.041666667,69
919,Eddie,Gill,26,2004,IND,PG,73,3,1021,13.98630137,81,242,0.334710744,36,117,0.307692308,45,125,0.36,71,81,0.87654321,16,96,83,59,5,60,1.383333333,105,269,3.684931507,69
920,Darrick,Martin,33,2004,LAC,PG,11,0,190,17.27272727,16,50,0.32,5,18,0.277777778,11,32,0.34375,5,8,0.625,3,7,28,6,0,6,4.666666667,19,42,3.818181818,68
921,Royal,Ivey,23,2004,ATL,PG,62,5,809,13.0483871,85,198,0.429292929,3,9,0.333333333,82,189,0.433862434,47,67,0.701492537,19,65,103,39,7,58,1.775862069,140,220,3.548387097,67
922,Mateen,Cleaves,27,2004,SEA,PG,14,0,65,4.642857143,5,14,0.357142857,0,2,0.0,5,12,0.416666667,3,4,0.75,2,4,7,2,0,2,3.5,2,13,0.928571429,67
923,Reece,Gaines,24,2004,MIL,PG,21,0,187,8.904761905,17,50,0.34,4,14,0.285714286,13,36,0.361111111,3,4,0.75,1,13,7,5,1,7,1.0,17,41,1.952380952,60
924,Jamison,Brewer,24,2004,NYK,PG,18,0,185,10.27777778,11,37,0.297297297,3,15,0.2,8,22,0.363636364,6,13,0.461538462,6,16,12,8,1,13,0.923076923,11,31,1.722222222,59
925,Charlie,Ward,34,2004,HOU,PG,14,13,360,25.71428571,24,77,0.311688312,16,51,0.31372549,8,26,0.307692308,11,13,0.846153846,6,33,43,15,0,18,2.388888889,22,75,5.357142857,72
926,Kobe,Bryant,26,2004,LAL,SG,66,66,2689,40.74242424,573,1324,0.432779456,131,387,0.338501292,442,937,0.47171825,542,664,0.81626506,95,297,398,86,53,270,1.474074074,174,1819,27.56060606,99
927,Dwyane,Wade,23,2004,MIA,SG,77,77,2974,38.62337662,630,1318,0.477996965,13,45,0.288888889,617,1273,0.484681854,581,762,0.762467192,110,287,520,121,82,321,1.619937695,230,1854,24.07792208,97
928,Allen,Iverson,29,2004,PHI,PG,75,75,3174,42.32,771,1818,0.424092409,104,338,0.307692308,667,1480,0.450675676,656,786,0.834605598,51,248,596,180,9,344,1.73255814,140,2302,30.69333333,96
929,Tracy,McGrady,25,2004,HOU,SF,78,78,3182,40.79487179,715,1660,0.430722892,142,435,0.326436782,573,1225,0.467755102,431,557,0.773788151,71,413,448,135,52,201,2.228855721,167,2003,25.67948718,96
930,Paul,Pierce,27,2004,BOS,SF,82,82,2960,36.09756098,556,1223,0.454619787,108,292,0.369863014,448,931,0.481203008,549,668,0.821856287,78,461,348,133,39,230,1.513043478,255,1769,21.57317073,95
931,Vince,Carter,28,2004,NJN,SF,77,76,2828,36.72727273,696,1541,0.45165477,127,313,0.405750799,569,1228,0.463355049,367,460,0.797826087,106,295,327,109,48,168,1.946428571,243,1886,24.49350649,93
932,Ray,Allen,29,2004,SEA,SG,78,78,3064,39.28205128,640,1494,0.428380187,209,556,0.375899281,431,938,0.459488273,378,428,0.88317757,79,268,289,84,5,171,1.69005848,167,1867,23.93589744,91
933,Richard,Hamilton,26,2004,DET,SG,76,76,2926,38.5,510,1160,0.439655172,36,118,0.305084746,474,1042,0.454894434,368,429,0.857808858,74,221,372,77,13,217,1.714285714,232,1424,18.73684211,89
934,Manu,Ginobili,27,2004,SAS,SG,74,74,2193,29.63513514,367,780,0.470512821,97,258,0.375968992,270,522,0.517241379,355,442,0.803167421,75,254,288,119,27,172,1.674418605,190,1186,16.02702703,88
935,Michael,Redd,25,2004,MIL,SG,75,75,2848,37.97333333,625,1418,0.440761636,104,293,0.354948805,521,1125,0.463111111,369,432,0.854166667,72,240,172,63,8,133,1.293233083,152,1723,22.97333333,87
936,Joe,Johnson,23,2004,PHO,SF,82,82,3240,39.51219512,544,1179,0.461407973,177,370,0.478378378,367,809,0.453646477,135,180,0.75,120,302,291,79,24,148,1.966216216,167,1400,17.07317073,87
937,Jason,Richardson,24,2004,GSW,SG,72,72,2724,37.83333333,610,1368,0.445906433,125,370,0.337837838,485,998,0.485971944,214,309,0.692556634,125,299,281,105,32,169,1.662721893,156,1559,21.65277778,86
938,Ricky,Davis,25,2004,BOS,SG,82,11,2696,32.87804878,481,1041,0.462055716,61,180,0.338888889,420,861,0.487804878,286,351,0.814814815,66,183,246,89,27,205,1.2,174,1309,15.96341463,85
939,Larry,Hughes,26,2004,WAS,SG,61,61,2358,38.6557377,467,1086,0.430018416,59,209,0.282296651,408,877,0.465222349,352,453,0.777041943,74,308,285,176,18,153,1.862745098,168,1345,22.04918033,84
940,Stephen,Jackson,26,2004,IND,SF,51,49,1806,35.41176471,330,819,0.402930403,103,286,0.36013986,227,533,0.425891182,190,229,0.829694323,44,206,119,64,14,123,0.967479675,154,953,18.68627451,83
941,Eddie,Jones,33,2004,MIA,SF,80,80,2839,35.4875,351,820,0.42804878,142,382,0.371727749,209,438,0.47716895,174,216,0.805555556,38,367,212,86,38,99,2.141414141,251,1018,12.725,83
942,Ben,Gordon,21,2004,CHI,SG,82,3,2002,24.41463415,434,1056,0.410984848,134,331,0.404833837,300,725,0.413793103,233,270,0.862962963,55,160,164,53,10,186,0.88172043,224,1235,15.06097561,83
943,Bonzi,Wells,28,2004,MEM,SG,69,19,1489,21.57971014,272,617,0.440842788,36,104,0.346153846,236,513,0.460038986,141,188,0.75,49,180,80,85,27,90,0.888888889,165,721,10.44927536,82
944,Mike,Miller,24,2004,MEM,SF,76,51,2278,29.97368421,387,766,0.505221932,140,323,0.433436533,247,443,0.557562077,108,150,0.72,36,264,220,54,23,127,1.732283465,197,1022,13.44736842,82
945,Jamal,Crawford,24,2004,NYK,SG,70,67,2688,38.4,437,1097,0.398359161,185,512,0.361328125,252,585,0.430769231,182,216,0.842592593,33,170,302,92,19,148,2.040540541,135,1241,17.72857143,82
946,Andre,Iguodala,21,2004,PHI,SG,82,82,2686,32.75609756,269,546,0.492673993,47,142,0.330985915,222,404,0.54950495,156,210,0.742857143,89,375,246,138,48,139,1.769784173,204,741,9.036585366,81
947,Cuttino,Mobley,29,2004,SAC,SG,66,64,2388,36.18181818,408,932,0.43776824,150,342,0.438596491,258,590,0.437288136,168,205,0.819512195,45,184,188,74,30,133,1.413533835,152,1134,17.18181818,81
948,Jerry,Stackhouse,30,2004,DAL,SG,56,7,1617,28.875,274,662,0.413897281,32,120,0.266666667,242,542,0.446494465,253,298,0.848993289,38,145,127,53,10,106,1.198113208,104,833,14.875,81
949,Michael,Finley,31,2004,DAL,SG,64,64,2358,36.84375,387,907,0.426681367,116,285,0.407017544,271,622,0.435691318,113,136,0.830882353,45,217,169,48,18,60,2.816666667,123,1003,15.671875,81
950,Shane,Battier,26,2004,MEM,SG,80,72,2516,31.45,271,613,0.442088091,70,177,0.395480226,201,436,0.461009174,180,228,0.789473684,158,255,126,91,77,75,1.68,201,792,9.9,81
951,Raja,Bell,28,2004,UTA,SG,63,32,1790,28.41269841,303,667,0.454272864,54,134,0.402985075,249,533,0.467166979,112,150,0.746666667,48,153,91,44,8,79,1.151898734,205,772,12.25396825,80
952,Brent,Barry,33,2004,SAS,SG,81,8,1742,21.50617284,194,459,0.422657952,100,280,0.357142857,94,179,0.525139665,113,135,0.837037037,29,161,178,39,20,64,2.78125,123,601,7.419753086,80
953,Jalen,Rose,32,2004,TOR,SF,81,65,2710,33.45679012,527,1159,0.45470233,108,274,0.394160584,419,885,0.473446328,333,390,0.853846154,44,232,209,63,10,180,1.161111111,190,1495,18.45679012,79
954,Antonio,Daniels,29,2004,SEA,PG,75,2,2026,27.01333333,273,623,0.438202247,49,165,0.296969697,224,458,0.489082969,248,304,0.815789474,20,149,309,51,3,78,3.961538462,78,843,11.24,79
955,Marquis,Daniels,24,2004,DAL,SG,60,17,1412,23.53333333,220,504,0.436507937,7,35,0.2,213,469,0.454157783,98,133,0.736842105,87,129,128,83,14,86,1.488372093,124,545,9.083333333,78
956,Juan,Dixon,26,2004,WAS,SG,63,4,1054,16.73015873,186,447,0.416107383,48,147,0.326530612,138,300,0.46,87,97,0.896907216,32,87,111,43,4,68,1.632352941,98,507,8.047619048,78
957,Eddie,House,26,2004,SAC,PG,68,7,891,13.10294118,165,366,0.450819672,44,97,0.453608247,121,269,0.449814126,23,27,0.851851852,16,67,96,44,6,35,2.742857143,65,397,5.838235294,78
958,Josh,Childress,21,2004,ATL,SG,80,44,2376,29.7,302,642,0.470404984,13,56,0.232142857,289,586,0.493174061,190,231,0.822510823,195,287,151,74,35,106,1.424528302,184,807,10.0875,77
959,David,Wesley,34,2004,HOU,SG,80,79,2774,34.675,334,840,0.397619048,118,315,0.374603175,216,525,0.411428571,162,189,0.857142857,38,190,265,96,9,113,2.345132743,215,948,11.85,77
960,Derek,Anderson,30,2004,POR,SG,47,32,1239,26.36170213,152,391,0.388746803,58,151,0.38410596,94,240,0.391666667,70,87,0.804597701,25,103,143,36,4,70,2.042857143,89,432,9.191489362,77
961,Mickael,Pietrus,22,2004,GSW,SF,67,3,1340,20.0,214,501,0.427145709,67,195,0.343589744,147,306,0.480392157,141,202,0.698019802,65,124,82,46,18,92,0.891304348,139,636,9.492537313,76
962,Kirk,Snyder,21,2004,UTA,SG,68,7,906,13.32352941,122,328,0.37195122,30,85,0.352941176,92,243,0.378600823,64,96,0.666666667,50,71,36,26,19,58,0.620689655,116,338,4.970588235,76
963,Greg,Buckner,28,2004,DEN,SG,70,41,1522,21.74285714,160,303,0.528052805,49,121,0.404958678,111,182,0.60989011,63,81,0.777777778,66,142,133,75,6,49,2.714285714,169,432,6.171428571,76
964,Kevin,Martin,21,2004,SAC,PG,45,0,455,10.11111111,45,117,0.384615385,5,25,0.2,40,92,0.434782609,36,55,0.654545455,29,29,22,16,3,24,0.916666667,35,131,2.911111111,76
965,Fred,Jones,25,2004,IND,SG,77,14,2268,29.45454545,275,647,0.42503864,87,229,0.379912664,188,418,0.449760766,176,207,0.850241546,34,208,196,61,31,114,1.719298246,171,813,10.55844156,76
966,Jim,Jackson,34,2004,PHO,SF,64,27,1987,31.046875,248,582,0.426116838,122,295,0.413559322,126,287,0.43902439,54,58,0.931034483,33,236,183,35,5,115,1.591304348,153,672,10.5,76
967,Trenton,Hassell,25,2004,MIN,SG,82,51,2068,25.2195122,225,475,0.473684211,1,11,0.090909091,224,464,0.482758621,90,114,0.789473684,80,139,128,30,30,64,2.0,200,541,6.597560976,75
968,Ronald,Murray,25,2004,SEA,SG,49,6,883,18.02040816,131,363,0.360881543,24,95,0.252631579,107,268,0.399253731,59,80,0.7375,15,83,65,30,11,57,1.140350877,59,345,7.040816327,75
969,Aaron,McKie,32,2004,PHI,SG,68,3,1118,16.44117647,61,142,0.429577465,20,62,0.322580645,41,80,0.5125,10,16,0.625,20,152,103,48,17,31,3.322580645,116,152,2.235294118,75
970,Gordan,Giricek,27,2004,UTA,SG,81,44,1660,20.49382716,283,632,0.44778481,38,105,0.361904762,245,527,0.464895636,111,137,0.810218978,25,157,137,46,11,90,1.522222222,155,715,8.827160494,74
971,Voshon,Lenard,31,2004,DEN,SG,3,1,54,18.0,10,26,0.384615385,4,12,0.333333333,6,14,0.428571429,5,8,0.625,0,6,6,1,0,2,3.0,2,29,9.666666667,74
972,Tony,Allen,23,2004,BOS,SG,77,34,1262,16.38961039,184,387,0.475452196,12,31,0.387096774,172,356,0.483146067,112,152,0.736842105,85,136,64,76,24,77,0.831168831,156,492,6.38961039,74
973,J.R.,Smith,19,2004,NOH,SG,76,56,1859,24.46052632,295,748,0.394385027,81,281,0.288256228,214,467,0.458244111,111,161,0.689440994,39,113,142,55,11,109,1.302752294,135,782,10.28947368,74
974,Maurice,Evans,26,2004,SAC,SG,65,11,1233,18.96923077,165,373,0.442359249,27,82,0.329268293,138,291,0.474226804,59,78,0.756410256,88,113,45,37,8,34,1.323529412,104,416,6.4,74
975,Carlos,Delfino,22,2004,DET,SG,30,4,459,15.3,42,117,0.358974359,9,35,0.257142857,33,82,0.402439024,23,40,0.575,13,42,38,22,6,23,1.652173913,44,116,3.866666667,73
976,DeShawn,Stevenson,23,2004,ORL,SG,55,27,1089,19.8,174,426,0.408450704,25,67,0.373134328,149,359,0.415041783,56,101,0.554455446,38,64,69,16,9,57,1.210526316,73,429,7.8,73
977,Devin,Brown,26,2004,SAS,SG,67,0,1238,18.47761194,173,409,0.422982885,45,121,0.371900826,128,288,0.444444444,103,130,0.792307692,37,139,92,39,12,53,1.735849057,83,494,7.373134328,73
978,DerMarr,Johnson,24,2004,DEN,SG,71,40,1232,17.35211268,185,371,0.498652291,53,148,0.358108108,132,223,0.591928251,80,101,0.792079208,43,108,75,43,18,65,1.153846154,140,503,7.084507042,73
979,Matt,Carroll,24,2004,CHA,SG,25,0,430,17.2,70,180,0.388888889,13,39,0.333333333,57,141,0.404255319,71,83,0.855421687,13,47,17,17,2,25,0.68,37,224,8.96,73
980,Kareem,Rush,24,2004,CHA,SG,48,22,968,20.16666667,157,406,0.386699507,51,137,0.372262774,106,269,0.394052045,37,48,0.770833333,20,69,68,20,7,47,1.446808511,74,402,8.375,72
981,Keith,Bogans,24,2004,CHA,SG,74,42,1791,24.2027027,262,688,0.380813953,57,173,0.329479769,205,515,0.398058252,133,183,0.726775956,76,150,135,68,8,122,1.106557377,167,714,9.648648649,72
