,first_name,last_name,age,year,team,position,games_played,games_started,minutes_played,minutes_per_game,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_field_goal_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,asisst_to_turnover_ratio,personal_fouls,points,points_per_game,rating
230,Avery,Johnson,37,2002,DAL,PG,48,0,430,8.958333333,63,150,0.42,0,2,0.0,63,148,0.425675676,30,39,0.769230769,10,21,64,15,1,29,2.206896552,26,156,3.25,66
231,Mark,Jackson,37,2002,UTA,PG,82,0,1467,17.8902439,147,369,0.398373984,27,95,0.284210526,120,274,0.437956204,61,80,0.7625,34,142,375,48,3,152,2.467105263,90,382,4.658536585,66
232,Chris,Whitney,31,2002,ORL,PG,51,21,1052,20.62745098,124,349,0.35530086,50,164,0.304878049,74,185,0.4,57,69,0.826086957,3,64,145,29,2,71,2.042253521,92,355,6.960784314,66
233,Emanual,Davis,34,2002,ATL,SG,24,1,340,14.16666667,32,88,0.363636364,7,29,0.24137931,25,59,0.423728814,17,22,0.772727273,5,38,36,12,2,25,1.44,28,88,3.666666667,66
234,Kevin,Ollie,30,2002,SEA,PG,82,5,1897,23.13414634,199,441,0.451247166,2,6,0.333333333,197,435,0.452873563,134,178,0.752808989,25,157,291,69,5,72,4.041666667,122,534,6.512195122,65
235,Dan,Dickau,24,2002,ATL,PG,50,0,515,10.3,70,170,0.411764706,22,61,0.360655738,48,109,0.440366972,21,26,0.807692308,9,34,85,14,2,53,1.603773585,66,183,3.66,65
236,Anthony,Carter,27,2002,MIA,PG,49,26,912,18.6122449,83,233,0.356223176,0,8,0.0,83,225,0.368888889,33,50,0.66,12,71,203,45,5,81,2.50617284,70,199,4.06122449,65
237,Keyon,Dooling,22,2002,LAC,SG,55,1,969,17.61818182,128,329,0.389057751,50,139,0.35971223,78,190,0.410526316,44,57,0.771929825,9,63,89,24,6,60,1.483333333,93,350,6.363636364,64
238,Jacque,Vaughn,27,2002,ORL,PG,80,48,1686,21.075,184,411,0.447688564,8,34,0.235294118,176,377,0.466843501,97,125,0.776,26,92,232,64,2,97,2.391752577,169,473,5.9125,64
239,J.R.,Bremer,22,2002,BOS,PG,64,41,1503,23.484375,171,464,0.368534483,101,286,0.353146853,70,178,0.393258427,85,111,0.765765766,18,127,164,38,3,59,2.779661017,80,528,8.25,64
240,Mateen,Cleaves,25,2002,SAC,PG,12,0,55,4.583333333,6,23,0.260869565,1,1,1.0,5,22,0.227272727,3,4,0.75,1,7,10,2,0,14,0.714285714,6,16,1.333333333,64
241,Milt,Palacio,24,2002,CLE,PG,80,46,1976,24.7,162,388,0.417525773,8,37,0.216216216,154,351,0.438746439,65,87,0.747126437,48,187,259,68,16,131,1.977099237,168,397,4.9625,63
242,Jannero,Pargo,23,2002,LAL,PG,34,0,342,10.05882353,37,93,0.397849462,7,24,0.291666667,30,69,0.434782609,4,4,1.0,9,28,39,13,2,23,1.695652174,45,85,2.5,63
243,Bimbo,Coles,34,2002,BOS,PG,35,11,691,19.74285714,56,168,0.333333333,7,32,0.21875,49,136,0.360294118,35,42,0.833333333,11,48,72,17,4,28,2.571428571,60,154,4.4,63
244,Tierre,Brown,23,2002,CLE,PG,15,0,168,11.2,27,59,0.457627119,0,1,0.0,27,58,0.465517241,11,14,0.785714286,8,22,39,13,0,22,1.772727273,9,65,4.333333333,63
245,Rick,Brunson,30,2002,CHI,PG,17,0,196,11.52941176,23,50,0.46,4,6,0.666666667,19,44,0.431818182,10,12,0.833333333,4,15,36,10,3,17,2.117647059,20,60,3.529411765,62
246,Bryce,Drew,28,2002,NOH,PG,13,0,79,6.076923077,8,27,0.296296296,3,7,0.428571429,5,20,0.25,0,0,0.0,4,9,11,2,0,3,3.666666667,2,19,1.461538462,60
247,Kobe,Bryant,24,2002,LAL,SG,82,82,3401,41.47560976,868,1924,0.451143451,124,324,0.382716049,744,1600,0.465,601,713,0.842917251,106,458,481,181,67,288,1.670138889,218,2461,30.01219512,99
248,Allen,Iverson,27,2002,PHI,SG,82,82,3485,42.5,804,1940,0.41443299,84,303,0.277227723,720,1637,0.439828955,570,736,0.774456522,68,276,454,225,13,286,1.587412587,149,2262,27.58536585,92
249,Vince,Carter,26,2002,TOR,SG,43,42,1471,34.20930233,355,760,0.467105263,45,131,0.34351145,310,629,0.492845787,129,160,0.80625,59,129,143,48,41,74,1.932432432,121,884,20.55813953,90
250,Ray,Allen,27,2002,SEA,SG,76,75,2880,37.89473684,598,1363,0.438738078,201,533,0.377110694,397,830,0.478313253,316,345,0.915942029,94,287,334,103,14,198,1.686868687,220,1713,22.53947368,90
251,Michael,Finley,29,2002,DAL,SF,69,69,2642,38.28985507,507,1193,0.424979044,119,322,0.369565217,388,871,0.445464983,198,230,0.860869565,107,295,205,76,21,114,1.798245614,105,1331,19.28985507,85
252,Michael,Redd,23,2002,MIL,SG,82,14,2316,28.24390244,455,971,0.468589083,182,416,0.4375,273,555,0.491891892,149,185,0.805405405,98,273,117,100,13,74,1.581081081,143,1241,15.13414634,83
253,Richard,Hamilton,24,2002,DET,SG,82,82,2640,32.19512195,570,1286,0.443234837,32,119,0.268907563,538,1167,0.46101114,440,528,0.833333333,88,230,208,64,13,200,1.04,249,1612,19.65853659,83
254,Latrell,Sprewell,32,2002,NYK,SF,74,73,2859,38.63513514,454,1127,0.402839397,134,360,0.372222222,320,767,0.417209909,173,218,0.793577982,45,240,332,102,22,172,1.930232558,134,1215,16.41891892,83
255,Allan,Houston,31,2002,NYK,SG,82,82,3108,37.90243902,652,1465,0.445051195,178,450,0.395555556,474,1015,0.466995074,363,395,0.918987342,26,205,220,54,7,178,1.235955056,191,1845,22.5,82
256,Eddie,Jones,31,2002,MIA,SG,47,47,1789,38.06382979,291,688,0.422965116,98,241,0.406639004,193,447,0.431767338,189,230,0.82173913,35,191,173,64,31,85,2.035294118,137,869,18.4893617,82
257,Cuttino,Mobley,27,2002,HOU,SG,73,73,3044,41.69863014,463,1067,0.433926898,112,318,0.352201258,351,749,0.468624833,242,282,0.858156028,70,233,208,95,36,166,1.253012048,185,1280,17.53424658,82
258,Ricky,Davis,23,2002,CLE,SG,79,76,3131,39.63291139,602,1470,0.40952381,74,204,0.362745098,528,1266,0.417061611,348,465,0.748387097,97,293,436,125,36,277,1.57400722,180,1626,20.58227848,82
259,Bonzi,Wells,26,2002,POR,SG,75,65,2396,31.94666667,437,990,0.441414141,38,130,0.292307692,399,860,0.463953488,226,313,0.722044728,98,296,246,123,18,215,1.144186047,220,1138,15.17333333,82
260,Jason,Richardson,22,2002,GSW,SG,82,82,2698,32.90243902,476,1161,0.409991387,123,334,0.368263473,353,827,0.426844015,207,271,0.763837638,111,267,247,90,23,179,1.379888268,201,1282,15.63414634,81
261,Joe,Johnson,21,2002,PHO,SG,82,34,2255,27.5,316,796,0.396984925,75,205,0.365853659,241,591,0.407783418,96,124,0.774193548,57,207,210,62,19,108,1.944444444,143,803,9.792682927,80
262,Larry,Hughes,24,2002,WAS,PG,67,56,2137,31.89552239,346,741,0.466936572,29,79,0.367088608,317,662,0.478851964,136,186,0.731182796,67,241,205,86,24,136,1.507352941,149,857,12.79104478,80
263,Jamal,Crawford,22,2002,CHI,PG,80,31,1992,24.9,334,808,0.413366337,86,242,0.355371901,248,566,0.438162544,104,129,0.80620155,21,164,334,77,25,134,2.492537313,126,858,10.725,79
264,Doug,Christie,32,2002,SAC,SG,80,80,2710,33.875,267,557,0.47935368,73,185,0.394594595,194,372,0.521505376,141,174,0.810344828,61,281,376,180,37,144,2.611111111,186,748,9.35,79
265,Kerry,Kittles,28,2002,NJN,SG,65,57,1951,30.01538462,332,711,0.466947961,78,219,0.356164384,254,492,0.516260163,106,135,0.785185185,52,200,170,101,30,55,3.090909091,110,848,13.04615385,79
266,Quentin,Richardson,22,2002,LAC,SG,59,13,1368,23.18644068,203,546,0.371794872,61,198,0.308080808,142,348,0.408045977,85,124,0.685483871,98,183,52,35,10,64,0.8125,92,552,9.355932203,78
267,Mike,Miller,22,2002,MEM,SF,65,52,2186,33.63076923,373,859,0.434225844,109,300,0.363333333,264,559,0.472271914,156,186,0.838709677,46,295,170,42,21,125,1.36,173,1011,15.55384615,78
268,Derek,Anderson,28,2002,POR,PG,76,76,2556,33.63157895,355,832,0.426682692,116,331,0.350453172,239,501,0.477045908,231,269,0.858736059,53,211,325,90,16,128,2.5390625,141,1057,13.90789474,77
269,David,Wesley,32,2002,NOH,SG,73,73,2710,37.12328767,449,1037,0.432979749,134,316,0.424050633,315,721,0.436893204,185,237,0.780590717,38,137,251,109,9,132,1.901515152,173,1217,16.67123288,76
270,Aaron,McKie,30,2002,PHI,SF,80,40,2374,29.675,286,666,0.429429429,37,112,0.330357143,249,554,0.449458484,112,134,0.835820896,61,289,278,131,9,109,2.550458716,177,721,9.0125,76
271,Bob,Sura,29,2002,GSW,SG,55,0,1130,20.54545455,135,328,0.411585366,28,85,0.329411765,107,243,0.440329218,103,148,0.695945946,58,109,177,45,2,82,2.158536585,108,401,7.290909091,75
272,Gordan,Giricek,25,2002,ORL,SF,76,62,2148,28.26315789,350,803,0.435865504,85,249,0.341365462,265,554,0.47833935,150,183,0.819672131,36,202,137,52,8,145,0.944827586,159,935,12.30263158,75
273,Jiri,Welsch,23,2002,GSW,SF,37,0,234,6.324324324,19,75,0.253333333,1,4,0.25,18,71,0.253521127,22,29,0.75862069,12,16,27,8,2,19,1.421052632,32,61,1.648648649,74
274,Voshon,Lenard,29,2002,TOR,SG,63,24,1929,30.61904762,325,809,0.401730532,92,252,0.365079365,233,557,0.418312388,156,194,0.804123711,48,164,144,59,21,103,1.398058252,156,898,14.25396825,73
275,Wesley,Person,31,2002,MEM,SG,66,44,1941,29.40909091,274,601,0.455906822,100,231,0.432900433,174,370,0.47027027,79,97,0.81443299,24,168,112,42,19,56,2.0,64,727,11.01515152,73
276,Juan,Dixon,24,2002,WAS,PG,42,3,647,15.4047619,104,271,0.383763838,25,84,0.297619048,79,187,0.422459893,37,46,0.804347826,13,59,40,26,3,42,0.952380952,54,270,6.428571429,73
277,Dajuan,Wagner,19,2002,CLE,SG,47,24,1385,29.46808511,223,605,0.368595041,55,174,0.316091954,168,431,0.389791183,128,160,0.8,20,62,130,38,7,85,1.529411765,107,629,13.38297872,73
278,Courtney,Alexander,25,2002,NOH,PG,66,7,1360,20.60606061,193,505,0.382178218,19,57,0.333333333,174,448,0.388392857,118,146,0.808219178,39,79,79,31,6,68,1.161764706,125,523,7.924242424,73
279,Jon,Barry,33,2002,DET,SG,80,0,1473,18.4125,191,424,0.450471698,87,214,0.406542056,104,210,0.495238095,86,100,0.86,33,147,206,63,14,81,2.543209877,104,555,6.9375,72
280,Lucious,Harris,32,2002,NJN,SG,77,25,1973,25.62337662,298,721,0.41331484,47,136,0.345588235,251,585,0.429059829,152,189,0.804232804,63,169,155,53,8,71,2.183098592,95,795,10.32467532,72
281,Tony,Delk,29,2002,BOS,PG,67,39,1873,27.95522388,233,560,0.416071429,120,304,0.394736842,113,256,0.44140625,68,87,0.781609195,41,191,146,72,10,69,2.115942029,124,654,9.76119403,72
282,Dion,Glover,24,2002,ATL,SG,76,42,1890,24.86842105,277,648,0.427469136,56,158,0.35443038,221,490,0.451020408,127,162,0.783950617,62,220,141,71,15,108,1.305555556,146,737,9.697368421,71
283,Steve,Smith,33,2002,SAS,SG,53,18,1032,19.47169811,113,291,0.388316151,39,118,0.330508475,74,173,0.427745665,95,114,0.833333333,21,78,70,28,9,43,1.627906977,79,360,6.79245283,71
284,Roger,Mason,22,2002,CHI,SF,17,0,113,6.647058824,11,31,0.35483871,6,18,0.333333333,5,13,0.384615385,2,2,1.0,2,10,12,4,0,5,2.4,20,30,1.764705882,71
285,Anthony,Peeler,33,2002,MIN,SG,82,39,2245,27.37804878,252,609,0.413793103,87,212,0.410377358,165,397,0.415617128,39,50,0.78,40,201,244,72,13,82,2.975609756,161,630,7.682926829,70
286,Eddie,House,24,2002,MIA,SG,55,7,1025,18.63636364,172,444,0.387387387,36,120,0.3,136,324,0.419753086,31,36,0.861111111,17,84,87,44,1,46,1.891304348,73,411,7.472727273,70
287,Rodney,White,22,2002,DEN,SG,72,19,1563,21.70833333,260,638,0.407523511,32,134,0.23880597,228,504,0.452380952,98,125,0.784,43,170,121,45,32,156,0.775641026,134,650,9.027777778,70
288,Fred,Jones,23,2002,IND,SG,19,1,115,6.052631579,9,24,0.375,2,7,0.285714286,7,17,0.411764706,3,4,0.75,4,5,5,6,1,6,0.833333333,13,23,1.210526316,70
289,Shandon,Anderson,29,2002,NYK,SF,82,9,1731,21.1097561,248,537,0.461824953,52,140,0.371428571,196,397,0.493702771,139,190,0.731578947,64,190,87,73,20,114,0.763157895,177,687,8.37804878,69
290,Casey,Jacobsen,21,2002,PHO,SF,72,0,1147,15.93055556,122,327,0.373088685,52,165,0.315151515,70,162,0.432098765,72,105,0.685714286,29,54,73,35,6,55,1.327272727,90,368,5.111111111,69
291,Fred,Hoiberg,30,2002,CHI,SG,63,0,784,12.44444444,49,126,0.388888889,5,21,0.238095238,44,105,0.419047619,41,50,0.82,11,126,70,40,5,25,2.8,59,144,2.285714286,68
292,Trenton,Hassell,23,2002,CHI,SG,82,53,1999,24.37804878,144,392,0.367346939,13,40,0.325,131,352,0.372159091,41,55,0.745454545,37,218,151,45,61,83,1.819277108,197,342,4.170731707,69
293,Kendall,Gill,34,2002,MIN,SG,82,34,2068,25.2195122,286,677,0.422451994,19,59,0.322033898,267,618,0.432038835,123,161,0.763975155,51,197,156,78,15,108,1.444444444,176,714,8.707317073,68
294,Kareem,Rush,22,2002,LAL,PG,76,0,872,11.47368421,96,244,0.393442623,19,68,0.279411765,77,176,0.4375,16,23,0.695652174,26,68,68,10,11,63,1.079365079,71,227,2.986842105,68
295,Kedrick,Brown,21,2002,BOS,SF,51,5,666,13.05882353,61,171,0.356725146,3,39,0.076923077,58,132,0.439393939,20,32,0.625,45,95,20,34,13,23,0.869565217,68,145,2.843137255,65
296,Hubert,Davis,32,2002,DET,SG,43,1,328,7.627906977,31,79,0.392405063,12,36,0.333333333,19,43,0.441860465,5,6,0.833333333,6,30,29,5,0,11,2.636363636,23,79,1.837209302,65
297,Tamar,Slay,22,2002,NJN,SG,36,0,274,7.611111111,39,103,0.378640777,7,25,0.28,32,78,0.41025641,7,10,0.7,8,23,14,14,3,20,0.7,31,92,2.555555556,65
298,Brandon,Armstrong,22,2002,NJN,SG,17,0,69,4.058823529,9,27,0.333333333,1,6,0.166666667,8,21,0.380952381,5,6,0.833333333,0,4,2,3,1,5,0.4,8,24,1.411764706,63
299,Jeff,Trepagnier,23,2002,DEN,SG,8,0,97,12.125,17,40,0.425,4,8,0.5,13,32,0.40625,7,7,1.0,8,8,6,8,0,8,0.75,5,45,5.625,60
300,Joseph,Forte,21,2002,SEA,SG,17,0,86,5.058823529,10,35,0.285714286,0,3,0.0,10,32,0.3125,4,6,0.666666667,4,7,11,4,0,10,1.1,6,24,1.411764706,59
301,Tracy,McGrady,23,2002,ORL,SG,75,74,2954,39.38666667,829,1813,0.457253172,173,448,0.386160714,656,1365,0.480586081,576,726,0.79338843,121,367,411,124,59,195,2.107692308,156,2407,32.09333333,96
302,Paul,Pierce,25,2002,BOS,SG,79,79,3096,39.18987342,663,1592,0.416457286,118,391,0.301790281,545,1201,0.45378851,604,753,0.802124834,106,472,349,139,62,288,1.211805556,227,2048,25.92405063,94
303,Peja,Stojakovic,25,2002,SAC,SF,72,72,2450,34.02777778,497,1034,0.48065764,155,406,0.381773399,342,628,0.544585987,231,264,0.875,61,336,141,72,5,101,1.396039604,143,1380,19.16666667,91
304,Shawn,Marion,24,2002,PHO,SF,81,81,3373,41.64197531,662,1466,0.451568895,141,364,0.387362637,521,1102,0.47277677,251,295,0.850847458,199,574,198,185,95,157,1.261146497,208,1716,21.18518519,91
305,Jamal,Mashburn,30,2002,NOH,SF,82,81,3321,40.5,670,1586,0.422446406,119,306,0.388888889,551,1280,0.43046875,313,369,0.848238482,66,432,462,83,17,230,2.008695652,196,1772,21.6097561,89
306,Andrei,Kirilenko,21,2002,UTA,SF,80,11,2213,27.6625,315,642,0.490654206,37,114,0.324561404,278,528,0.526515152,296,370,0.8,147,273,138,118,175,136,1.014705882,185,963,12.0375,88
307,Lamar,Odom,23,2002,LAC,SF,49,47,1679,34.26530612,268,611,0.438625205,42,129,0.325581395,226,482,0.468879668,136,175,0.777142857,59,267,178,42,41,140,1.271428571,181,714,14.57142857,85
308,Richard,Jefferson,22,2002,NJN,SF,80,80,2879,35.9875,456,911,0.500548847,6,24,0.25,450,887,0.507328072,324,436,0.743119266,150,364,201,80,44,156,1.288461538,216,1242,15.525,84
