,first_name,last_name,age,year,team,position,games_played,games_started,minutes_played,minutes_per_game,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_field_goal_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,asisst_to_turnover_ratio,personal_fouls,points,points_per_game,rating
716,Kenyon,Martin,26,2003,NJN,PF,65,62,2252,34.64615385,439,900,0.487777778,7,25,0.28,432,875,0.493714286,201,294,0.683673469,133,484,160,95,82,168,0.952380952,230,1086,16.70769231,83
717,Lamar,Odom,24,2003,MIA,PF,80,80,3003,37.5375,485,1127,0.430346051,61,205,0.297560976,424,922,0.459869848,340,458,0.742358079,160,616,327,85,71,236,1.38559322,273,1371,17.1375,83
718,Zach,Randolph,22,2003,POR,PF,81,80,3067,37.86419753,663,1368,0.484649123,1,5,0.2,662,1363,0.485693324,299,393,0.760814249,242,609,163,68,41,247,0.659919028,227,1626,20.07407407,82
719,Antonio,McDyess,29,2003,PHO,PF,42,20,927,22.07142857,126,268,0.470149254,0,0,0.0,126,268,0.470149254,38,69,0.550724638,70,187,36,37,24,57,0.631578947,117,290,6.904761905,82
720,Carlos,Boozer,22,2003,CLE,PF,75,75,2592,34.56,471,900,0.523333333,1,6,0.166666667,470,894,0.525727069,219,285,0.768421053,230,627,148,74,55,134,1.104477612,199,1162,15.49333333,81
721,Donyell,Marshall,30,2003,TOR,PF,82,74,2988,36.43902439,470,1020,0.460784314,131,325,0.403076923,339,695,0.487769784,134,182,0.736263736,210,598,122,93,124,117,1.042735043,247,1205,14.69512195,81
722,Chris,Bosh,19,2003,TOR,C,75,63,2510,33.46666667,327,712,0.459269663,5,14,0.357142857,322,698,0.461318052,202,288,0.701388889,191,366,78,59,106,107,0.728971963,215,861,11.48,80
723,Antawn,Jamison,27,2003,DAL,SF,82,2,2376,28.97560976,488,913,0.534501643,16,40,0.4,472,873,0.540664376,220,294,0.74829932,233,287,70,83,30,81,0.864197531,174,1212,14.7804878,80
724,Drew,Gooden,22,2003,ORL,PF,79,17,2134,27.01265823,369,829,0.445114596,9,42,0.214285714,360,787,0.457433291,167,262,0.63740458,160,356,89,62,72,126,0.706349206,196,914,11.56962025,79
725,Raef,LaFrentz,27,2003,BOS,C,17,1,328,19.29411765,57,124,0.459677419,8,40,0.2,49,84,0.583333333,10,13,0.769230769,30,49,24,8,13,11,2.181818182,47,132,7.764705882,78
726,Al,Harrington,23,2003,IND,PF,79,15,2441,30.89873418,421,909,0.463146315,21,77,0.272727273,400,832,0.480769231,185,252,0.734126984,163,345,131,80,22,163,0.803680982,250,1048,13.26582278,78
727,Kurt,Thomas,31,2003,NYK,PF,80,75,2548,31.85,392,829,0.472858866,0,3,0.0,392,826,0.474576271,106,127,0.834645669,145,517,149,56,80,132,1.128787879,298,890,11.125,78
728,Juwan,Howard,30,2003,ORL,PF,81,77,2877,35.51851852,529,1169,0.452523524,0,1,0.0,529,1168,0.452910959,318,393,0.809160305,171,399,158,54,22,178,0.887640449,284,1376,16.98765432,77
729,Kenny,Thomas,26,2003,PHI,PF,74,72,2699,36.47297297,381,813,0.468634686,1,5,0.2,380,808,0.47029703,243,323,0.752321981,261,489,111,82,33,172,0.645348837,219,1006,13.59459459,77
730,Troy,Murphy,23,2003,GSW,PF,28,0,610,21.78571429,107,243,0.440329218,5,17,0.294117647,102,226,0.451327434,60,80,0.75,48,125,20,12,17,34,0.588235294,58,279,9.964285714,77
731,Tyson,Chandler,21,2003,CHI,PF,35,8,782,22.34285714,67,158,0.424050633,0,1,0.0,67,157,0.426751592,79,118,0.669491525,82,188,23,17,43,38,0.605263158,87,213,6.085714286,77
732,P.J.,Brown,34,2003,NOH,PF,80,80,2753,34.4125,339,712,0.476123596,0,1,0.0,339,711,0.476793249,158,185,0.854054054,237,453,155,78,73,101,1.534653465,203,836,10.45,76
733,Joe,Smith,28,2003,MIL,PF,76,76,2254,29.65789474,311,708,0.439265537,1,5,0.2,310,703,0.440967283,207,241,0.858921162,230,413,78,47,94,82,0.951219512,209,830,10.92105263,76
734,Robert,Horry,33,2003,SAS,PF,81,1,1290,15.92592593,141,348,0.405172414,41,108,0.37962963,100,240,0.416666667,69,107,0.644859813,108,164,101,48,49,55,1.836363636,165,392,4.839506173,76
735,Udonis,Haslem,23,2003,MIA,PF,75,24,1795,23.93333333,205,447,0.458612975,0,3,0.0,205,444,0.461711712,140,183,0.765027322,189,284,51,33,24,74,0.689189189,197,550,7.333333333,75
736,Vladimir,Radmanovic,23,2003,SEA,PF,77,38,2321,30.14285714,345,812,0.424876847,140,377,0.371352785,205,435,0.471264368,95,127,0.748031496,104,302,142,80,42,109,1.302752294,187,925,12.01298701,74
737,Antonio,Davis,35,2003,CHI,C,80,79,2570,32.125,266,660,0.403030303,0,0,0.0,266,660,0.403030303,176,230,0.765217391,207,464,137,37,65,114,1.201754386,206,708,8.85,74
738,Malik,Rose,29,2003,SAS,PF,67,13,1256,18.74626866,173,404,0.428217822,0,3,0.0,173,401,0.431421446,183,225,0.813333333,110,210,69,36,24,112,0.616071429,164,529,7.895522388,74
739,Brian,Grant,31,2003,MIA,C,76,76,2303,30.30263158,289,613,0.471451876,0,1,0.0,289,612,0.472222222,86,110,0.781818182,174,350,69,51,35,82,0.841463415,254,664,8.736842105,74
740,Clifford,Robinson,37,2003,GSW,PF,82,82,2846,34.70731707,366,945,0.387301587,112,314,0.356687898,254,631,0.402535658,123,173,0.710982659,54,268,271,68,73,173,1.566473988,237,967,11.79268293,74
741,Austin,Croshere,28,2003,IND,PF,77,0,1051,13.64935065,119,307,0.38762215,56,144,0.388888889,63,163,0.386503067,93,104,0.894230769,60,183,52,24,14,55,0.945454545,101,387,5.025974026,73
742,Maurice,Taylor,27,2003,HOU,PF,75,10,2081,27.74666667,367,765,0.479738562,0,2,0.0,367,763,0.480996068,128,174,0.735632184,131,253,107,43,47,149,0.718120805,253,862,11.49333333,73
743,Rodney,Rogers,32,2003,NJN,PF,69,15,1409,20.42028986,207,505,0.40990099,50,152,0.328947368,157,353,0.444759207,75,98,0.765306122,100,207,137,59,27,98,1.397959184,183,539,7.811594203,73
744,Jerome,Williams,30,2003,CHI,PF,68,44,1637,24.07352941,158,336,0.470238095,0,8,0.0,158,328,0.481707317,106,155,0.683870968,177,298,72,90,8,74,0.972972973,134,422,6.205882353,72
745,Christian,Laettner,34,2003,WAS,PF,48,18,984,20.5,119,256,0.46484375,6,21,0.285714286,113,235,0.480851064,40,50,0.8,50,182,89,37,28,42,2.119047619,102,284,5.916666667,72
746,Etan,Thomas,25,2003,WAS,C,79,15,1901,24.06329114,257,526,0.488593156,0,0,0.0,257,526,0.488593156,191,295,0.647457627,183,345,68,36,123,113,0.601769912,219,705,8.924050633,72
747,Robert,Traylor,26,2003,NOH,C,71,0,942,13.26760563,145,287,0.505226481,2,5,0.4,143,282,0.507092199,70,128,0.546875,106,156,43,39,37,62,0.693548387,161,362,5.098591549,72
748,Keon,Clark,28,2003,UTA,PF,2,0,27,13.5,2,6,0.333333333,0,0,0.0,2,6,0.333333333,0,0,0.0,1,6,1,1,0,0,0.0,1,4,2.0,72
749,Danny,Fortson,27,2003,DAL,C,56,20,625,11.16071429,71,139,0.510791367,0,0,0.0,71,139,0.510791367,75,92,0.815217391,114,136,9,12,11,37,0.243243243,148,217,3.875,71
750,Kwame,Brown,21,2003,WAS,PF,74,57,2239,30.25675676,288,589,0.488964346,1,2,0.5,287,587,0.488926746,228,334,0.682634731,178,372,112,66,52,140,0.8,144,805,10.87837838,71
751,Chris,Wilcox,21,2003,LAC,C,65,17,1340,20.61538462,227,436,0.520642202,0,1,0.0,227,435,0.52183908,105,150,0.7,125,180,51,29,20,80,0.6375,183,559,8.6,71
752,Chris,Andersen,25,2003,DEN,PF,71,0,1029,14.49295775,90,203,0.443349754,0,1,0.0,90,202,0.445544554,63,107,0.588785047,89,209,35,34,114,48,0.729166667,119,243,3.422535211,71
753,Vin,Baker,32,2003,NYK,PF,54,33,1313,24.31481481,208,432,0.481481481,1,3,0.333333333,207,429,0.482517483,114,157,0.72611465,112,168,66,29,32,77,0.857142857,160,531,9.833333333,71
754,Darius,Songaila,25,2003,SAC,PF,73,7,976,13.36986301,133,273,0.487179487,0,0,0.0,133,273,0.487179487,71,88,0.806818182,91,134,48,42,12,43,1.11627907,126,337,4.616438356,70
755,Othella,Harrington,30,2003,NYK,PF,56,3,872,15.57142857,100,202,0.495049505,0,0,0.0,100,202,0.495049505,58,78,0.743589744,58,119,29,12,14,65,0.446153846,134,258,4.607142857,70
756,Clarence,Weatherspoon,33,2003,HOU,PF,52,1,868,16.69230769,104,211,0.492890995,0,1,0.0,104,210,0.495238095,53,72,0.736111111,74,130,30,30,15,35,0.857142857,75,261,5.019230769,70
757,Malik,Allen,25,2003,MIA,PF,45,6,616,13.68888889,83,198,0.419191919,0,0,0.0,83,198,0.419191919,25,33,0.757575758,42,77,16,12,28,27,0.592592593,81,191,4.244444444,70
758,Zarko,Cabarkapa,22,2003,PHO,PF,49,4,570,11.63265306,81,197,0.411167513,6,32,0.1875,75,165,0.454545455,35,53,0.660377358,26,73,40,10,13,54,0.740740741,75,203,4.142857143,70
759,George,Lynch,33,2003,NOH,SF,78,51,1701,21.80769231,149,375,0.397333333,43,139,0.309352518,106,236,0.449152542,34,51,0.666666667,96,216,117,48,18,64,1.828125,159,375,4.807692308,70
760,Reggie,Evans,23,2003,SEA,PF,75,27,1280,17.06666667,67,165,0.406060606,0,3,0.0,67,162,0.413580247,83,148,0.560810811,156,252,33,54,10,65,0.507692308,176,217,2.893333333,69
761,Brian,Scalabrine,25,2003,NJN,PF,69,2,928,13.44927536,86,218,0.394495413,10,41,0.243902439,76,177,0.429378531,58,70,0.828571429,42,131,65,21,14,42,1.547619048,113,240,3.47826087,69
762,David,West,23,2003,NOH,PF,71,1,930,13.09859155,108,228,0.473684211,0,2,0.0,108,226,0.477876106,57,80,0.7125,117,180,60,27,28,48,1.25,117,273,3.845070423,69
763,Tom,Gugliotta,34,2003,UTA,PF,55,27,819,14.89090909,70,203,0.344827586,1,4,0.25,69,199,0.346733668,20,28,0.714285714,65,122,63,31,12,39,1.615384615,81,161,2.927272727,69
764,Alan,Henderson,31,2003,ATL,PF,6,0,68,11.33333333,10,21,0.476190476,0,0,0.0,10,21,0.476190476,4,6,0.666666667,11,10,2,1,2,3,0.666666667,1,24,4.0,68
765,Brian,Cook,23,2003,LAL,C,35,2,442,12.62857143,67,141,0.475177305,0,5,0.0,67,136,0.492647059,21,28,0.75,31,70,20,16,16,17,1.176470588,64,155,4.428571429,68
766,Stanislav,Medvedenko,24,2003,LAL,PF,68,38,1442,21.20588235,237,537,0.441340782,0,3,0.0,237,534,0.443820225,89,116,0.767241379,148,195,57,38,18,59,0.966101695,191,563,8.279411765,68
767,Melvin,Ely,25,2003,LAC,PF,42,2,510,12.14285714,66,153,0.431372549,0,1,0.0,66,152,0.434210526,25,42,0.595238095,48,53,22,9,17,20,1.1,68,157,3.738095238,68
768,Walter,McCarty,29,2003,BOS,PF,77,23,1900,24.67532468,203,523,0.388145315,137,366,0.37431694,66,157,0.420382166,62,82,0.756097561,28,211,124,72,22,91,1.362637363,179,605,7.857142857,68
769,Bo,Outlaw,32,2003,MEM,PF,82,1,1606,19.58536585,159,312,0.509615385,0,4,0.0,159,308,0.516233766,61,116,0.525862069,125,217,90,73,70,69,1.304347826,170,379,4.62195122,68
770,Pat,Garrity,27,2003,ORL,PF,2,0,22,11.0,1,3,0.333333333,0,0,0.0,1,3,0.333333333,0,0,0.0,0,0,1,0,0,0,0.0,2,2,1.0,67
771,Maciej,Lampe,18,2003,PHO,C,21,0,224,10.66666667,43,88,0.488636364,0,4,0.0,43,84,0.511904762,10,13,0.769230769,9,35,9,3,3,15,0.6,28,96,4.571428571,67
772,Ryan,Humphrey,24,2003,MEM,PF,2,0,11,5.5,1,4,0.25,0,1,0.0,1,3,0.333333333,0,0,0.0,2,1,1,1,0,2,0.5,3,2,1.0,67
773,Donnell,Harvey,23,2003,PHO,PF,60,8,783,13.05,89,201,0.44278607,0,3,0.0,89,198,0.449494949,61,83,0.734939759,48,116,21,24,27,45,0.466666667,129,239,3.983333333,67
774,Mark,Madsen,28,2003,MIN,C,72,12,1246,17.30555556,101,204,0.495098039,0,6,0.0,101,198,0.51010101,57,118,0.483050847,134,138,28,33,18,47,0.595744681,175,259,3.597222222,66
775,Zaza,Pachulia,19,2003,ORL,C,59,2,664,11.25423729,68,175,0.388571429,0,0,0.0,68,175,0.388571429,58,90,0.644444444,69,105,13,21,12,34,0.382352941,87,194,3.288135593,65
776,Jerome,Beasley,23,2003,MIA,PF,2,0,5,2.5,1,3,0.333333333,0,0,0.0,1,3,0.333333333,0,0,0.0,0,1,0,0,0,0,0.0,0,2,1.0,64
777,Lonny,Baxter,25,2003,WAS,PF,62,5,766,12.35483871,103,209,0.492822967,1,3,0.333333333,102,206,0.495145631,44,76,0.578947368,64,123,20,17,29,38,0.526315789,123,251,4.048387097,64
778,Michael,Ruffin,27,2003,UTA,PF,41,23,733,17.87804878,38,117,0.324786325,0,0,0.0,38,117,0.324786325,16,38,0.421052632,78,129,41,22,21,42,0.976190476,103,92,2.243902439,63
779,Michael,Bradley,24,2003,ATL,C,16,1,98,6.125,7,15,0.466666667,0,0,0.0,7,15,0.466666667,1,2,0.5,6,17,1,3,0,7,0.142857143,14,15,0.9375,63
780,Jerome,Moiso,25,2003,TOR,PF,35,1,417,11.91428571,40,84,0.476190476,0,1,0.0,40,83,0.481927711,22,38,0.578947368,41,72,8,17,12,25,0.32,42,102,2.914285714,62
781,Brandon,Hunter,23,2003,BOS,PF,36,12,406,11.27777778,53,116,0.456896552,0,3,0.0,53,113,0.469026549,19,43,0.441860465,50,68,19,13,1,22,0.863636364,40,125,3.472222222,61
782,Paul,Shirley,26,2003,CHI,PF,7,0,86,12.28571429,10,23,0.434782609,0,1,0.0,10,22,0.454545455,1,3,0.333333333,8,8,4,1,1,9,0.444444444,9,21,3.0,57
783,Shaquille,ONeal,31,2003,LAL,C,67,67,2464,36.7761194,554,948,0.584388186,0,0,0.0,554,948,0.584388186,331,676,0.48964497,246,523,196,34,166,195,1.005128205,225,1439,21.47761194,95
784,Yao,Ming,23,2003,HOU,C,82,82,2692,32.82926829,535,1025,0.52195122,0,2,0.0,535,1023,0.522971652,361,446,0.80941704,197,538,122,22,156,204,0.598039216,273,1431,17.45121951,86
785,Ben,Wallace,29,2003,DET,C,81,81,3050,37.65432099,315,748,0.421122995,1,8,0.125,314,740,0.424324324,142,290,0.489655172,324,682,138,143,246,123,1.12195122,162,773,9.543209877,85
786,Brad,Miller,27,2003,SAC,PF,72,53,2621,36.40277778,373,731,0.510259918,12,38,0.315789474,361,693,0.520923521,256,329,0.778115502,191,552,312,68,86,144,2.166666667,247,1014,14.08333333,81
787,Marcus,Camby,29,2003,DEN,C,72,72,2162,30.02777778,262,549,0.47723133,0,2,0.0,262,547,0.478976234,98,136,0.720588235,211,516,132,86,187,98,1.346938776,239,622,8.638888889,81
788,Zydrunas,Ilgauskas,28,2003,CLE,C,81,81,2539,31.34567901,466,965,0.482901554,2,7,0.285714286,464,958,0.48434238,303,406,0.746305419,279,374,109,39,201,163,0.668711656,277,1237,15.27160494,80
789,Mehmet,Okur,24,2003,DET,PF,71,33,1580,22.25352113,251,542,0.463099631,18,48,0.375,233,494,0.471659919,162,209,0.775119617,160,261,69,36,63,101,0.683168317,138,682,9.605633803,79
790,Erick,Dampier,28,2003,GSW,C,74,74,2403,32.47297297,348,650,0.535384615,0,2,0.0,348,648,0.537037037,217,332,0.653614458,344,543,60,33,137,131,0.458015267,227,913,12.33783784,78
791,Jamaal,Magloire,25,2003,NOH,C,82,82,2777,33.86585366,383,809,0.47342398,0,1,0.0,383,808,0.474009901,353,470,0.75106383,268,579,86,43,101,201,0.427860697,278,1119,13.64634146,78
792,Stromile,Swift,24,2003,MEM,PF,77,10,1528,19.84415584,268,571,0.469352014,1,4,0.25,267,567,0.470899471,190,262,0.72519084,141,237,38,56,118,88,0.431818182,188,727,9.441558442,77
793,Kurt,Thomas,31,2003,NYK,PF,80,75,2548,31.85,392,829,0.472858866,0,3,0.0,392,826,0.474576271,106,127,0.834645669,145,517,149,56,80,132,1.128787879,298,890,11.125,77
794,Eddy,Curry,21,2003,CHI,PF,73,63,2154,29.50684932,417,840,0.496428571,1,1,1.0,416,839,0.495828367,235,350,0.671428571,143,308,68,24,83,177,0.384180791,258,1070,14.65753425,76
795,Mark,Blount,28,2003,BOS,C,82,73,2402,29.29268293,342,604,0.566225166,0,0,0.0,342,604,0.566225166,159,221,0.719457014,207,382,75,80,106,150,0.5,253,843,10.2804878,76
796,Lorenzen,Wright,28,2003,MEM,C,65,46,1674,25.75384615,257,586,0.438566553,0,5,0.0,257,581,0.442340792,96,131,0.732824427,144,301,71,45,58,77,0.922077922,192,610,9.384615385,75
797,Chris,Mihm,24,2003,BOS,C,76,17,1330,17.5,186,381,0.488188976,0,0,0.0,186,381,0.488188976,110,166,0.662650602,156,257,21,37,63,90,0.233333333,208,482,6.342105263,75
798,Vlade,Divac,35,2003,SAC,C,81,81,2317,28.60493827,314,668,0.47005988,2,13,0.153846154,312,655,0.476335878,170,260,0.653846154,136,327,432,57,77,173,2.497109827,222,800,9.87654321,75
799,Brian,Skinner,27,2003,MIL,C,56,54,1577,28.16071429,255,513,0.497076023,0,0,0.0,255,513,0.497076023,79,138,0.572463768,119,292,49,30,61,78,0.628205128,165,589,10.51785714,74
800,Samuel,Dalembert,22,2003,PHI,C,82,53,2197,26.79268293,270,499,0.541082164,0,1,0.0,270,498,0.542168675,112,174,0.643678161,194,432,21,44,189,86,0.244186047,273,652,7.951219512,73
801,Nazr,Mohammed,26,2003,NYK,C,80,24,1611,20.1375,246,472,0.521186441,0,0,0.0,246,472,0.521186441,100,169,0.591715976,178,296,36,55,52,96,0.375,195,592,7.4,73
802,Dan,Gadzuric,25,2003,MIL,C,75,0,1260,16.8,183,349,0.524355301,0,1,0.0,183,348,0.525862069,58,118,0.491525424,126,220,28,51,105,45,0.622222222,186,424,5.653333333,73
803,Derrick,Coleman,36,2003,PHI,C,34,30,843,24.79411765,107,259,0.413127413,8,36,0.222222222,99,223,0.443946188,49,65,0.753846154,45,147,46,23,26,57,0.807017544,79,271,7.970588235,73
804,Chris,Kaman,21,2003,LAC,C,82,61,1843,22.47560976,200,435,0.459770115,0,2,0.0,200,433,0.461893764,99,142,0.697183099,126,335,85,23,73,155,0.548387097,211,499,6.085365854,72
805,Michael,Olowokandi,28,2003,MIN,C,43,25,925,21.51162791,121,285,0.424561404,0,0,0.0,121,285,0.424561404,36,61,0.590163934,78,167,24,16,68,54,0.444444444,137,278,6.465116279,72
806,Brendan,Haywood,24,2003,WAS,C,77,59,1484,19.27272727,200,388,0.515463918,0,1,0.0,200,387,0.516795866,137,234,0.585470085,186,201,43,32,100,80,0.5375,154,537,6.974025974,72
807,Marc,Jackson,29,2003,PHI,PF,22,13,598,27.18181818,71,171,0.415204678,0,1,0.0,71,170,0.417647059,64,81,0.790123457,45,81,18,12,6,24,0.75,45,206,9.363636364,72
808,Adonal,Foyle,28,2003,GSW,C,44,8,572,13.0,59,130,0.453846154,0,0,0.0,59,130,0.453846154,19,35,0.542857143,54,113,17,6,46,21,0.80952381,68,137,3.113636364,72
809,Dale,Davis,34,2003,POR,C,76,37,1682,22.13157895,133,281,0.473309609,0,0,0.0,133,281,0.473309609,65,106,0.613207547,158,240,72,43,62,40,1.8,154,331,4.355263158,72
810,Jeff,Foster,27,2003,IND,C,82,79,1961,23.91463415,197,362,0.544198895,0,4,0.0,197,358,0.55027933,103,154,0.668831169,248,362,64,71,27,60,1.066666667,189,497,6.06097561,72
811,Kelvin,Cato,29,2003,HOU,PF,69,67,1743,25.26086957,161,360,0.447222222,0,0,0.0,161,360,0.447222222,96,142,0.676056338,153,319,72,52,96,84,0.857142857,203,418,6.057971014,71
812,Primoz,Brezec,24,2003,IND,C,18,0,72,4.0,12,26,0.461538462,0,0,0.0,12,26,0.461538462,4,6,0.666666667,5,10,3,0,3,6,0.5,13,28,1.555555556,71
813,Zaza,Pachulia,19,2003,ORL,C,59,2,664,11.25423729,68,175,0.388571429,0,0,0.0,68,175,0.388571429,58,90,0.644444444,69,105,13,21,12,34,0.382352941,87,194,3.288135593,71
814,Zeljko,Rebraca,31,2003,ATL,C,24,2,273,11.375,34,77,0.441558442,0,0,0.0,34,77,0.441558442,23,30,0.766666667,23,35,6,5,11,17,0.352941176,52,91,3.791666667,71
815,Joel,Przybilla,24,2003,ATL,C,17,12,347,20.41176471,18,50,0.36,0,0,0.0,18,50,0.36,13,31,0.419354839,32,79,7,5,17,18,0.388888889,53,49,2.882352941,70
816,Elden,Campbell,35,2003,DET,C,65,27,892,13.72307692,138,314,0.439490446,0,0,0.0,138,314,0.439490446,85,124,0.685483871,52,157,45,21,50,63,0.714285714,137,361,5.553846154,70
817,Scot,Pollard,28,2003,IND,C,61,3,678,11.1147541,47,114,0.412280702,0,0,0.0,47,114,0.412280702,12,21,0.571428571,67,97,10,23,26,22,0.454545455,110,106,1.737704918,70
818,Jerome,James,28,2003,SEA,C,65,24,990,15.23076923,129,259,0.498069498,0,0,0.0,129,259,0.498069498,66,100,0.66,78,152,32,20,60,82,0.390243902,180,324,4.984615385,69
819,Tony,Battie,27,2003,CLE,C,73,7,1478,20.24657534,170,384,0.442708333,2,9,0.222222222,168,375,0.448,66,89,0.741573034,118,241,58,26,67,63,0.920634921,159,408,5.589041096,69
820,Loren,Woods,25,2003,MIA,C,38,2,506,13.31578947,44,96,0.458333333,0,0,0.0,44,96,0.458333333,33,55,0.6,65,69,10,11,19,26,0.384615385,52,121,3.184210526,69
821,Jahidi,White,27,2003,PHO,C,62,17,865,13.9516129,99,190,0.521052632,0,0,0.0,99,190,0.521052632,63,126,0.5,97,164,7,25,51,66,0.106060606,176,261,4.209677419,69
822,Jason,Collins,25,2003,NJN,C,78,78,2220,28.46153846,163,384,0.424479167,0,2,0.0,163,382,0.426701571,136,184,0.739130435,143,257,153,67,56,97,1.577319588,251,462,5.923076923,68
823,Aaron,Williams,32,2003,NJN,C,72,7,1337,18.56944444,172,342,0.502923977,1,3,0.333333333,171,339,0.504424779,105,155,0.677419355,101,193,81,34,46,89,0.91011236,187,450,6.25,68
824,Mikki,Moore,28,2003,UTA,PF,32,0,395,12.34375,50,99,0.505050505,0,0,0.0,50,99,0.505050505,30,35,0.857142857,29,55,19,7,13,22,0.863636364,65,130,4.0625,68
825,Kendrick,Perkins,19,2003,BOS,C,10,0,35,3.5,8,15,0.533333333,0,0,0.0,8,15,0.533333333,6,9,0.666666667,5,9,3,0,2,5,0.6,6,22,2.2,68
826,Steven,Hunter,22,2003,ORL,C,59,23,789,13.37288136,82,155,0.529032258,0,0,0.0,82,155,0.529032258,23,69,0.333333333,54,116,12,5,73,29,0.413793103,101,187,3.169491525,67
827,Vitaly,Potapenko,28,2003,SEA,C,65,39,1419,21.83076923,200,409,0.488997555,0,0,0.0,200,409,0.488997555,59,92,0.641304348,101,188,53,22,28,77,0.688311688,161,459,7.061538462,67
828,Jake,Tsakalidis,24,2003,MEM,C,40,28,533,13.325,67,133,0.503759398,0,0,0.0,67,133,0.503759398,36,61,0.590163934,37,91,18,9,22,23,0.782608696,79,170,4.25,67
829,Francisco,Elson,27,2003,DEN,C,62,14,875,14.11290323,94,199,0.472361809,0,1,0.0,94,198,0.474747475,30,45,0.666666667,65,138,32,35,39,35,0.914285714,145,218,3.516129032,67
830,Curtis,Borchardt,23,2003,UTA,C,16,0,258,16.125,22,56,0.392857143,0,1,0.0,22,55,0.4,14,18,0.777777778,13,41,15,4,14,18,0.833333333,40,58,3.625,67
831,Kevin,Willis,41,2003,SAS,C,48,0,373,7.770833333,70,150,0.466666667,0,1,0.0,70,149,0.469798658,24,39,0.615384615,37,61,11,21,9,32,0.34375,61,164,3.416666667,67
832,Darko,Milicic,18,2003,DET,C,34,0,159,4.676470588,17,65,0.261538462,0,1,0.0,17,64,0.265625,14,24,0.583333333,11,32,7,7,15,13,0.538461538,33,48,1.411764706,66
833,Michael,Doleac,26,2003,DEN,C,72,0,1029,14.29166667,140,322,0.434782609,0,0,0.0,140,322,0.434782609,45,52,0.865384615,88,177,44,23,36,48,0.916666667,142,325,4.513888889,66
834,Shawn,Bradley,31,2003,DAL,C,66,5,773,11.71212121,89,188,0.473404255,0,1,0.0,89,187,0.475935829,41,49,0.836734694,72,101,20,33,74,17,1.176470588,130,219,3.318181818,66
835,Greg,Ostertag,30,2003,UTA,C,78,51,2153,27.6025641,208,437,0.47597254,0,1,0.0,208,436,0.47706422,113,195,0.579487179,221,357,123,30,139,99,1.242424242,228,529,6.782051282,66
836,Jake,Voskuhl,26,2003,PHO,C,66,43,1606,24.33333333,152,300,0.506666667,0,0,0.0,152,300,0.506666667,134,181,0.740331492,123,220,57,42,25,77,0.74025974,258,438,6.636363636,66
837,Scott,Williams,35,2003,DAL,C,43,21,527,12.25581395,90,186,0.483870968,2,3,0.666666667,88,183,0.480874317,16,27,0.592592593,38,94,17,20,16,16,1.0625,95,198,4.604651163,66
838,Jarron,Collins,25,2003,UTA,C,81,31,1732,21.38271605,147,295,0.498305085,0,1,0.0,147,294,0.5,188,262,0.717557252,117,199,77,26,18,79,0.974683544,255,482,5.950617284,65
839,Ervin,Johnson,36,2003,MIN,C,66,47,965,14.62121212,55,103,0.533980583,0,1,0.0,55,102,0.539215686,17,28,0.607142857,61,171,24,27,43,30,0.8,156,127,1.924242424,65
840,Zendon,Hamilton,28,2003,PHI,C,46,0,473,10.2826087,51,95,0.536842105,0,0,0.0,51,95,0.536842105,67,96,0.697916667,49,97,13,8,8,27,0.481481481,74,169,3.673913043,65
841,Calvin,Booth,27,2003,SEA,C,71,35,1206,16.98591549,135,290,0.465517241,0,2,0.0,135,288,0.46875,75,94,0.79787234,86,194,28,17,101,45,0.622222222,150,345,4.85915493,65
842,Jason,Collier,26,2003,ATL,C,20,16,545,27.25,79,165,0.478787879,1,4,0.25,78,161,0.48447205,67,85,0.788235294,36,75,17,11,11,31,0.548387097,71,226,11.3,64
843,Jabari,Smith,26,2003,SAC,C,31,0,168,5.419354839,26,70,0.371428571,0,3,0.0,26,67,0.388059701,12,20,0.6,11,20,11,2,6,7,1.571428571,25,64,2.064516129,64
844,Daniel,Santiago,27,2003,MIL,C,54,28,708,13.11111111,78,163,0.478527607,0,0,0.0,78,163,0.478527607,61,90,0.677777778,35,97,24,19,21,32,0.75,98,217,4.018518519,63
845,Andrew,DeClercq,30,2003,ORL,C,71,53,1211,17.05633803,93,195,0.476923077,0,0,0.0,93,195,0.476923077,44,54,0.814814815,131,186,44,47,32,54,0.814814815,217,230,3.23943662,63
846,Tony,Massenburg,36,2003,SAC,PF,59,0,789,13.37288136,104,219,0.474885845,0,1,0.0,104,218,0.47706422,43,63,0.682539683,57,131,29,14,18,45,0.644444444,144,251,4.254237288,63
847,DeSagana,Diop,22,2003,CLE,C,56,3,730,13.03571429,57,147,0.387755102,0,0,0.0,57,147,0.387755102,12,20,0.6,72,127,34,26,51,29,1.172413793,116,126,2.25,63
848,Michael,Stewart,28,2003,BOS,C,25,2,147,5.88,5,12,0.416666667,0,0,0.0,5,12,0.416666667,3,4,0.75,8,21,0,2,10,3,0.0,34,13,0.52,61
849,Bruno,Sundov,23,2003,NYK,C,5,0,33,6.6,4,10,0.4,0,0,0.0,4,10,0.4,3,6,0.5,2,8,1,0,0,3,0.333333333,9,11,2.2,58
