,first_name,last_name,age,year,team,position,games_played,games_started,minutes_played,minutes_per_game,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_field_goals_made,three_point_field_goals_attempted,three_point_field_goal_percentage,two_point_field_goals_made,two_point_field_goals_attempted,two_point_field_goal_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,asisst_to_turnover_ratio,personal_fouls,points,points_per_game,rating
1220,Andre,Miller,32,2008,PHI,PG,82,82,2976,36.29268293,492,1041,0.472622478,15,53,0.283018868,477,988,0.482793522,338,409,0.826405868,123,245,534,109,14,199,2.683417085,196,1337,16.30487805,78
1221,Mike,Bibby,30,2008,ATL,PG,79,79,2740,34.6835443,437,1005,0.434825871,167,428,0.390186916,270,577,0.467937608,135,171,0.789473684,38,240,392,98,11,128,3.0625,145,1176,14.88607595,78
1222,Nate,Robinson,24,2008,NYK,PG,74,11,2209,29.85135135,449,1028,0.436770428,125,385,0.324675325,324,643,0.503888025,249,296,0.841216216,98,192,301,95,6,139,2.165467626,206,1272,17.18918919,78
1223,Kirk,Hinrich,28,2008,CHI,SG,51,4,1339,26.25490196,183,419,0.436754177,69,169,0.408284024,114,250,0.456,68,86,0.790697674,16,107,197,66,19,87,2.264367816,126,503,9.862745098,77
1224,Russell,Westbrook,20,2008,OKC,PG,82,65,2668,32.53658537,436,1095,0.398173516,35,129,0.271317829,401,966,0.415113872,349,428,0.815420561,178,221,435,110,16,274,1.587591241,191,1256,15.31707317,77
1225,Monta,Ellis,23,2008,GSW,SG,25,25,892,35.68,194,430,0.451162791,8,26,0.307692308,186,404,0.46039604,78,94,0.829787234,14,94,93,39,8,67,1.388059701,67,474,18.96,76
1226,Jose,Calderon,27,2008,TOR,PG,68,68,2333,34.30882353,320,644,0.49689441,82,202,0.405940594,238,442,0.538461538,151,154,0.980519481,16,178,607,74,7,143,4.244755245,114,873,12.83823529,75
1227,Rafer,Alston,32,2008,ORL,PG,77,76,2447,31.77922078,316,820,0.385365854,112,331,0.33836858,204,489,0.417177914,156,208,0.75,33,194,406,108,10,140,2.9,135,900,11.68831169,75
1228,Delonte,West,25,2008,CLE,SG,64,64,2152,33.625,285,624,0.456730769,91,228,0.399122807,194,396,0.48989899,90,108,0.833333333,31,172,226,94,13,92,2.456521739,125,751,11.734375,75
1229,Mike,Conley,21,2008,MEM,PG,82,61,2508,30.58536585,323,730,0.442465753,88,217,0.405529954,235,513,0.458089669,161,197,0.817258883,25,251,354,90,8,143,2.475524476,146,895,10.91463415,74
1230,T.J.,Ford,25,2008,IND,PG,74,49,2258,30.51351351,413,913,0.452354874,35,104,0.336538462,378,809,0.467243511,245,281,0.871886121,59,200,392,89,16,180,2.177777778,180,1106,14.94594595,74
1231,Raymond,Felton,24,2008,CHA,PG,82,81,3086,37.63414634,442,1083,0.408125577,59,207,0.285024155,383,876,0.437214612,219,272,0.805147059,54,256,553,126,30,228,2.425438596,191,1162,14.17073171,74
1232,Mario,Chalmers,22,2008,MIA,PG,82,82,2626,32.02439024,278,662,0.419939577,114,311,0.366559486,164,351,0.467236467,148,193,0.766839378,37,191,403,160,8,165,2.442424242,240,818,9.975609756,74
1233,Rodney,Stuckey,22,2008,DET,PG,79,65,2517,31.86075949,401,913,0.439211391,23,78,0.294871795,378,835,0.452694611,233,290,0.803448276,69,206,387,78,11,173,2.23699422,217,1058,13.39240506,73
1234,Chris,Duhon,26,2008,NYK,PG,79,78,2906,36.78481013,287,681,0.42143906,127,325,0.390769231,160,356,0.449438202,179,209,0.85645933,45,201,566,72,7,221,2.561085973,126,880,11.13924051,72
1235,Steve,Blake,28,2008,POR,PG,69,69,2188,31.71014493,277,647,0.42812983,140,328,0.426829268,137,319,0.429467085,63,75,0.84,28,145,348,69,4,108,3.222222222,126,757,10.97101449,72
1236,Jarrett,Jack,25,2008,IND,SG,82,53,2716,33.12195122,386,853,0.452520516,78,221,0.352941176,308,632,0.487341772,224,263,0.851711027,44,232,338,88,17,184,1.836956522,179,1074,13.09756098,71
1237,Aaron,Brooks,24,2008,HOU,PG,80,35,1998,24.975,316,783,0.40357599,113,309,0.365695793,203,474,0.428270042,149,172,0.86627907,33,124,238,46,8,125,1.904,152,894,11.175,71
1238,Keyon,Dooling,28,2008,NJN,PG,77,18,2074,26.93506494,261,598,0.436454849,99,235,0.421276596,162,363,0.446280992,127,154,0.824675325,24,131,270,71,8,105,2.571428571,135,748,9.714285714,71
1239,D.J.,Augustin,21,2008,CHA,PG,72,12,1908,26.5,267,621,0.429951691,108,246,0.43902439,159,375,0.424,208,233,0.892703863,17,116,250,42,2,119,2.100840336,140,850,11.80555556,70
1240,Derek,Fisher,34,2008,LAL,PG,82,82,2441,29.76829268,292,688,0.424418605,120,302,0.397350993,172,386,0.445595855,110,130,0.846153846,25,163,261,95,6,72,3.625,187,814,9.926829268,70
1241,Kyle,Lowry,22,2008,HOU,PG,77,21,1679,21.80519481,189,434,0.435483871,25,98,0.255102041,164,336,0.488095238,181,226,0.800884956,26,163,275,69,17,117,2.35042735,146,584,7.584415584,69
1242,J.J.,Barea,24,2008,DAL,SG,79,15,1600,20.25316456,246,557,0.441651706,55,154,0.357142857,191,403,0.473945409,70,93,0.752688172,36,141,269,37,5,105,2.561904762,121,617,7.810126582,69
1243,Antonio,Daniels,33,2008,NOH,PG,74,9,1021,13.7972973,99,236,0.419491525,22,60,0.366666667,77,176,0.4375,80,100,0.8,5,72,177,26,1,62,2.85483871,55,300,4.054054054,68
1244,Will,Bynum,26,2008,DET,PG,57,1,803,14.0877193,156,342,0.456140351,3,19,0.157894737,153,323,0.473684211,95,119,0.798319328,19,56,157,34,2,76,2.065789474,85,410,7.192982456,68
1245,Sebastian,Telfair,23,2008,MIN,PG,75,43,2095,27.93333333,267,697,0.383070301,73,211,0.345971564,194,486,0.399176955,131,160,0.81875,32,95,343,73,12,146,2.349315068,184,738,9.84,67
1246,Jordan,Farmar,22,2008,LAL,PG,65,0,1192,18.33846154,161,412,0.390776699,49,146,0.335616438,112,266,0.421052632,45,77,0.584415584,22,95,155,57,10,87,1.781609195,105,416,6.4,67
1247,Luke,Ridnour,27,2008,MIL,PG,72,50,2033,28.23611111,250,621,0.40257649,55,157,0.350318471,195,464,0.420258621,133,153,0.869281046,33,185,365,92,16,128,2.8515625,200,688,9.555555556,66
1248,Ronnie,Price,25,2008,UTA,PG,52,17,738,14.19230769,77,203,0.379310345,19,61,0.31147541,58,142,0.408450704,34,45,0.755555556,12,57,108,39,5,61,1.770491803,74,207,3.980769231,65
1249,Jerryd,Bayless,20,2008,POR,PG,53,0,655,12.35849057,69,189,0.365079365,7,27,0.259259259,62,162,0.382716049,83,103,0.805825243,8,49,78,16,2,56,1.392857143,81,228,4.301886792,65
1250,Beno,Udrih,26,2008,SAC,PG,73,72,2270,31.09589041,321,696,0.461206897,35,113,0.309734513,286,583,0.490566038,123,150,0.82,46,174,342,81,12,158,2.164556962,192,800,10.95890411,64
1251,Earl,Watson,29,2008,OKC,PG,68,18,1776,26.11764706,174,453,0.38410596,20,85,0.235294118,154,368,0.418478261,80,106,0.754716981,36,147,391,50,11,156,2.506410256,137,448,6.588235294,64
1252,Chris,Quinn,25,2008,MIA,PG,66,0,962,14.57575758,118,289,0.408304498,56,137,0.408759124,62,152,0.407894737,47,58,0.810344828,8,67,132,24,2,33,4.0,79,339,5.136363636,63
1253,Marcus,Banks,27,2008,TOR,PG,22,0,206,9.363636364,21,57,0.368421053,3,19,0.157894737,18,38,0.473684211,11,18,0.611111111,1,17,28,11,2,14,2.0,26,56,2.545454545,63
1254,Mike,James,33,2008,WAS,PG,61,50,1649,27.03278689,197,514,0.383268482,69,184,0.375,128,330,0.387878788,68,82,0.829268293,25,108,201,44,6,94,2.138297872,108,531,8.704918033,63
1255,Sergio,Rodriguez,22,2008,POR,PG,80,13,1225,15.3125,129,329,0.392097264,37,114,0.324561404,92,215,0.427906977,61,77,0.792207792,43,87,286,54,2,119,2.403361345,133,356,4.45,62
1256,Travis,Diener,26,2008,IND,PG,55,0,719,13.07272727,74,179,0.413407821,46,118,0.389830508,28,61,0.459016393,12,15,0.8,6,80,122,26,5,21,5.80952381,42,206,3.745454545,62
1257,Goran,Dragic,22,2008,PHO,PG,55,1,728,13.23636364,88,224,0.392857143,20,54,0.37037037,68,170,0.4,50,65,0.769230769,33,70,111,29,3,73,1.520547945,87,246,4.472727273,62
1258,Acie,Law,24,2008,ATL,PG,55,1,560,10.18181818,52,139,0.374100719,9,29,0.310344828,43,110,0.390909091,49,60,0.816666667,6,52,86,11,3,29,2.965517241,43,162,2.945454545,62
1259,Speedy,Claxton,30,2008,ATL,PG,2,0,15,7.5,2,7,0.285714286,0,0,0.0,2,7,0.285714286,1,2,0.5,0,0,3,0,0,0,0.0,1,5,2.5,61
1260,George,Hill,22,2008,SAS,PG,77,7,1270,16.49350649,150,372,0.403225806,24,73,0.328767123,126,299,0.421404682,114,146,0.780821918,30,128,136,45,21,74,1.837837838,150,438,5.688311688,61
1261,Lindsey,Hunter,38,2008,CHI,PG,28,0,266,9.5,27,82,0.329268293,16,48,0.333333333,11,34,0.323529412,3,5,0.6,2,10,37,20,1,19,1.947368421,28,73,2.607142857,61
1262,Anthony,Johnson,34,2008,ORL,PG,80,12,1481,18.5125,154,381,0.404199475,52,133,0.390977444,102,248,0.411290323,61,81,0.75308642,29,118,200,46,5,82,2.43902439,111,421,5.2625,61
1263,Anthony,Carter,33,2008,DEN,PG,78,5,1787,22.91025641,167,386,0.432642487,21,88,0.238636364,146,298,0.489932886,57,78,0.730769231,40,165,364,96,13,155,2.348387097,142,412,5.282051282,61
1264,Daniel,Gibson,22,2008,CLE,PG,75,0,1795,23.93333333,206,527,0.390891841,108,283,0.381625442,98,244,0.401639344,66,86,0.76744186,31,124,132,44,16,61,2.163934426,163,586,7.813333333,60
1265,Shaun,Livingston,23,2008,OKC,PG,12,1,231,19.25,31,60,0.516666667,0,0,0.0,31,60,0.516666667,9,10,0.9,3,25,20,7,2,9,2.222222222,12,71,5.916666667,60
1266,Chucky,Atkins,34,2008,OKC,PG,33,0,412,12.48484848,34,113,0.300884956,15,57,0.263157895,19,56,0.339285714,15,16,0.9375,5,19,59,10,2,23,2.565217391,27,98,2.96969697,60
1267,Eddie,House,30,2008,BOS,PG,81,0,1479,18.25925926,249,560,0.444642857,151,340,0.444117647,98,220,0.445454545,42,53,0.79245283,11,146,92,61,7,55,1.672727273,113,691,8.530864198,59
1268,Bobby,Brown,24,2008,MIN,PG,68,2,931,13.69117647,141,360,0.391666667,45,130,0.346153846,96,230,0.417391304,34,43,0.790697674,14,38,117,21,3,63,1.857142857,95,361,5.308823529,58
1269,Mardy,Collins,24,2008,LAC,PG,48,14,890,18.54166667,105,247,0.425101215,13,31,0.419354839,92,216,0.425925926,28,46,0.608695652,31,76,111,31,10,58,1.913793103,80,251,5.229166667,56
1270,Kevin,Ollie,36,2008,MIN,PG,50,21,850,17.0,61,150,0.406666667,0,1,0.0,61,149,0.409395973,80,96,0.833333333,13,62,117,19,4,34,3.441176471,79,202,4.04,56
1271,Royal,Ivey,27,2008,PHI,SG,71,0,861,12.12676056,69,208,0.331730769,39,114,0.342105263,30,94,0.319148936,34,43,0.790697674,19,57,43,36,7,23,1.869565217,76,211,2.971830986,55
1272,Dontell,Jefferson,25,2008,CHA,SG,6,0,84,14.0,11,22,0.5,1,2,0.5,10,20,0.5,6,9,0.666666667,1,11,9,4,1,6,1.5,9,29,4.833333333,55
1273,Kobe,Bryant,30,2008,LAL,SG,82,82,2960,36.09756098,800,1712,0.46728972,118,336,0.351190476,682,1376,0.495639535,483,564,0.856382979,90,339,399,120,37,210,1.9,189,2201,26.84146341,97
1274,Dwyane,Wade,27,2008,MIA,SG,79,79,3048,38.58227848,854,1739,0.491086832,88,278,0.316546763,766,1461,0.524298426,590,771,0.765239948,89,309,589,173,106,272,2.165441176,178,2386,30.20253165,96
1275,Brandon,Roy,24,2008,POR,SG,78,78,2903,37.21794872,633,1318,0.480273141,83,220,0.377272727,550,1098,0.500910747,416,505,0.823762376,104,266,400,88,22,152,2.631578947,127,1765,22.62820513,87
1276,Joe,Johnson,27,2008,ATL,SG,79,79,3124,39.5443038,620,1420,0.436619718,149,414,0.359903382,471,1006,0.468190855,299,362,0.825966851,65,281,455,84,19,195,2.333333333,176,1688,21.36708861,83
1277,Manu,Ginobili,31,2008,SAS,SG,44,7,1181,26.84090909,223,491,0.454175153,69,209,0.330143541,154,282,0.546099291,168,190,0.884210526,24,174,157,64,16,88,1.784090909,90,683,15.52272727,83
1278,Vince,Carter,32,2008,NJN,SG,80,80,2946,36.825,588,1345,0.437174721,151,392,0.385204082,437,953,0.458551941,335,410,0.817073171,74,336,376,82,38,166,2.265060241,234,1662,20.775,81
1279,Ray,Allen,33,2008,BOS,SG,79,79,2876,36.40506329,499,1040,0.479807692,199,486,0.409465021,300,554,0.541516245,237,249,0.951807229,66,212,218,69,13,134,1.626865672,157,1434,18.15189873,80
1280,Richard,Hamilton,30,2008,DET,SG,67,51,2279,34.01492537,466,1043,0.446788111,70,190,0.368421053,396,853,0.464243845,223,263,0.847908745,44,163,297,40,4,133,2.233082707,176,1225,18.28358209,78
1281,Ben,Gordon,25,2008,CHI,SG,82,76,2999,36.57317073,598,1315,0.454752852,173,422,0.409952607,425,893,0.475923852,330,382,0.863874346,52,231,279,71,22,200,1.395,184,1699,20.7195122,78
1282,O.J.,Mayo,21,2008,MEM,SG,82,82,3120,38.04878049,562,1283,0.438035853,145,378,0.383597884,417,905,0.460773481,247,281,0.879003559,56,252,262,91,13,226,1.159292035,204,1516,18.48780488,78
1283,Jason,Terry,31,2008,DAL,SG,74,11,2491,33.66216216,541,1168,0.463184932,167,456,0.36622807,374,712,0.525280899,198,225,0.88,39,138,251,97,20,119,2.109243697,141,1447,19.55405405,78
1284,Tracy,McGrady,29,2008,HOU,SG,35,35,1181,33.74285714,188,485,0.387628866,44,117,0.376068376,144,368,0.391304348,125,156,0.801282051,20,134,175,42,15,69,2.536231884,38,545,15.57142857,77
1285,Kevin,Martin,25,2008,SAC,SG,51,46,1947,38.17647059,341,811,0.420468557,115,277,0.415162455,226,534,0.423220974,457,527,0.867172676,29,154,138,61,8,146,0.945205479,116,1254,24.58823529,77
1286,Michael,Redd,29,2008,MIL,SG,33,32,1203,36.45454545,249,547,0.455210238,70,191,0.366492147,179,356,0.502808989,131,161,0.813664596,24,83,88,35,2,53,1.660377358,45,699,21.18181818,76
1287,Jamal,Crawford,28,2008,GSW,PG,65,65,2479,38.13846154,419,1022,0.409980431,142,394,0.360406091,277,628,0.441082803,300,344,0.872093023,23,170,288,57,13,148,1.945945946,92,1280,19.69230769,75
1288,Leandro,Barbosa,26,2008,PHO,SG,70,11,1705,24.35714286,366,759,0.482213439,90,240,0.375,276,519,0.531791908,171,194,0.881443299,34,147,162,82,7,93,1.741935484,115,993,14.18571429,75
1289,Larry,Hughes,30,2008,NYK,SG,55,20,1479,26.89090909,224,557,0.402154399,75,193,0.388601036,149,364,0.409340659,117,145,0.806896552,16,143,119,72,14,71,1.676056338,96,640,11.63636364,73
1290,Jason,Richardson,28,2008,PHO,SG,72,71,2410,33.47222222,465,974,0.477412731,129,325,0.396923077,336,649,0.517719569,153,199,0.768844221,77,242,146,76,28,95,1.536842105,146,1212,16.83333333,72
1291,Eric,Gordon,20,2008,LAC,SG,78,65,2677,34.32051282,411,901,0.456159822,131,337,0.388724036,280,564,0.496453901,299,350,0.854285714,45,156,215,78,35,164,1.31097561,172,1252,16.05128205,72
1292,J.R.,Smith,23,2008,DEN,SG,81,18,2245,27.71604938,424,950,0.446315789,180,453,0.397350993,244,497,0.490945674,205,272,0.753676471,43,254,227,78,14,150,1.513333333,190,1233,15.22222222,72
1293,Raja,Bell,32,2008,CHA,SG,67,66,2315,34.55223881,299,684,0.437134503,114,271,0.420664207,185,413,0.447941889,87,102,0.852941176,41,202,142,50,8,86,1.651162791,166,799,11.92537313,71
1294,Roger,Mason,28,2008,SAS,SG,82,71,2496,30.43902439,349,822,0.424574209,166,394,0.421319797,183,428,0.427570093,105,118,0.889830508,16,235,173,40,12,100,1.73,160,969,11.81707317,71
1295,Randy,Foye,25,2008,MIN,SG,70,61,2494,35.62857143,399,981,0.406727829,111,308,0.36038961,288,673,0.427934621,230,272,0.845588235,34,180,303,72,26,150,2.02,201,1139,16.27142857,71
1296,Ronnie,Brewer,23,2008,UTA,SF,81,80,2605,32.16049383,421,828,0.508454106,22,85,0.258823529,399,743,0.537012113,247,352,0.701704545,101,199,179,138,30,110,1.627272727,128,1111,13.71604938,70
1297,Kelenna,Azubuike,25,2008,GSW,SF,74,51,2375,32.09459459,392,845,0.463905325,94,210,0.447619048,298,635,0.469291339,185,229,0.807860262,112,258,117,57,50,95,1.231578947,183,1063,14.36486486,70
1298,Mickael,Pietrus,26,2008,ORL,SG,54,25,1329,24.61111111,176,426,0.41314554,80,223,0.358744395,96,203,0.472906404,78,110,0.709090909,44,132,65,31,24,56,1.160714286,126,510,9.444444444,69
1299,Sasha,Vujacic,24,2008,LAL,SG,80,0,1293,16.1625,155,401,0.386533666,81,223,0.3632287,74,178,0.415730337,70,76,0.921052632,19,116,113,77,7,35,3.228571429,154,461,5.7625,69
1300,Mike,Miller,28,2008,MIN,SF,73,47,2356,32.2739726,264,548,0.481751825,85,225,0.377777778,179,323,0.554179567,109,149,0.731543624,73,410,326,30,31,145,2.248275862,139,722,9.890410959,69
1301,DeShawn,Stevenson,27,2008,WAS,SG,32,25,886,27.6875,72,231,0.311688312,35,129,0.271317829,37,102,0.362745098,32,60,0.533333333,11,65,98,21,2,32,3.0625,43,211,6.59375,68
1302,Courtney,Lee,23,2008,ORL,SG,77,42,1939,25.18181818,243,540,0.45,82,203,0.403940887,161,337,0.477744807,78,94,0.829787234,18,160,91,76,14,69,1.31884058,157,646,8.38961039,68
1303,Anthony,Parker,33,2008,TOR,SG,80,71,2637,32.9625,321,754,0.425729443,94,241,0.390041494,227,513,0.442495127,121,145,0.834482759,45,272,269,100,15,114,2.359649123,145,857,10.7125,68
1304,Willie,Green,27,2008,PHI,SG,81,60,1828,22.56790123,286,658,0.434650456,51,161,0.316770186,235,497,0.472837022,62,85,0.729411765,29,97,158,53,13,64,2.46875,154,685,8.456790123,68
1305,Francisco,Garcia,27,2008,SAC,SF,65,36,1975,30.38461538,295,665,0.443609023,88,221,0.398190045,207,444,0.466216216,146,178,0.820224719,56,162,150,80,67,112,1.339285714,196,824,12.67692308,68
1306,Rudy,Fernandez,23,2008,POR,SG,78,4,1993,25.55128205,268,630,0.425396825,159,398,0.399497487,109,232,0.469827586,120,143,0.839160839,47,160,159,69,12,86,1.848837209,111,815,10.44871795,68
1307,Nick,Young,23,2008,WAS,SG,82,5,1837,22.40243902,336,756,0.444444444,56,164,0.341463415,280,592,0.472972973,164,193,0.849740933,31,119,95,39,20,92,1.032608696,140,892,10.87804878,67
1308,Shannon,Brown,23,2008,LAL,SG,48,0,477,9.9375,78,165,0.472727273,14,37,0.378378378,64,128,0.5,32,39,0.820512821,11,33,38,22,7,38,1.0,42,202,4.208333333,67
1309,Michael,Finley,35,2008,SAS,SF,81,77,2336,28.83950617,301,689,0.436865022,131,319,0.410658307,170,370,0.459459459,51,62,0.822580645,26,244,114,37,17,61,1.868852459,82,784,9.679012346,67
1310,Tony,Allen,27,2008,BOS,SG,46,2,887,19.2826087,137,284,0.482394366,6,27,0.222222222,131,257,0.509727626,79,109,0.724770642,22,82,66,54,23,77,0.857142857,98,359,7.804347826,66
1311,Charlie,Bell,29,2008,MIL,SG,70,23,1783,25.47142857,217,524,0.414122137,87,240,0.3625,130,284,0.457746479,66,80,0.825,32,102,151,50,7,76,1.986842105,138,587,8.385714286,66
1312,Maurice,Evans,30,2008,ATL,SF,80,25,1840,23.0,208,482,0.43153527,98,248,0.39516129,110,234,0.47008547,60,73,0.821917808,88,155,54,50,10,43,1.255813953,163,574,7.175,66
1313,Dahntay,Jones,28,2008,DEN,SG,79,71,1426,18.05063291,154,336,0.458333333,11,17,0.647058824,143,319,0.448275862,110,151,0.728476821,58,110,78,49,19,68,1.147058824,199,429,5.430379747,66
1314,Marco,Belinelli,22,2008,GSW,SG,42,23,882,21.0,140,317,0.441640379,52,131,0.396946565,88,186,0.47311828,40,52,0.769230769,10,61,88,36,1,59,1.491525424,73,372,8.857142857,66
1315,Brandon,Rush,23,2008,IND,SG,75,19,1803,24.04,243,575,0.422608696,78,209,0.373205742,165,366,0.450819672,46,66,0.696969697,34,199,66,38,37,75,0.88,128,610,8.133333333,65
1316,Thabo,Sefolosha,24,2008,OKC,SG,66,36,1453,22.01515152,152,357,0.425770308,24,87,0.275862069,128,270,0.474074074,61,73,0.835616438,54,188,111,75,45,64,1.734375,104,389,5.893939394,64
1317,Ricky,Davis,29,2008,LAC,SG,36,9,785,21.80555556,83,245,0.33877551,35,111,0.315315315,48,134,0.358208955,31,36,0.861111111,9,51,82,19,5,39,2.102564103,63,232,6.444444444,63
1318,Arron,Afflalo,23,2008,DET,SG,74,8,1234,16.67567568,131,300,0.436666667,43,107,0.401869159,88,193,0.455958549,58,71,0.816901408,30,104,44,28,13,43,1.023255814,144,363,4.905405405,63
1319,Quinton,Ross,27,2008,MEM,SF,68,7,1164,17.11764706,99,259,0.382239382,33,88,0.375,66,171,0.385964912,34,42,0.80952381,29,97,47,32,14,36,1.305555556,114,265,3.897058824,63
1320,Chris,Douglas-Roberts,22,2008,NJN,SG,44,3,585,13.29545455,81,176,0.460227273,3,12,0.25,78,164,0.475609756,51,62,0.822580645,14,36,52,12,7,31,1.677419355,34,216,4.909090909,62
1321,Damien,Wilkins,29,2008,OKC,SG,41,14,636,15.51219512,77,213,0.361502347,27,72,0.375,50,141,0.354609929,37,46,0.804347826,20,50,37,22,7,37,1.0,55,218,5.317073171,61
1322,Daequan,Cook,21,2008,MIA,SF,75,4,1833,24.44,242,645,0.375193798,153,395,0.387341772,89,250,0.356,49,56,0.875,19,170,71,39,10,42,1.69047619,125,686,9.146666667,61
1323,Martell,Webster,22,2008,POR,SF,1,0,5,5.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,60
1324,Kyle,Weaver,22,2008,OKC,SG,56,19,1166,20.82142857,113,246,0.459349593,32,93,0.344086022,81,153,0.529411765,41,58,0.706896552,31,99,101,47,25,69,1.463768116,81,299,5.339285714,60
1325,Antoine,Wright,24,2008,DAL,SF,65,53,1552,23.87692308,179,431,0.415313225,45,149,0.302013423,134,282,0.475177305,71,95,0.747368421,31,105,77,46,27,54,1.425925926,172,474,7.292307692,60
1326,Marko,Jaric,30,2008,MEM,SG,53,0,605,11.41509434,48,145,0.331034483,11,28,0.392857143,37,117,0.316239316,29,41,0.707317073,23,42,74,29,11,49,1.510204082,62,136,2.566037736,60
1327,Morris,Peterson,31,2008,NOH,SG,43,9,515,11.97674419,73,183,0.398907104,33,85,0.388235294,40,98,0.408163265,12,19,0.631578947,13,71,16,15,2,15,1.066666667,51,191,4.441860465,59
1328,Devin,Brown,30,2008,NOH,SG,63,5,869,13.79365079,111,313,0.354632588,28,97,0.288659794,83,216,0.384259259,78,100,0.78,31,88,54,32,5,54,1.0,81,328,5.206349206,59
1329,C.J.,Miles,21,2008,UTA,SG,72,72,1623,22.54166667,258,562,0.459074733,63,179,0.351955307,195,383,0.509138381,78,89,0.876404494,45,122,107,46,15,64,1.671875,187,657,9.125,57
1330,J.R.,Giddens,23,2008,BOS,SF,6,0,8,1.333333333,2,3,0.666666667,0,0,0.0,2,3,0.666666667,0,0,0.0,2,1,0,1,0,1,0.0,1,4,0.666666667,57
1331,Malik,Hairston,21,2008,SAS,SG,15,0,155,10.33333333,24,49,0.489795918,0,1,0.0,24,48,0.5,2,7,0.285714286,11,17,13,6,7,12,1.083333333,19,50,3.333333333,56
1332,J.J.,Redick,24,2008,ORL,SG,64,5,1111,17.359375,117,299,0.391304348,67,179,0.374301676,50,120,0.416666667,81,93,0.870967742,8,101,73,21,1,54,1.351851852,72,382,5.96875,52
1333,LeBron,James,24,2008,CLE,SF,81,81,3054,37.7037037,789,1613,0.489150651,132,384,0.34375,657,1229,0.53458096,594,762,0.779527559,106,507,587,137,93,241,2.435684647,139,2304,28.44444444,96
1334,Carmelo,Anthony,24,2008,DEN,SF,66,66,2277,34.5,535,1207,0.443247722,63,170,0.370588235,472,1037,0.455159113,371,468,0.792735043,106,344,222,75,24,199,1.115577889,195,1504,22.78787879,88
